Time (s),Absolute acceleration (m/s^2)
3.531402792E0,7.831175043E-2
3.541339792E0,8.321674425E-2
3.551275792E0,7.005808905E-2
3.561212792E0,7.355912307E-2
3.571148792E0,8.081428352E-2
3.581085792E0,8.686166342E-2
3.591021792E0,7.128064005E-2
3.600958792E0,7.016016758E-2
3.610894792E0,7.519701434E-2
3.620831792E0,7.613954256E-2
3.630767792E0,7.264085510E-2
3.640704792E0,6.259234766E-2
3.650641792E0,6.908704500E-2
3.660577792E0,7.159978909E-2
3.670514792E0,7.770741720E-2
3.680450792E0,7.364438777E-2
3.690387792E0,7.410500964E-2
3.700323792E0,6.934572843E-2
3.710260792E0,6.900219116E-2
3.720196792E0,6.762877677E-2
3.730133792E0,8.011118767E-2
3.740069792E0,7.457448322E-2
3.750006792E0,7.961252114E-2
3.759942792E0,7.452249437E-2
3.769879792E0,7.611036786E-2
3.779815792E0,7.514183270E-2
3.789752792E0,8.129731329E-2
3.799688792E0,7.411665811E-2
3.809625792E0,7.066645823E-2
3.819561792E0,6.699476189E-2
3.829498792E0,7.515535115E-2
3.839434792E0,7.412737703E-2
3.849371792E0,7.771950433E-2
3.859307792E0,7.102544875E-2
3.869244792E0,7.869685732E-2
3.879181792E0,8.015215050E-2
3.889117792E0,7.629649849E-2
3.899054792E0,8.327693458E-2
3.908990792E0,7.784571496E-2
3.918927792E0,6.928205794E-2
3.928863792E0,7.262513558E-2
3.938800792E0,7.251207853E-2
3.948736792E0,7.683857120E-2
3.958673792E0,7.280218959E-2
3.968609792E0,7.071052152E-2
3.978546792E0,7.908201395E-2
3.988482792E0,7.353095491E-2
3.998419792E0,7.513716505E-2
4.008355792E0,7.687066151E-2
4.018292792E0,7.608510616E-2
4.028228792E0,6.737325830E-2
4.038165792E0,7.770338739E-2
4.048101792E0,7.805414149E-2
4.058038792E0,7.168473033E-2
4.067974792E0,7.685766940E-2
4.077911792E0,7.369231870E-2
4.087848792E0,8.154627125E-2
