Time (s),Absolute acceleration (m/s^2)
4.830402417E0,8.342670469E-2
4.840340417E0,9.482552073E-2
4.850279417E0,7.744597963E-2
4.860218417E0,8.809841589E-2
4.870156417E0,8.330531609E-2
4.880095417E0,8.677157543E-2
4.890034417E0,8.224922728E-2
4.899972417E0,8.102609016E-2
4.909911417E0,8.046115778E-2
4.919849417E0,8.759548707E-2
4.929788417E0,7.925788976E-2
4.939727417E0,8.790121246E-2
4.949665417E0,8.694967376E-2
4.959604417E0,7.804447933E-2
4.969543417E0,7.705634520E-2
4.979481417E0,8.209172698E-2
4.989420417E0,7.986153757E-2
4.999359417E0,8.735638963E-2
5.009297417E0,7.938291849E-2
5.019236417E0,8.283458891E-2
5.029174417E0,7.980329148E-2
5.039113417E0,8.640820976E-2
5.049052417E0,9.015876850E-2
5.058990417E0,8.539413448E-2
5.068929417E0,7.937709024E-2
5.078868417E0,8.760491116E-2
5.088806417E0,9.415434818E-2
5.098745417E0,8.608306259E-2
5.108683417E0,8.344556209E-2
5.118622417E0,7.073837897E-2
5.128561417E0,7.023641296E-2
5.138499417E0,7.907914525E-2
5.148438417E0,8.631118643E-2
5.158377417E0,8.157372295E-2
5.168315417E0,8.041538003E-2
5.178254417E0,7.677482858E-2
5.188193417E0,8.327002797E-2
5.198131417E0,7.337180088E-2
5.208070417E0,8.180532419E-2
5.218008417E0,7.884083350E-2
5.227947417E0,8.057188355E-2
5.237886417E0,8.641002779E-2
5.247824417E0,8.196432902E-2
5.257763417E0,8.343021931E-2
5.267702417E0,7.876815866E-2
5.277639667E0,8.147551822E-2
5.287578667E0,8.126271879E-2
5.297516667E0,8.848317107E-2
5.307455667E0,8.236798721E-2
5.317394667E0,8.559169604E-2
5.327332667E0,8.524791699E-2
5.337271667E0,9.036211479E-2
5.347210667E0,7.838853400E-2
5.357148667E0,8.737456527E-2
5.367087667E0,9.350145647E-2
5.377026667E0,8.193915836E-2
5.386964667E0,8.354512633E-2
5.396903667E0,8.081355918E-2
5.406841667E0,7.693867761E-2
5.416780667E0,8.297417434E-2
5.426719667E0,8.083084272E-2
5.436657667E0,8.894815339E-2
5.446596667E0,9.029893597E-2
5.456535667E0,9.031254618E-2
5.466473667E0,9.482345432E-2
5.476412667E0,8.495326722E-2
5.486351667E0,8.793688446E-2
5.496289667E0,8.554074060E-2
5.506228667E0,8.194369637E-2
5.516166667E0,9.200955243E-2
5.526105667E0,9.452057659E-2
5.536044667E0,8.690891945E-2
5.545982667E0,9.106781209E-2
5.555921667E0,8.344332736E-2
5.565860667E0,8.082475296E-2
5.575798667E0,8.987571183E-2
5.585737667E0,8.132325913E-2
5.595675667E0,6.872473595E-2
5.605614667E0,7.909022959E-2
5.615553667E0,8.293079492E-2
5.625491667E0,8.458705912E-2
5.635430667E0,8.884961970E-2
5.645369667E0,1.000418442E-1
5.655307667E0,8.343341307E-2
5.665246667E0,7.788874183E-2
5.675184667E0,7.430868502E-2
5.685123667E0,8.019388775E-2
5.695062667E0,9.333157693E-2
5.705000667E0,8.192032063E-2
5.714939667E0,8.425088996E-2
5.724878667E0,9.218155848E-2
5.734816667E0,8.898714358E-2
5.744755667E0,7.981966944E-2
5.754694667E0,7.691480815E-2
5.764632667E0,9.312297368E-2
5.774571667E0,7.987638436E-2
5.784509667E0,8.213613104E-2
5.794448667E0,8.468001211E-2
5.804387667E0,8.794158556E-2
5.814325667E0,8.605212519E-2
5.824264667E0,8.435819464E-2
5.834203667E0,8.300153320E-2
5.844141667E0,8.373138127E-2
5.854080667E0,7.910975580E-2
5.864019667E0,8.110746147E-2
5.873957667E0,8.204402007E-2
5.883896667E0,8.670794406E-2
5.893834667E0,8.727293861E-2
5.903773667E0,8.283702405E-2
5.913712667E0,8.840114549E-2
5.923650667E0,8.212368470E-2
5.933589667E0,8.513008023E-2
5.943528667E0,8.532086617E-2
5.953466667E0,7.856434606E-2
5.963405667E0,7.791883293E-2
5.973343667E0,8.603395890E-2
5.983282667E0,8.324025095E-2
5.993221667E0,8.584375403E-2
6.003159667E0,8.186899839E-2
6.013098667E0,8.364223264E-2
6.023037667E0,8.247600002E-2
6.032975667E0,8.739164813E-2
6.042914667E0,8.478489841E-2
6.052853667E0,7.391861296E-2
6.062791667E0,8.390254323E-2
6.072730667E0,8.368288815E-2
6.082668667E0,7.771234776E-2
