"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.441330917E0,3.416528106E-3,9.826812353E-3,8.186920524E-2,8.252760551E-2
1.451268917E0,7.890890613E-3,3.702630540E-3,8.696037591E-2,8.739612466E-2
1.461207917E0,-1.665798649E-3,4.195258459E-3,8.785850823E-2,8.797438574E-2
1.471146917E0,8.021173887E-3,2.431701673E-3,7.947769403E-2,7.991843500E-2
1.481084917E0,3.886717334E-3,7.803292014E-5,9.309585929E-2,9.317699114E-2
1.491023917E0,5.192254409E-3,8.167281188E-3,8.036822498E-2,8.094884542E-2
1.500961917E0,4.060087278E-3,1.572580327E-2,8.141370714E-2,8.301793124E-2
1.510900917E0,6.303079203E-3,1.189989698E-2,7.647514880E-2,7.765168858E-2
1.520839917E0,2.119177133E-3,5.088448059E-3,8.515826404E-2,8.533647022E-2
1.530777917E0,-8.845010027E-4,5.452857502E-3,9.593702137E-2,9.609593159E-2
1.540716917E0,6.681576781E-3,8.492532559E-3,8.335907578E-2,8.405654105E-2
1.550655917E0,1.115721837E-2,7.067474741E-3,8.260303080E-2,8.365221706E-2
1.560593917E0,5.042273328E-3,1.060426363E-2,7.960867167E-2,8.046996664E-2
1.570532917E0,3.361783549E-3,7.956132749E-3,7.855617285E-2,7.902957630E-2
1.580470917E0,2.645207271E-3,1.510309308E-2,8.903321385E-2,9.034386372E-2
1.590409917E0,6.125287302E-3,1.080608393E-2,8.738546848E-2,8.826386971E-2
1.600348917E0,9.001788497E-4,-1.289676502E-4,8.020157933E-2,8.020673464E-2
1.610286917E0,5.268414393E-3,1.093012713E-2,8.933142185E-2,9.015168772E-2
1.620225917E0,5.851856880E-3,6.473900126E-3,7.121323943E-2,7.174594819E-2
1.630163917E0,3.602177203E-3,5.834945636E-3,7.735106170E-2,7.765442046E-2
1.640102917E0,6.395721026E-3,6.922134887E-3,8.707673550E-2,8.758526739E-2
1.650041917E0,6.851548031E-3,8.118794980E-3,8.377598226E-2,8.444686937E-2
1.659979917E0,5.721756332E-3,2.408358492E-3,8.587571740E-2,8.609981141E-2
1.669918917E0,3.329002596E-3,9.743836708E-3,8.662533045E-2,8.723515626E-2
1.679857917E0,1.341234326E-2,1.123327785E-2,7.883917809E-2,8.075700270E-2
1.689795917E0,1.185979787E-2,6.482469952E-3,7.793753743E-2,7.910080254E-2
1.699734917E0,1.070175681E-2,8.527451400E-3,8.437239826E-2,8.547483029E-2
1.709672917E0,2.654307000E-3,8.029789394E-3,8.317371905E-2,8.360257415E-2
1.719611917E0,1.396925401E-2,6.281188689E-4,8.751059890E-2,8.862076230E-2
1.729550917E0,4.525671825E-3,5.549418787E-3,8.541612625E-2,8.571576505E-2
1.739488917E0,8.496004343E-3,1.456003292E-2,7.972386181E-2,8.148662952E-2
1.749427917E0,8.377086595E-3,1.668722257E-3,8.002323925E-2,8.047781703E-2
1.759366917E0,5.495651811E-4,7.176443087E-3,8.287083328E-2,8.318280090E-2
1.769304917E0,1.735819057E-3,1.329655926E-2,7.793052077E-2,7.907577141E-2
1.779243917E0,6.875850521E-3,8.386579184E-3,7.987355053E-2,8.060642720E-2
1.789181917E0,2.187333740E-3,6.859405227E-3,8.765444040E-2,8.794962644E-2
1.799120917E0,2.478598170E-3,1.429747467E-2,8.406132638E-2,8.530455922E-2
1.809059917E0,4.071050808E-3,9.967346527E-3,7.342699528E-2,7.421216266E-2
1.818997917E0,5.615556277E-3,3.311113771E-3,7.911341250E-2,7.938154687E-2
1.828936917E0,8.042516224E-3,6.003619535E-3,8.285446107E-2,8.346009367E-2
1.838875917E0,5.376295522E-3,3.913788116E-3,8.090792298E-2,8.118075075E-2
1.848813917E0,3.213812448E-3,6.005647788E-3,7.821703434E-2,7.851306170E-2
1.858752917E0,-4.132665843E-3,-9.731959552E-5,8.510330021E-2,8.520363904E-2
