Time Lapsed,Magnetic field Y
48195.094,13.073
48195.192,13.013
48195.301,12.893
48195.390,12.973
48195.507,12.98
48195.606,13.0
48195.704,13.093
48195.814,13.013
48195.910,13.047
48196.005,13.04
48196.114,12.96
48196.225,13.013
48196.322,12.907
48196.419,12.873
48196.525,12.993
48196.619,13.173
48246.740,13.013
48246.847,12.953
48246.926,13.04
48247.046,13.047
48247.144,13.067
48247.234,13.067
48247.286,12.933
48247.384,12.893
48247.483,12.947
48247.584,12.953
48247.701,13.007
48247.794,12.94
48247.891,12.927
48248.001,12.887
48248.098,12.9
48248.194,12.973
48248.293,12.86
48248.385,12.987
48248.480,12.967
48248.599,12.993
48248.684,13.0
48248.793,13.04
48248.891,12.967
48248.999,12.98
48249.097,12.907
48249.188,12.987
48249.308,13.0
48249.384,13.0
48249.492,13.027
48249.597,13.02
48249.679,12.92
48249.788,13.007
48249.902,12.98
48250.022,13.0
48250.115,12.987
48250.224,13.0
48250.321,13.087
48250.418,12.927
48250.523,12.96
48250.632,13.127
48250.729,12.9
48250.827,12.967
48250.934,13.047
48251.031,13.08
48251.082,12.947
48251.174,12.92
48251.283,13.02
48251.447,13.053
48251.474,12.98
48251.575,12.893
48251.674,12.967
48251.769,13.033
48251.890,12.993
48251.965,12.98
48252.085,13.007
48252.255,12.967
48252.284,12.973
48252.408,12.887
48252.479,12.887
48252.577,13.007
48252.670,12.967
48252.772,13.02
48252.865,13.093
48252.985,12.967
48253.113,13.0
48253.183,12.953
48253.279,12.933
48253.399,13.08
48253.479,13.033
48253.602,12.927
48253.698,13.007
48253.791,13.007
48253.868,13.027
48253.968,12.96
48254.075,13.027
48254.202,12.973
48254.308,13.007
48254.406,13.027
48254.525,12.92
48254.609,13.04
48254.660,13.027
48254.818,12.993
48254.872,13.0
48254.966,13.08
48255.064,12.987
48255.161,12.92
48255.259,12.967
48255.368,12.907
48255.467,12.967
48255.565,12.933
48255.669,13.107
48255.756,12.98
48255.865,13.073
48255.961,12.913
48256.058,13.053
48256.154,12.953
48256.276,12.973
48256.372,12.9
48256.471,13.033
48256.569,13.027
48306.666,13.027
48306.772,13.0
48306.882,12.86
48306.981,13.0
48307.077,13.047
48307.182,13.087
48307.268,12.987
48307.381,12.927
48307.454,13.007
48307.553,12.907
48307.662,12.86
48307.767,12.9
48307.883,13.007
48307.974,12.94
48308.095,13.08
48308.147,12.973
48308.309,13.007
48308.407,12.92
48308.503,13.06
48308.554,12.993
48308.654,12.933
48308.822,12.827
48308.846,12.92
48309.019,12.967
48309.047,13.02
48309.172,12.967
48309.264,12.98
48309.367,12.96
48309.449,13.033
48309.550,12.98
48309.648,12.94
48309.749,12.92
48309.846,13.02
48309.945,12.953
48310.147,12.887
48310.149,12.987
48310.247,12.947
48310.345,13.007
48310.448,12.987
48310.556,12.953
48310.653,12.867
48310.773,12.927
48310.856,12.993
48310.978,12.9
48311.075,12.887
48311.182,13.007
48311.252,12.973
48311.365,13.0
48311.440,13.033
48311.593,12.953
48311.644,12.94
48311.788,13.107
48311.857,12.987
48311.961,12.907
48312.036,13.013
48312.139,13.013
48312.237,12.98
48312.334,12.893
48312.447,13.04
48312.597,12.94
48312.650,12.953
48312.738,13.013
48312.836,13.033
48312.955,12.927
48313.042,13.033
48313.145,12.887
48313.243,12.973
48313.338,13.053
48313.430,13.0
48313.552,13.0
48313.631,13.02
48313.754,13.0
48313.843,13.007
48313.939,13.067
48314.036,13.02
48314.129,12.94
48314.231,12.86
48314.354,13.127
48314.454,12.947
48314.556,12.967
48314.651,13.087
48314.748,12.947
48314.859,12.953
48314.971,13.02
48315.067,13.04
48315.164,12.867
48315.267,13.053
48315.363,12.987
48315.483,12.94
48315.590,12.94
48315.666,13.067
48315.787,13.067
48315.882,12.973
48315.972,13.08
48316.025,13.007
48316.122,12.927
48316.288,13.067
48316.382,13.0
48316.433,12.887
48316.533,12.933
48316.634,12.94
48366.742,13.1
48366.849,13.053
48366.952,13.027
48367.030,12.973
48367.128,13.0
48367.304,12.993
48367.330,12.987
48367.426,12.907
48367.539,13.013
48367.628,13.06
48367.729,12.873
48367.817,12.94
48367.933,12.913
48368.030,12.947
48368.122,12.92
48368.232,12.907
48368.327,13.0
48368.447,12.96
48368.532,12.887
48368.645,12.96
48368.741,13.007
48368.859,13.013
48368.942,12.813
48369.063,13.027
48369.160,12.893
48369.265,12.94
48369.353,12.98
48369.473,12.94
48369.570,12.827
48369.676,13.007
48369.773,12.987
48369.870,12.9
48369.921,13.013
48370.025,13.02
48370.117,13.053
48370.214,13.007
48370.314,12.907
48370.414,12.953
48370.511,12.973
48370.631,12.92
48370.736,12.933
48370.815,12.92
48370.911,12.973
48371.013,12.94
48371.127,13.073
48371.218,13.02
48371.322,13.013
48371.428,12.967
48371.512,12.92
48371.622,13.04
48371.717,13.1
48371.813,12.98
48371.934,13.013
48372.032,12.933
48372.127,13.02
48372.219,13.02
48372.343,12.96
48372.437,13.013
48372.533,13.013
48372.641,12.987
48372.740,13.02
48372.842,13.007
48372.942,12.927
48373.055,13.007
48373.157,12.953
48373.253,13.027
48373.351,12.947
48373.400,12.953
48373.566,12.98
48373.676,13.147
48373.765,13.087
48373.862,12.987
48373.959,13.127
48374.012,12.913
48374.109,13.073
48374.207,13.067
48374.311,12.9
48374.411,13.053
48374.497,13.033
48374.617,13.107
48374.715,13.06
48374.812,12.9
48374.905,13.02
48375.001,12.92
48375.099,12.847
48375.213,13.007
48375.309,12.967
48375.406,13.067
48375.514,13.047
48375.597,12.947
48375.718,13.067
48375.802,13.06
48375.926,13.027
48376.020,13.093
48376.114,12.933
48376.248,13.053
48376.338,12.867
48376.434,12.86
48376.527,12.96
48376.616,13.02
48426.725,12.98
48426.845,12.92
48426.941,13.02
48427.053,13.02
48427.150,13.087
48427.247,12.933
48427.351,12.893
48427.395,12.96
48427.558,12.94
48427.592,13.067
48427.688,13.013
48427.855,12.987
48427.909,12.933
48428.005,12.96
48428.085,12.893
48428.207,13.06
48428.375,13.087
48428.465,12.993
48428.497,12.92
48428.593,12.933
48428.689,13.007
48428.784,13.02
48428.893,12.993
48428.988,12.993
48429.086,12.987
48429.192,13.12
48429.300,13.02
48429.388,13.06
48429.488,13.007
48429.601,12.973
48429.702,13.0
48429.804,12.987
48429.924,12.84
48430.012,13.013
48430.112,12.933
48430.203,12.913
48430.335,12.967
48430.431,13.04
48430.527,12.987
48430.625,13.0
48430.726,12.953
48430.844,12.96
48430.940,12.993
48431.026,13.1
48431.139,13.107
48431.235,13.033
48431.284,12.927
48431.437,12.82
48431.491,13.007
48431.586,12.98
48431.681,12.92
48431.784,12.96
48431.885,12.953
48431.982,13.013
48432.081,12.893
48432.196,12.913
48432.293,12.993
48432.399,12.947
48432.497,12.973
48432.584,12.947
48432.683,12.947
48432.778,12.907
48432.885,12.94
48432.982,13.127
48433.079,12.967
48433.176,12.967
48433.300,12.927
48433.395,12.893
48433.489,12.94
48433.599,12.953
48433.711,12.933
48433.790,12.987
48433.911,13.0
48434.009,12.86
48434.068,12.993
48434.170,12.907
48434.277,12.913
48434.383,12.98
48434.488,13.053
48434.596,12.887
48434.712,12.92
48434.768,13.02
48434.931,12.973
48435.028,12.907
48435.069,12.993
48435.173,13.007
48435.269,13.08
48435.364,13.007
48435.485,13.027
48435.581,13.027
48435.675,12.987
48435.772,13.02
48435.895,13.033
48435.964,12.973
48436.084,13.0
48436.172,12.92
48436.284,12.88
48436.380,12.853
48436.474,12.907
48436.578,12.987
48486.676,12.953
48486.775,12.993
48486.875,12.947
48486.975,12.893
48487.073,12.893
48487.193,13.133
48487.274,12.933
48487.389,13.06
48487.485,12.973
48487.604,12.953
48487.691,13.113
48487.764,13.04
48487.912,12.993
48488.008,13.033
48488.101,13.02
48488.193,12.987
48488.315,13.027
48488.420,12.96
48488.514,12.987
48488.574,12.987
48488.676,12.92
48488.782,12.953
48488.859,12.92
48488.961,13.0
48489.061,13.127
48489.157,12.92
48489.267,13.06
48489.370,13.067
48489.479,12.987
48489.557,12.94
48489.655,13.013
48489.758,12.94
48489.869,12.973
48489.991,12.987
48490.061,12.92
48490.157,12.953
48490.257,13.027
48490.354,13.047
48490.452,13.02
48490.550,12.947
48490.673,13.013
48490.771,13.0
48490.866,13.007
48490.958,12.993
48491.060,12.9
48491.184,12.98
48491.279,13.087
48491.385,12.913
48491.482,12.86
48491.579,12.927
48491.684,12.98
48491.797,12.973
48491.894,13.04
48491.989,12.927
48492.096,12.933
48492.191,12.987
48492.244,13.087
48492.417,13.12
48492.503,13.113
48492.552,13.013
48492.653,13.04
48492.747,13.02
48492.850,12.993
48492.947,13.053
48493.044,13.02
48493.154,12.947
48493.262,13.04
48493.360,13.007
48493.457,12.92
48493.546,13.053
48493.650,12.907
48493.746,12.953
48493.845,13.053
48493.956,13.073
48494.052,12.947
48494.156,12.913
48494.257,12.907
48494.341,12.973
48494.446,13.027
48494.551,12.947
48494.667,13.013
48494.765,12.987
48494.859,13.087
48494.961,13.033
48495.064,12.987
48495.156,13.033
48495.279,12.987
48495.370,13.093
48495.473,13.0
48495.575,13.04
48495.667,13.04
48495.795,12.92
48495.894,12.947
48495.990,13.04
48496.093,12.94
48496.136,12.933
48496.239,12.993
48496.332,13.06
48496.505,12.967
48496.534,13.02
48496.630,12.993
48786.740,12.987
48786.828,12.933
48786.941,13.007
48787.039,13.027
48787.136,12.88
48787.229,12.907
48787.334,13.013
48787.436,13.047
48787.536,12.867
48787.642,12.913
48787.741,12.98
48787.827,12.947
48787.932,12.973
48788.036,13.027
48788.132,12.94
48788.243,13.033
48788.343,12.887
48788.440,12.92
48788.535,13.08
48788.667,12.907
48788.743,13.073
48788.865,13.013
48788.961,12.973
48789.047,12.94
48789.167,12.96
48789.264,13.06
48789.356,12.96
48789.469,13.033
48789.567,13.027
48789.662,13.027
48789.768,12.92
48789.879,12.933
48789.975,12.94
48790.026,13.02
48790.180,13.073
48790.232,13.08
48790.325,12.927
48790.423,12.98
48790.528,12.973
48790.626,13.02
48790.724,12.947
48790.821,12.987
48790.917,12.847
48791.039,12.887
48791.136,12.907
48791.239,12.9
48791.324,12.933
48791.426,12.98
48791.524,12.973
48791.616,12.993
48791.719,13.02
48791.816,13.033
48791.934,12.92
48792.017,13.04
48792.138,13.067
48792.235,13.12
48792.340,12.953
48792.448,12.927
48792.539,13.067
48792.662,13.12
48792.754,13.04
48792.845,13.027
48792.965,13.033
48793.017,12.953
48793.169,12.993
48793.221,13.007
48793.327,13.013
48793.442,12.94
48793.542,12.973
48793.663,12.927
48793.714,12.973
48793.812,12.987
48793.912,12.947
48794.009,12.933
48794.179,12.947
48794.222,12.947
48794.318,12.953
48794.415,12.933
48794.516,12.887
48794.614,13.053
48794.710,13.027
48794.807,12.9
48794.914,13.013
48795.014,12.993
48795.109,13.053
48795.206,12.993
48795.319,12.98
48795.415,12.993
48795.522,12.88
48795.604,13.02
48795.713,13.02
48795.819,13.1
48795.915,13.053
48796.016,12.927
48796.122,13.053
48796.220,13.073
48796.340,13.0
48796.427,13.107
48796.523,12.967
48846.645,12.973
48846.751,13.127
48846.841,13.053
48846.936,13.007
48847.060,12.873
48847.138,12.98
48847.257,12.853
48847.355,13.013
48847.454,12.913
48847.556,13.04
48847.607,12.94
48847.698,12.98
48847.798,13.06
48847.902,12.96
48847.999,12.98
48848.096,13.007
48848.222,12.94
48848.295,13.0
48848.413,12.92
48848.510,13.013
48848.612,13.06
48848.714,12.933
48848.809,12.88
48848.903,12.987
48849.000,12.987
48849.096,12.98
48849.214,13.0
48849.325,12.993
48849.412,13.08
48849.492,13.013
48849.613,12.967
48849.691,13.0
48849.803,12.953
48849.902,13.02
48850.010,12.853
48850.092,12.9
48850.199,12.98
48850.323,12.98
48850.426,13.02
48850.512,12.893
48850.644,13.007
48850.764,13.073
48850.838,13.027
48850.934,12.993
48850.986,12.913
48851.086,13.06
48851.253,12.953
48851.351,13.08
48851.448,12.92
48851.540,13.0
48851.596,12.893
48851.690,12.887
48851.788,12.987
48851.897,12.947
48852.002,12.92
48852.099,12.993
48852.196,13.047
48852.288,12.92
48852.397,12.933
48852.493,12.893
48852.594,12.96
48852.699,12.953
48852.793,12.907
48852.900,13.007
48852.999,12.933
48853.088,12.96
48853.184,12.9
48853.284,12.933
48853.384,13.007
48853.504,13.007
48853.602,13.0
48853.697,12.98
48853.803,12.967
48853.896,12.967
48854.015,12.947
48854.103,12.973
48854.214,12.907
48854.311,12.973
48854.427,12.973
48854.510,12.98
48854.632,13.033
48854.729,13.06
48854.787,13.047
48854.888,12.933
48854.991,12.86
48855.074,12.94
48855.248,13.0
48855.275,12.927
48855.380,12.88
48855.489,12.96
48855.640,12.993
48855.691,12.98
48855.776,12.96
48855.873,12.967
48855.990,12.947
48856.088,12.953
48856.208,13.06
48856.279,12.98
48856.378,13.04
48856.480,12.973
48856.577,12.987
48906.674,12.967
48906.787,12.887
48906.884,13.107
48906.981,12.987
48907.085,13.007
48907.183,13.02
48907.279,12.98
48907.409,12.92
48907.480,13.053
48907.599,13.013
48907.695,13.013
48907.788,12.94
48907.912,12.973
48908.010,12.993
48908.103,12.953
48908.213,13.02
48908.308,12.993
48908.406,13.087
48908.513,12.993
48908.623,12.973
48908.718,13.047
48908.769,13.093
48908.922,12.973
48909.020,13.08
48909.072,12.947
48909.166,12.933
48909.271,12.993
48909.367,12.967
48909.467,12.973
48909.586,13.0
48909.677,12.927
48909.776,12.94
48909.872,13.007
48909.981,12.96
48910.063,12.933
48910.161,12.973
48910.257,13.013
48910.372,13.067
48910.462,12.947
48910.559,12.967
48910.660,12.96
48910.761,13.007
48910.859,12.92
48910.955,12.993
48911.057,13.033
48911.179,13.073
48911.274,12.92
48911.371,13.093
48911.495,12.973
48911.591,12.953
48911.686,12.953
48911.786,12.953
48911.888,13.08
48912.008,12.927
48912.105,12.913
48912.191,12.96
48912.301,12.98
48912.352,12.967
48912.513,13.0
48912.555,12.953
48912.651,12.853
48912.818,12.953
48912.922,12.98
48912.966,13.073
48913.057,12.933
48913.155,13.1
48913.257,12.987
48913.356,13.06
48913.480,12.96
48913.572,13.047
48913.657,13.007
48913.751,13.073
48913.849,12.967
48913.968,12.973
48914.068,13.013
48914.193,12.96
48914.261,13.027
48914.359,12.92
48914.462,12.953
48914.558,12.82
48914.647,12.987
48914.760,12.953
48914.870,13.02
48914.956,12.993
48915.077,13.02
48915.171,12.967
48915.262,13.047
48915.364,13.02
48915.494,12.98
48915.584,13.053
48915.655,12.987
48915.762,12.94
48915.906,12.967
48915.974,13.06
48916.074,12.973
48916.177,12.92
48916.299,12.927
48916.389,13.013
48916.442,13.02
48916.539,13.013
48966.646,12.947
48966.741,13.1
48966.905,13.033
48967.009,13.1
48967.061,13.087
48967.154,12.933
48967.249,12.873
48967.358,12.993
48967.460,12.92
48967.557,13.033
48967.719,12.973
48967.748,13.027
48967.845,13.02
48967.939,12.953
48968.036,12.92
48968.136,13.047
48968.257,13.053
48968.352,12.873
48968.436,13.02
48968.546,12.84
48968.666,12.96
48968.763,12.967
48968.846,12.94
48968.968,13.027
48969.064,13.02
48969.169,13.04
48969.256,13.06
48969.376,13.02
48969.435,13.053
48969.580,13.027
48969.642,13.02
48969.743,12.98
48969.854,12.92
48969.962,12.967
48970.083,12.953
48970.135,12.893
48970.228,13.007
48970.383,12.873
48970.434,12.927
48970.539,12.967
48970.639,13.073
48970.741,12.987
48970.838,12.993
48970.936,12.927
48971.030,13.0
48971.127,13.047
48971.246,13.02
48971.344,13.0
48971.442,12.927
48971.523,13.02
48971.668,12.993
48971.741,13.027
48971.830,13.033
48971.926,12.92
48972.044,13.067
48972.129,13.133
48972.245,12.967
48972.347,12.96
48972.442,12.933
48972.548,12.953
48972.645,12.987
48972.740,12.947
48972.844,12.993
48972.957,12.96
48973.045,13.0
48973.120,12.96
48973.259,13.067
48973.323,12.913
48973.428,13.0
48973.534,12.993
48973.638,13.08
48973.739,12.967
48973.820,12.973
48973.990,12.953
48974.048,13.167
48974.124,13.027
48974.222,12.98
48974.356,12.913
48974.430,12.94
48974.532,13.067
48974.635,12.92
48974.730,12.927
48974.822,13.0
48974.922,12.993
48975.015,12.993
48975.122,13.013
48975.216,13.047
48975.314,12.92
48975.417,12.96
48975.527,12.953
48975.631,12.913
48975.727,12.987
48975.827,12.98
48975.924,12.953
48976.021,12.953
48976.116,13.033
48976.220,12.987
48976.340,13.053
48976.437,12.88
48976.518,12.94
49026.649,13.027
49026.745,13.0
49026.842,12.993
49026.955,13.08
49027.054,12.953
49027.148,13.04
49027.254,12.96
49027.368,12.96
49027.466,12.907
49027.564,13.22
49027.666,12.967
49027.763,13.007
49027.814,13.087
49027.906,12.987
49028.013,12.92
49028.110,13.033
49028.207,13.007
49028.314,13.067
49028.418,13.06
49028.515,13.027
49028.624,13.0
49028.724,12.88
49028.810,13.027
49028.911,13.007
49029.013,12.947
49029.115,12.967
49029.202,12.98
49029.324,12.98
49029.410,12.96
49029.504,12.9
49029.621,12.873
49029.707,12.96
49029.828,12.947
49029.915,12.987
49030.012,13.053
49030.133,13.047
49030.238,13.02
49030.337,12.993
49030.433,12.993
49030.533,12.94
49030.630,13.053
49030.724,12.993
49030.844,13.013
49030.962,13.007
49031.035,12.993
49031.156,12.993
49031.249,13.0
49031.296,13.013
49031.399,13.0
49031.499,13.007
49031.665,12.94
49031.704,13.02
49031.796,12.94
49031.894,13.107
49032.076,12.973
49032.104,13.007
49032.200,12.927
49032.308,13.047
49032.400,13.007
49032.512,13.007
49032.609,12.96
49032.704,13.087
49032.797,12.953
49032.894,13.013
49033.036,13.06
49033.109,13.053
49033.209,12.9
49033.309,12.96
49033.392,12.98
49033.501,12.907
49033.603,13.02
49033.700,12.8
49033.805,12.86
49033.910,12.987
49034.005,13.007
49034.090,12.98
49034.211,13.0
49034.299,13.0
49034.419,12.92
49034.506,13.02
49034.616,13.007
49034.740,12.847
49034.836,12.867
49034.935,12.987
49035.041,13.16
49035.136,13.047
49035.188,13.033
49035.340,12.98
49035.384,12.94
49035.550,12.893
49035.645,13.007
49035.750,12.967
49035.802,12.98
49035.893,12.92
49035.989,12.94
49036.098,13.153
49036.195,12.953
49036.290,13.06
49036.394,13.053
49036.482,13.0
49036.578,12.987
49086.688,12.94
49086.809,12.947
49086.894,12.873
49086.997,13.007
49087.093,13.033
49087.178,13.02
49087.290,12.973
49087.385,13.013
49087.477,12.98
49087.588,13.067
49087.710,13.047
49087.807,12.88
49087.911,12.94
49087.994,13.013
49088.115,12.86
49088.212,13.013
49088.323,12.893
49088.419,13.013
49088.517,12.96
49088.613,12.933
49088.721,13.08
49088.773,12.993
49088.874,13.033
49088.989,13.053
49089.129,13.06
49089.181,13.053
49089.286,13.06
49089.430,13.073
49089.480,13.04
49089.578,12.927
49089.677,12.98
49089.809,13.06
49089.885,12.967
49089.983,12.927
49090.087,12.913
49090.185,12.927
49090.305,12.927
49090.379,13.013
49090.485,12.98
49090.588,12.993
49090.688,12.873
49090.768,13.0
49090.886,12.953
49090.974,13.0
49091.073,13.007
49091.169,12.913
49091.289,12.973
49091.384,12.987
49091.481,12.927
49091.588,13.02
49091.680,12.96
49091.800,13.047
49091.896,13.033
49091.998,12.94
49092.097,13.0
49092.214,13.02
49092.322,13.02
49092.411,13.02
49092.508,13.047
49092.604,13.027
49092.706,12.967
49092.827,12.913
49092.923,13.033
49093.020,13.02
49093.125,12.987
49093.174,12.98
49093.266,12.94
49093.363,13.093
49093.474,13.04
49093.573,12.913
49093.669,12.92
49093.840,12.92
49093.870,12.987
49093.964,12.96
49094.061,13.02
49094.159,13.033
49094.269,13.013
49094.368,12.96
49094.465,12.993
49094.571,12.913
49094.659,12.98
49094.758,12.953
49094.860,12.987
49094.958,13.047
49095.065,12.88
49095.167,12.887
49095.265,12.96
49095.375,13.013
49095.455,13.007
49095.559,13.02
49095.664,12.933
49095.786,13.02
49095.899,12.96
49095.997,12.993
49096.084,12.887
49096.205,13.06
49096.299,13.007
49096.409,13.027
49096.506,12.973
49096.606,12.84
49386.658,13.047
49386.756,12.96
49386.857,12.973
49386.953,12.967
49387.050,13.087
49387.156,13.033
49387.257,13.02
49387.363,13.0
49387.467,12.907
49387.545,13.013
49387.647,12.973
49387.767,13.067
49387.859,12.973
49387.955,12.927
49388.054,12.947
49388.156,13.007
49388.245,12.993
49388.346,12.993
49388.464,12.967
49388.544,13.033
49388.649,13.013
49388.751,13.1
49388.844,12.967
49388.953,12.9
49389.045,12.913
49389.152,13.047
49389.253,12.98
49389.374,13.053
49389.471,12.98
49389.547,13.007
49389.678,12.98
49389.784,13.027
49389.879,12.967
49389.998,13.02
49390.086,12.94
49390.181,12.993
49390.300,13.047
49390.406,12.967
49390.493,12.887
49390.545,12.967
49390.638,12.993
49390.795,12.927
49390.848,13.067
49390.945,12.98
49391.041,13.013
49391.142,12.96
49391.252,12.993
49391.350,12.933
49391.454,13.033
49391.536,13.007
49391.633,12.92
49391.753,13.027
49391.849,13.027
49391.945,12.98
49392.042,12.953
49392.141,12.967
49392.245,12.913
49392.353,12.913
49392.434,12.94
49392.554,12.927
49392.655,12.967
49392.753,12.973
49392.852,12.907
49392.945,12.953
49393.048,12.913
49393.171,12.993
49393.268,13.007
49393.355,12.913
49393.457,13.12
49393.577,13.013
49393.675,13.113
49393.783,12.927
49393.876,13.053
49393.993,12.96
49394.047,12.96
49394.128,12.94
49394.227,12.987
49394.369,12.913
49394.493,12.94
49394.593,13.007
49394.686,13.173
49394.737,13.027
49394.840,12.893
49394.935,12.92
49395.038,12.98
49395.135,12.953
49395.223,12.967
49395.343,12.933
49395.440,12.973
49395.552,12.84
49395.634,12.94
49395.731,12.993
49395.830,12.967
49395.920,12.993
49396.029,13.0
49396.127,13.04
49396.222,12.993
49396.334,13.007
49396.432,13.0
49396.551,12.927
49446.655,12.96
49446.745,13.0
49446.843,13.027
49446.962,12.973
49447.043,12.953
49447.165,12.98
49447.265,13.053
49447.361,13.02
49447.415,13.013
49447.567,12.913
49447.628,12.987
49447.733,13.053
49447.837,12.993
49447.942,13.02
49448.018,12.94
49448.124,12.9
49448.216,13.073
49448.327,13.093
49448.429,12.98
49448.514,12.94
49448.636,12.9
49448.716,13.027
49448.814,12.887
49448.927,12.953
49449.023,12.987
49449.127,12.993
49449.227,13.027
49449.312,12.993
49449.432,13.047
49449.531,12.967
49449.624,12.973
49449.721,12.987
49449.818,13.0
49449.916,12.973
49450.032,13.08
49450.126,12.927
49450.222,12.88
49450.329,13.033
49450.443,12.973
49450.539,13.0
49450.632,12.987
49450.741,13.007
49450.838,13.093
49450.958,12.967
49451.066,12.927
49451.139,12.92
49451.258,12.967
49451.355,12.933
49451.476,13.033
49451.504,12.993
49451.665,12.987
49451.761,12.887
49451.869,12.893
49451.966,12.94
49452.064,13.0
49452.115,12.96
49452.218,12.953
49452.312,12.967
49452.413,13.067
49452.551,12.967
49452.603,12.987
49452.706,12.98
49452.803,12.953
49452.903,12.987
49453.015,13.04
49453.112,12.98
49453.198,13.033
49453.312,12.927
49453.407,12.933
49453.507,12.947
49453.606,12.927
49453.706,12.96
49453.801,12.9
49453.920,12.987
49454.004,13.033
49454.119,13.0
49454.218,12.9
49454.312,12.92
49454.441,13.0
49454.540,13.013
49454.635,13.007
49454.739,12.92
49454.802,12.913
49454.946,12.92
49455.042,13.02
49455.152,12.9
49455.249,13.06
49455.345,12.893
49455.396,13.013
49455.500,13.1
49455.591,13.033
49455.757,12.953
49455.850,13.02
49455.955,13.047
49456.007,12.92
49456.101,12.907
49456.210,13.007
49456.309,12.94
49456.410,13.013
49456.577,13.04
49456.595,12.967
49506.693,13.027
49506.793,12.987
49506.897,13.02
49506.989,13.1
49507.101,12.987
49507.204,12.973
49507.286,12.96
49507.396,12.947
49507.494,12.913
49507.602,13.0
49507.692,12.94
49507.790,13.007
49507.911,13.007
49508.009,13.047
49508.116,12.98
49508.214,13.067
49508.310,12.993
49508.415,12.907
49508.528,12.933
49508.623,13.053
49508.722,13.067
49509.051,12.98
49509.163,12.893
49509.182,12.967
49509.285,12.987
49509.383,13.0
49509.484,12.98
49509.587,13.0
49509.683,13.007
49509.784,13.027
49509.885,13.047
49509.992,13.027
49510.091,12.94
49510.188,13.033
49510.277,12.953
49510.397,13.113
49510.480,12.993
49510.577,13.047
49510.687,12.94
49510.784,12.947
49510.881,12.973
49510.986,13.04
49511.094,13.02
49511.196,13.127
49511.274,13.073
49511.399,12.98
49511.480,12.973
49511.583,12.967
49511.689,12.987
49511.791,13.067
49511.877,13.033
49511.998,13.007
49512.088,12.947
49512.197,13.053
49512.317,12.933
49512.415,13.087
49512.526,13.0
49512.625,13.06
49512.720,13.113
49512.825,13.073
49512.868,13.08
49513.031,13.127
49513.129,13.0
49513.236,13.047
49513.333,12.987
49513.430,12.96
49513.482,13.087
49513.584,13.013
49513.679,12.98
49513.776,12.973
49513.874,13.0
49513.987,12.967
49514.085,13.007
49514.183,12.867
49514.295,12.947
49514.374,12.86
49514.471,12.94
49514.570,12.953
49514.663,13.12
49514.775,12.973
49514.877,12.907
49514.984,13.0
49515.074,12.993
49515.170,13.027
49515.273,13.067
49515.397,13.047
49515.484,12.953
49515.582,12.947
49515.665,12.907
49515.782,12.92
49515.873,12.967
49515.995,13.027
49516.088,13.013
49516.204,13.02
49516.300,13.073
49516.394,13.027
49516.501,12.9
49516.613,12.967
49566.711,12.98
49566.762,12.927
49566.912,13.02
49566.964,12.953
49567.060,12.933
49567.160,12.933
49567.259,12.927
49567.357,12.84
49567.477,13.027
49567.579,12.993
49567.671,12.933
49567.772,12.96
49567.870,13.053
49567.970,12.96
49568.057,12.92
49568.157,12.953
49568.252,12.987
49568.366,13.0
49568.462,12.98
49568.562,13.013
49568.656,12.927
49568.773,12.927
49568.870,13.06
49568.967,13.087
49569.072,13.053
49569.160,12.94
49569.280,12.953
49569.378,13.053
49569.484,13.0
49569.581,12.92
49569.676,13.027
49569.774,12.98
49569.876,12.94
49569.996,13.027
49570.093,13.013
49570.174,12.953
49570.308,12.92
49570.358,13.04
49570.506,12.973
49570.567,12.933
49570.670,12.973
49570.746,12.92
49570.848,12.913
49570.957,13.053
49571.055,13.1
49571.154,13.027
49571.294,13.033
49571.348,12.96
49571.444,12.947
49571.565,12.933
49571.645,12.953
49571.760,12.867
49571.860,13.0
49571.956,12.927
49572.051,13.027
49572.149,12.967
49572.245,12.887
49572.380,12.94
49572.440,12.967
49572.560,12.973
49572.658,12.96
49572.754,12.953
49572.858,13.0
49572.955,12.947
49573.051,12.967
49573.159,12.887
49573.280,12.98
49573.377,13.033
49573.482,12.913
49573.574,13.04
49573.670,12.907
49573.792,12.953
49573.869,13.027
49573.989,13.0
49574.085,12.947
49574.184,12.98
49574.289,13.0
49574.340,13.107
49574.440,12.993
49574.596,12.993
49574.699,12.9
49574.750,13.06
49574.842,12.993
49574.952,12.98
49575.055,12.947
49575.150,13.053
49575.246,13.007
49575.342,12.94
49575.433,12.88
49575.537,12.993
49575.640,12.953
49575.731,12.927
49575.876,12.867
49575.946,12.993
49576.055,12.86
49576.146,12.973
49576.240,12.853
49576.336,12.947
49576.446,12.967
49576.544,12.927
49626.639,13.053
49626.759,12.96
49626.859,13.027
49626.956,12.947
49627.053,12.913
49627.159,13.0
49627.270,12.967
49627.370,12.967
49627.469,12.913
49627.572,12.907
49627.667,12.92
49627.762,13.12
49627.894,12.94
49627.981,12.967
49628.077,13.113
49628.128,12.867
49628.275,12.853
49628.328,12.94
49628.427,12.953
49628.526,12.92
49628.628,12.96
49628.738,13.013
49628.833,12.893
49628.931,12.98
49629.042,13.04
49629.140,12.94
49629.236,12.907
49629.334,13.027
49629.430,12.913
49629.535,12.8
49629.636,12.867
49629.730,12.993
49629.826,13.1
49629.928,13.093
49630.039,13.113
