Time (s),Absolute acceleration (m/s^2)
5.010592503E0,2.209578396E-2
5.018527073E0,1.498192633E-2
5.026461644E0,3.330260570E-2
5.034396214E0,2.151727656E-2
5.042330784E0,2.756785703E-2
5.050234837E0,3.772298819E-2
5.058169407E0,3.232453056E-2
5.066073460E0,2.332217060E-2
5.074008030E0,2.889493776E-2
5.081912083E0,1.560895177E-2
5.089846653E0,3.525299002E-2
5.097781224E0,3.118112476E-2
5.105746312E0,3.033548428E-2
5.113680882E0,3.762522222E-2
5.121615452E0,2.968120960E-2
5.129550022E0,1.881712339E-2
5.137484593E0,2.682441713E-2
5.145419163E0,3.423018364E-2
5.153353733E0,2.918321371E-2
5.161288304E0,3.197638639E-2
5.169222874E0,3.286259448E-2
5.177157444E0,1.801689694E-2
5.185061497E0,2.583409074E-2
5.192996067E0,3.482571048E-2
5.200930638E0,2.189826472E-2
5.208834690E0,3.507664406E-2
5.216769261E0,3.831169243E-2
5.224703831E0,3.444528154E-2
5.232638401E0,1.649464040E-2
5.240572972E0,2.358062298E-2
5.248538060E0,1.237882150E-2
5.256472630E0,2.033676435E-2
5.264407200E0,2.238458340E-2
5.272341771E0,2.319498001E-2
5.280276341E0,3.654748294E-2
5.288210911E0,3.320678765E-2
5.296145481E0,2.141311103E-2
5.304049534E0,3.449877046E-2
5.311984105E0,1.276684618E-2
5.319918675E0,2.735659269E-2
5.327853245E0,2.923528447E-2
5.335725592E0,2.003561912E-2
5.343660163E0,4.502064329E-2
5.351594733E0,3.221791304E-2
5.359529303E0,1.419133336E-2
5.367463874E0,2.999112483E-2
5.375398444E0,2.924398713E-2
5.383302497E0,2.128354234E-2
5.391237067E0,2.448547691E-2
5.399171637E0,3.288383561E-2
5.407075690E0,2.167791272E-2
5.414979743E0,1.787030626E-2
5.422883796E0,3.702326664E-2
5.430818366E0,2.562663954E-2
5.438783454E0,1.852083337E-2
5.446718024E0,2.392886802E-2
5.454652594E0,3.238054980E-2
5.462587165E0,3.912371685E-2
5.470521735E0,1.095956625E-2
5.478456305E0,3.756869800E-2
5.486390876E0,2.404876642E-2
5.494325446E0,2.621674620E-2
5.502229499E0,2.223647288E-2
5.510164069E0,1.968867337E-2
5.518098639E0,1.576184891E-2
5.526063727E0,2.189523190E-2
5.533998298E0,2.120799288E-2
5.541932868E0,2.202933088E-2
5.549867438E0,2.982119220E-2
5.557802008E0,1.866165762E-2
5.565706061E0,4.374980820E-2
5.573640632E0,3.047885263E-2
5.581544684E0,1.191533805E-2
5.589479255E0,2.646172378E-2
5.597413825E0,4.248548515E-2
5.605378913E0,1.169881886E-2
5.613313483E0,3.495193219E-2
5.621248053E0,2.378921897E-2
5.629182624E0,2.187363550E-2
5.637117194E0,2.466799280E-2
5.645051764E0,3.462931457E-2
5.652986335E0,2.243707251E-2
5.660890387E0,2.370978836E-2
5.668824958E0,2.340929986E-2
5.676759528E0,2.654978156E-2
5.684663581E0,3.456834168E-2
5.692598151E0,3.470849432E-2
5.700532721E0,1.237353082E-2
5.708467292E0,2.676038706E-2
5.716401862E0,3.534544401E-2
5.724366950E0,2.162623906E-2
5.732301520E0,2.508429530E-2
5.740236090E0,3.177605491E-2
5.748170661E0,2.057684103E-2
5.756105231E0,3.201262589E-2
5.764009284E0,1.978852435E-2
5.771943854E0,2.301067179E-2
