Time (s),Linear Acceleration x (m/s^2)
4.090426487E0,-4.924952984E-3
4.098361058E0,-2.566121519E-3
4.106295628E0,-1.690939441E-2
4.114199681E0,-9.756585583E-3
4.122134251E0,-1.203695685E-2
4.130068821E0,-7.263440173E-3
4.137972874E0,-1.422770508E-2
4.145907444E0,9.784461930E-3
4.153872532E0,3.126819059E-2
4.161807103E0,-1.684019715E-2
4.169741673E0,-1.914269663E-2
4.177676243E0,-9.544657543E-3
4.185610813E0,-4.756255075E-3
4.193514866E0,-1.428442635E-2
4.201449437E0,-9.346395731E-3
4.209384007E0,-9.281779639E-3
4.217318577E0,-9.339807555E-3
4.225222630E0,-2.108932007E-3
4.233157200E0,-9.332822636E-3
4.241122288E0,-4.488904960E-3
4.249056858E0,-9.442236274E-3
4.256991429E0,-9.469242766E-3
4.264925999E0,2.510007471E-5
4.272830052E0,-1.187258773E-2
4.280764622E0,-4.648487084E-3
4.288699192E0,4.946400411E-3
4.296664280E0,-2.277594060E-3
4.304598851E0,-9.426951408E-3
4.312533421E0,-2.237848006E-3
4.320467991E0,-6.959126331E-3
4.328402562E0,-9.410469793E-3
4.336276097E0,-7.077991031E-3
4.344210667E0,-2.321726643E-3
4.352175755E0,-2.404828090E-3
4.360110325E0,-7.175519131E-3
4.368044896E0,-9.563055821E-3
4.375979466E0,-9.585640393E-3
4.383914036E0,-1.188200433E-2
4.391818089E0,-9.498262778E-3
4.399752659E0,-1.424427330E-2
4.407687230E0,-9.443654679E-3
4.415591282E0,-7.030107081E-3
4.423525853E0,2.506000455E-3
4.431490940E0,-9.509552270E-3
4.439425511E0,-9.402563795E-3
4.447360081E0,-1.180138253E-2
4.455294651E0,-7.179179695E-3
4.463229222E0,-2.426201943E-3
4.471133274E0,-1.188076101E-2
4.479067845E0,-7.033698261E-3
4.487032933E0,-9.489914402E-3
4.494967503E0,-9.417956695E-3
4.502902073E0,-4.712336231E-3
4.510806126E0,-2.313300967E-3
4.518740696E0,-4.624075722E-3
4.526675267E0,-4.491636995E-3
4.534609837E0,7.479804102E-3
4.542544407E0,-4.353160970E-3
4.550478978E0,-2.104206569E-2
4.558413548E0,-4.138426390E-3
4.566378636E0,-1.363292243E-2
4.574313206E0,-3.922430798E-3
4.582247776E0,-6.305444520E-3
4.590182347E0,-8.698786609E-3
4.598116917E0,-1.598641276E-3
4.606051487E0,-8.833799511E-3
4.613955540E0,-8.759717457E-3
4.621890110E0,-4.046369344E-3
4.629855198E0,3.169407137E-3
4.637789769E0,-6.385990884E-3
4.645724339E0,-4.062804393E-3
4.653658909E0,-8.784333244E-3
4.661593480E0,-1.590842009E-2
4.669497532E0,8.066152222E-4
4.677401585E0,5.636517890E-3
4.685336155E0,-1.107731462E-2
4.693240208E0,-1.346359402E-2
4.701174778E0,-3.797380254E-3
4.709109349E0,-3.830412403E-3
4.717074437E0,-6.131081376E-3
4.725009007E0,-1.085105911E-2
4.732943577E0,-8.254634216E-3
4.740878147E0,-5.843517371E-3
4.748782200E0,-5.951731931E-3
4.756716771E0,6.000210065E-3
4.764620823E0,-8.489811793E-3
4.772585911E0,-1.080975309E-2
4.780520481E0,-6.045378279E-3
4.788455052E0,-1.257189550E-3
4.796389622E0,-1.088555995E-2
4.804324192E0,-1.308538020E-3
4.812228245E0,-8.759056218E-3
4.820132298E0,-6.364854518E-3
4.828066868E0,-1.572122332E-3
4.836031956E0,-8.738315664E-3
4.843966526E0,-8.631607518E-3
4.851901097E0,-1.102580875E-2
4.859835667E0,9.869108908E-4
4.867770237E0,-3.842723556E-3
4.875704808E0,-3.967056051E-3
4.883639378E0,-6.217245013E-3
4.891543431E0,-1.096509490E-2
4.899478001E0,-6.175834220E-3
4.907443089E0,-1.810339093E-2
4.915377659E0,-8.472708985E-3
4.923312230E0,-3.808209207E-3
4.931246800E0,-3.718122840E-3
4.939181370E0,-8.488879539E-3
4.947085423E0,-8.380875923E-3
4.955019993E0,-3.627192229E-3
