Time (s),Linear Acceleration y (m/s^2)
3.979342503E0,-9.974077344E-3
3.987277073E0,-9.913761169E-3
3.995211644E0,-9.933620691E-3
4.003176731E0,-2.868972719E-3
4.011111302E0,-1.719240472E-2
4.019045872E0,-2.182973549E-2
4.026980442E0,-2.676155418E-3
4.034884495E0,-1.456884295E-2
4.042819065E0,-9.750090539E-3
4.050723118E0,-9.797405452E-3
4.058657688E0,-1.457189396E-2
4.066592259E0,-2.683453262E-3
4.074526829E0,-1.689200103E-2
4.082491917E0,-7.356625050E-3
4.090426487E0,-4.962451756E-3
4.098361058E0,-9.808681905E-3
4.106295628E0,-3.129579127E-4
4.114199681E0,-2.662587911E-3
4.122134251E0,-2.176724747E-2
4.130068821E0,-1.457139105E-2
4.137972874E0,-2.548713237E-3
4.145907444E0,-2.396646142E-2
4.153872532E0,-9.609773755E-3
4.161807103E0,-4.802480340E-3
4.169741673E0,-9.585976601E-3
4.177676243E0,-4.703551531E-3
4.185610813E0,-7.180318236E-3
4.193514866E0,-7.155869156E-3
4.201449437E0,-9.564742446E-3
4.209384007E0,-4.846967757E-3
4.217318577E0,-7.262967527E-3
4.225222630E0,-1.447980478E-2
4.233157200E0,-2.384949476E-3
4.241122288E0,-1.439350471E-2
4.249056858E0,-2.380941063E-3
4.256991429E0,-4.726205021E-3
4.264925999E0,-9.473104030E-3
4.272830052E0,-7.183834910E-3
4.280764622E0,-4.872173071E-3
4.288699192E0,-1.914570108E-2
4.296664280E0,-9.485669434E-3
4.304598851E0,-1.422322169E-2
4.312533421E0,-1.418390125E-2
4.320467991E0,-1.417294890E-2
4.328402562E0,-9.399697185E-3
4.336276097E0,-1.414556801E-2
4.344210667E0,-1.659730822E-2
4.352175755E0,-7.020533085E-3
4.360110325E0,-9.391508996E-3
4.368044896E0,-1.874918863E-2
4.375979466E0,-1.944135875E-3
4.383914036E0,-1.631436870E-2
4.391818089E0,-1.383282244E-2
4.399752659E0,5.223091692E-3
4.407687230E0,-4.389360547E-3
4.415591282E0,-9.152427316E-3
4.423525853E0,-6.799291819E-3
