Time (s),Linear Acceleration z (m/s^2)
5.042330784E0,-2.620124817E-2
5.050234837E0,-3.577804565E-2
5.058169407E0,-2.620124817E-2
5.066073460E0,-2.141284943E-2
5.074008030E0,-2.859687805E-2
5.081912083E0,-1.183605194E-2
5.089846653E0,-3.099060059E-2
5.097781224E0,-2.859497070E-2
5.105746312E0,-2.859592438E-2
5.113680882E0,-3.338432312E-2
5.121615452E0,-2.859592438E-2
5.129550022E0,-1.662540436E-2
5.137484593E0,-2.380752563E-2
5.145419163E0,-2.859497070E-2
5.153353733E0,-2.859497070E-2
5.161288304E0,-2.620124817E-2
5.169222874E0,-3.098964691E-2
5.177157444E0,-1.422977448E-2
5.185061497E0,-2.380657196E-2
5.192996067E0,-3.338336945E-2
5.200930638E0,-2.141189575E-2
5.208834690E0,-3.098869324E-2
5.216769261E0,-3.577804565E-2
5.224703831E0,-3.338241577E-2
5.232638401E0,-9.440422058E-3
5.240572972E0,-2.141284943E-2
5.248538060E0,-9.441375732E-3
5.256472630E0,-1.422977448E-2
5.264407200E0,-2.141284943E-2
5.272341771E0,-2.141284943E-2
5.280276341E0,-3.577804565E-2
5.288210911E0,-3.098964691E-2
5.296145481E0,-1.422977448E-2
5.304049534E0,-3.338336945E-2
5.311984105E0,-1.183509827E-2
5.319918675E0,-2.620124817E-2
5.327853245E0,-2.620124817E-2
5.335725592E0,-9.440422058E-3
5.343660163E0,-4.295921326E-2
5.351594733E0,-3.098964691E-2
5.359529303E0,-1.183605194E-2
5.367463874E0,-2.620124817E-2
5.375398444E0,-2.620124817E-2
5.383302497E0,-1.662445068E-2
5.391237067E0,-2.141189575E-2
5.399171637E0,-3.098869324E-2
5.407075690E0,-1.901721954E-2
5.414979743E0,-1.422882080E-2
5.422883796E0,-3.338146210E-2
5.430818366E0,-2.380561829E-2
5.438783454E0,-1.662254333E-2
5.446718024E0,-2.380466461E-2
5.454652594E0,-3.098773956E-2
5.462587165E0,-3.577613831E-2
5.470521735E0,-9.438514709E-3
5.478456305E0,-3.577518463E-2
5.486390876E0,-2.140998840E-2
5.494325446E0,-2.256393433E-3
5.502229499E0,-1.662158966E-2
5.510164069E0,-1.662158966E-2
5.518098639E0,4.927635193E-3
5.526063727E0,-1.422595978E-2
5.533998298E0,-1.661968231E-2
5.541932868E0,-2.140903473E-2
5.549867438E0,-2.380275726E-2
5.557802008E0,-7.042884827E-3
5.565706061E0,-4.295635223E-2
