Time (s),Linear Acceleration y (m/s^2)
4.443296917E0,-1.655380327E-2
4.453234917E0,-1.463830567E-2
4.463172917E0,-1.181101245E-2
4.473110917E0,-1.762031942E-2
4.483049917E0,-2.075469653E-2
4.492987917E0,-1.353306086E-2
4.502925917E0,-1.153680088E-2
4.512863917E0,2.588452734E-3
4.522802917E0,-1.501112734E-3
4.532740917E0,-3.163750232E-3
4.542678917E0,-9.857939640E-3
4.552617917E0,-6.154276701E-3
4.562555917E0,-6.065373898E-3
4.572493917E0,-1.146714821E-2
4.582431917E0,-4.283110590E-3
4.592370917E0,-9.914182546E-3
4.602308917E0,-2.383288555E-3
4.612246917E0,4.780105648E-3
4.622184917E0,-7.007024582E-3
4.632123917E0,-1.058455440E-2
4.642061917E0,-1.138456999E-2
4.651999917E0,-2.647155582E-3
4.661937917E0,-3.156381827E-3
4.671876917E0,-2.841427037E-4
4.681814917E0,-1.145806218E-2
4.691752917E0,-8.055724993E-3
4.701691917E0,-2.097432114E-2
4.711629917E0,-1.317929746E-2
4.721567917E0,-9.782695568E-3
4.731505917E0,9.453357998E-3
4.741444917E0,-1.297377925E-2
4.751382917E0,-5.797267640E-3
4.761320917E0,-8.007487748E-5
4.771258917E0,-2.139235823E-3
4.781197917E0,-3.690584362E-3
4.791135917E0,-2.181140717E-2
4.801073917E0,-1.151385969E-2
4.811011917E0,-4.927345847E-3
4.820950917E0,-2.166633683E-2
4.830888917E0,-1.017225946E-2
4.840826917E0,-1.175735740E-2
4.850764917E0,-1.619752283E-2
4.860703917E0,-9.276397498E-3
4.870641917E0,-1.315895326E-3
4.880579917E0,-1.485717655E-2
4.890518917E0,-5.872906856E-3
4.900456917E0,-1.440938946E-2
4.910394917E0,5.304888685E-3
4.920332917E0,2.857198531E-3
4.930271917E0,-9.730949993E-3
4.940209917E0,-8.409691674E-3
4.950147917E0,-3.185257022E-3
4.960085917E0,-2.134954565E-2
4.970024917E0,-4.166817237E-3
4.979962917E0,-1.275880728E-2
4.989900917E0,-1.546631937E-2
4.999838917E0,9.693929809E-4
5.009777917E0,-7.592744285E-3
5.019715917E0,-1.499097272E-2
5.029653917E0,-2.058816052E-2
5.039591917E0,-6.438140748E-3
5.049530917E0,-7.591248220E-3
5.059468917E0,-1.438659217E-2
5.069406917E0,-1.146209356E-2
5.079345917E0,-9.441106254E-3
5.089283917E0,-1.076230290E-3
5.099221917E0,-3.199758574E-3
5.109159917E0,-1.168973069E-2
5.119098917E0,-3.693279563E-3
5.129036917E0,-2.196017769E-3
5.138974917E0,-1.362198650E-2
5.148912917E0,-2.817695565E-3
5.158852292E0,-9.100245559E-3
5.168790292E0,-8.421625933E-3
5.178728292E0,-2.214847631E-3
5.188666292E0,-6.182188019E-3
5.198605292E0,6.131977339E-3
5.208543292E0,-1.625702281E-2
5.218481292E0,-1.299092118E-2
5.228420292E0,-1.151871562E-2
5.238358292E0,-2.859165571E-2
5.248296292E0,-1.802248908E-3
5.258234292E0,-1.596655324E-2
5.268173292E0,-7.618282456E-3
5.278111292E0,-8.064813302E-3
5.288049292E0,-9.835366190E-3
5.297987292E0,-5.591852213E-3
5.307926292E0,-6.387948340E-3
5.317864292E0,-7.882140346E-3
5.327802292E0,4.600433959E-3
5.337740292E0,8.293245288E-3
5.347679292E0,-2.487898897E-3
5.357617292E0,-4.789870041E-3
5.367555292E0,-1.444265692E-2
5.377494292E0,-7.359721321E-3
5.387432292E0,-1.008622088E-2
5.397370292E0,3.910661226E-3
5.407308292E0,-9.843412964E-3
5.417247292E0,-1.717371776E-2
5.427185292E0,1.671392333E-3
5.437123292E0,8.808455793E-3
5.447061292E0,-8.605879464E-3
5.457000292E0,-5.523318734E-3
5.466938292E0,5.540917483E-3
5.476876292E0,-1.588563326E-2
5.486814292E0,-6.509538449E-3
5.496753292E0,-1.126663211E-2
5.506691292E0,-1.867115086E-2
5.516629292E0,-1.418200586E-2
5.526568292E0,7.626658136E-3
5.536506292E0,3.515158757E-4
5.546444292E0,-1.001332711E-2
5.556382292E0,-5.029861699E-3
5.566321292E0,-1.133543054E-2
5.576259292E0,-8.038233595E-3
5.586197292E0,-1.368727203E-2
5.596135292E0,2.147291733E-3
5.606074292E0,-8.000384294E-3
5.616012292E0,-1.286335138E-2
5.625950292E0,-1.885151463E-3
5.635888292E0,-1.626499193E-2
5.645827292E0,-1.662024226E-2
5.655765292E0,-1.676723806E-2
5.665703292E0,-7.419541078E-3
5.675642292E0,-3.076126508E-3
5.685580292E0,-1.234776858E-2
5.695518292E0,-8.677146973E-3
5.705456292E0,-1.151725610E-3
5.715395292E0,-9.346653165E-3
5.725333292E0,-1.215196908E-2
5.735271292E0,-1.259129826E-2
5.745209292E0,-3.903395603E-3
5.755148292E0,-5.081636966E-3
5.765086292E0,-1.787126090E-2
5.775024292E0,-8.420757987E-3
5.784962292E0,-3.353277678E-3
5.794901292E0,-7.834533504E-3
5.804839292E0,-1.228862033E-2
5.814777292E0,-9.125230985E-3
5.824715292E0,-1.132460634E-2
5.834654292E0,1.798050790E-3
5.844592292E0,-1.368996952E-2
5.854530292E0,-9.789241708E-3
5.864469292E0,-1.930931507E-2
5.874407292E0,-7.987974950E-3
5.884345292E0,-8.806932319E-3
5.894283292E0,-1.223869516E-2
5.904222292E0,9.529963376E-3
5.914160292E0,-4.373810955E-3
5.924098292E0,-2.564903987E-3
5.934036292E0,-1.101138059E-3
5.943975292E0,-2.152437512E-2
5.953913292E0,-2.259179575E-2
5.963851292E0,-7.247027659E-3
5.973790292E0,-1.486116681E-2
