Time (s),Absolute acceleration (m/s^2)
1.291626601E3,1.415709848E-2
1.291636543E3,2.472625369E-2
1.291646484E3,1.427724801E-2
1.291656426E3,1.394709670E-2
1.291666367E3,1.815664097E-2
1.291676309E3,1.077292064E-2
1.291686251E3,6.901420719E-3
1.291696192E3,4.276324154E-3
1.291706134E3,1.120649618E-2
1.291716075E3,1.556047023E-2
1.291726017E3,1.268881093E-2
1.291735959E3,7.276857365E-3
1.291745900E3,8.479714800E-3
1.291755842E3,3.031521954E-2
1.291765784E3,6.544981190E-3
1.291775725E3,1.672855644E-2
1.291785667E3,1.592306971E-2
1.291795608E3,2.955064139E-2
1.291805550E3,1.275904307E-2
1.291815492E3,1.794705850E-2
1.291825433E3,1.570202674E-2
1.291835375E3,2.965850568E-2
1.291845316E3,2.215843209E-2
1.291855258E3,1.995117490E-2
1.291865200E3,2.497180406E-2
1.291875141E3,2.369622342E-2
1.291885083E3,2.242740981E-2
1.291895024E3,1.836249994E-2
1.291904966E3,2.839976150E-2
1.291914908E3,3.084534008E-2
1.291924849E3,3.100862864E-2
1.291934791E3,2.028854938E-2
1.291944732E3,2.861967043E-2
1.291954674E3,2.173544707E-2
1.291964616E3,1.675274902E-2
1.291974557E3,1.251690772E-2
1.291984499E3,1.539735190E-2
1.291994441E3,2.336713621E-2
1.292004382E3,2.041147019E-2
1.292014324E3,1.435346365E-2
1.292024265E3,1.718913616E-2
1.292034207E3,1.705352230E-2
1.292044149E3,1.886922161E-2
1.292054090E3,1.440942363E-2
1.292064032E3,2.011075782E-2
1.292073973E3,1.946801111E-2
1.292083915E3,2.286410927E-2
1.292093857E3,2.345960432E-2
1.292103798E3,2.689094225E-2
1.292113740E3,2.882892933E-3
1.292123681E3,1.127373573E-2
1.292133623E3,2.439762971E-2
1.292143565E3,2.121746859E-2
1.292153506E3,2.888207558E-2
1.292163448E3,1.677403134E-2
1.292173390E3,9.896576720E-3
1.292183331E3,1.647211631E-2
1.292193273E3,7.175611359E-3
1.292203214E3,5.815091748E-3
1.292213156E3,1.751319635E-2
1.292223098E3,1.115616577E-2
1.292233039E3,2.731736264E-2
1.292242981E3,1.779994067E-2
1.292252922E3,1.400235319E-2
1.292262864E3,2.126538431E-2
1.292272806E3,1.274378094E-2
1.292282747E3,2.327487724E-2
1.292292689E3,1.507377768E-2
1.292302630E3,2.514800615E-2
1.292312572E3,1.410278330E-2
1.292322514E3,2.628906267E-2
1.292332455E3,1.988208668E-2
1.292342397E3,1.900769654E-2
1.292352339E3,2.590208280E-2
1.292362280E3,1.793446599E-2
1.292372222E3,1.603871424E-2
1.292382163E3,2.555808280E-2
1.292392105E3,1.236697679E-2
1.292402047E3,1.558299703E-2
1.292411988E3,6.599326857E-3
1.292421930E3,1.342628170E-2
1.292431871E3,2.256303930E-2
1.292441813E3,4.252543300E-2
1.292451755E3,3.348522334E-2
1.292461696E3,1.739482486E-2
1.292471638E3,2.321003802E-2
1.292481579E3,2.453938772E-2
1.292491521E3,2.150814952E-2
1.292501463E3,1.564250252E-2
1.292511404E3,8.024351808E-3
1.292521346E3,1.206736143E-2
1.292531288E3,1.659788505E-2
1.292541229E3,2.203601986E-2
1.292551171E3,1.243059744E-2
1.292561112E3,1.952172777E-2
1.292571054E3,1.590594781E-2
1.292580996E3,1.149751067E-2
1.292590937E3,2.247384735E-2
1.292600879E3,7.412148193E-3
1.292610820E3,1.548002178E-2
1.292620762E3,2.979767952E-2
1.292630704E3,2.054471930E-2
1.292640645E3,1.759407771E-2
1.292650587E3,1.153670491E-2
1.292660528E3,1.836787964E-2
1.292670470E3,1.733281983E-2
1.292680412E3,2.830713825E-2
1.292690353E3,1.990407388E-2
1.292700295E3,1.008489994E-2
1.292710237E3,1.315960629E-2
1.292720178E3,2.281195497E-2
1.292730120E3,3.196412792E-2
1.292740061E3,2.820278674E-2
1.292750003E3,5.852383347E-3
1.292759945E3,1.902307252E-2
1.292769886E3,2.247536454E-2
1.292779828E3,2.863388823E-2
1.292789769E3,1.875123571E-2
1.292799711E3,2.069535484E-2
1.292809653E3,1.566475999E-2
1.292819594E3,1.945778626E-2
1.292829536E3,1.561204809E-2
1.292839477E3,4.925691887E-3
1.292849419E3,2.552615954E-2
1.292859361E3,2.020034349E-2
1.292869302E3,2.393449749E-2
1.292879244E3,2.148802276E-2
1.292889186E3,2.423045862E-2
1.292899127E3,2.723907443E-2
1.292909069E3,9.925578026E-3
1.292919010E3,2.146957151E-2
1.292928952E3,1.764495771E-2
1.292938894E3,2.011409525E-2
1.292948835E3,2.041674090E-2
1.292958777E3,1.232116361E-2
1.292968718E3,3.016512535E-2
1.292978660E3,1.717964673E-2
1.292988602E3,9.195954827E-3
1.292998543E3,2.411357460E-2
1.293008485E3,1.884736931E-2
1.293018426E3,2.324302829E-2
1.293028368E3,2.613515078E-2
1.293038310E3,1.663716332E-2
1.293048251E3,7.107509718E-3
1.293058193E3,2.012061352E-2
1.293068135E3,1.948746579E-2
1.293078076E3,2.064176063E-2
1.293088018E3,6.436675967E-3
1.293097959E3,6.875534283E-3
1.293107901E3,1.365323440E-2
1.293117843E3,2.522043851E-2
1.293127784E3,3.900850158E-2
1.293137726E3,2.459687756E-2
1.293147667E3,2.596746864E-2
1.293157609E3,2.884146609E-2
1.293167551E3,1.257438032E-2
1.293177492E3,1.184649379E-2
1.293187434E3,1.771161425E-2
1.293197376E3,2.799166965E-2
1.293207317E3,1.757500072E-2
1.293217259E3,9.072128703E-3
1.293227200E3,2.530874697E-2
1.293237142E3,2.135992485E-2
1.293247084E3,2.685956086E-2
1.293257025E3,1.637787901E-2
1.293266967E3,1.716345232E-2
1.293276908E3,2.023958112E-2
1.293286850E3,1.338096044E-2
1.293296792E3,1.093574057E-2
1.293306733E3,1.682004880E-2
1.293316675E3,2.309794244E-2
1.293326616E3,5.297402223E-3
1.293336558E3,2.911009516E-2
1.293346500E3,4.356161449E-2
1.293356441E3,1.255760376E-2
1.293366383E3,2.519647481E-2
1.293376324E3,6.947065799E-3
1.293386266E3,1.057652897E-2
1.293396208E3,2.502307801E-2
1.293406149E3,1.275635365E-2
1.293416091E3,3.180664341E-2
1.293426033E3,1.248456147E-2
1.293435975E3,1.135553415E-2
1.293445917E3,1.085387236E-2
1.293455858E3,1.777931029E-2
1.293465800E3,4.099760765E-2
1.293475742E3,2.034076891E-2
1.293485683E3,2.383825942E-2
1.293495625E3,9.345151996E-3
1.293505566E3,3.213302805E-2
1.293515508E3,1.765959248E-2
1.293525450E3,9.027496129E-3
1.293535391E3,1.207791897E-2
1.293545333E3,1.678480861E-2
1.293555274E3,2.380295588E-2
1.293565216E3,2.299308459E-2
1.293575158E3,2.639730864E-2
1.293585099E3,7.836285288E-3
1.293595041E3,1.924210283E-2
1.293604983E3,2.226046448E-2
1.293614924E3,2.048200299E-2
1.293624866E3,1.461346221E-2
1.293634807E3,2.973071126E-2
1.293644749E3,1.444787268E-2
1.293654691E3,5.259140375E-3
1.293664632E3,1.256222828E-2
1.293674574E3,2.623658226E-2
1.293684515E3,2.341824212E-2
1.293694457E3,4.085300366E-2
1.293704399E3,2.906175490E-2
1.293714340E3,1.794025678E-2
1.293724282E3,2.946543533E-2
1.293734223E3,9.029071646E-3
1.293744165E3,1.201098983E-2
1.293754107E3,2.424477085E-2
1.293764048E3,1.638663908E-2
1.293773990E3,2.220878594E-2
1.293783932E3,1.442882465E-2
1.293793873E3,1.981152416E-2
1.293803815E3,1.146935254E-2
1.293813756E3,3.119882225E-2
1.293823698E3,1.394364916E-2
1.293833640E3,1.950172604E-2
1.293843581E3,1.830764941E-2
1.293853523E3,1.691562128E-2
1.293863464E3,1.699484932E-2
1.293873406E3,8.764783957E-3
1.293883348E3,1.530447365E-2
1.293893289E3,2.374162273E-2
1.293903231E3,2.741277599E-2
1.293913172E3,9.389582524E-3
1.293923114E3,1.816086104E-2
1.293933056E3,2.121098728E-2
1.293942997E3,2.329998999E-2
1.293952939E3,1.850918905E-2
1.293962881E3,2.706299060E-2
1.293972822E3,2.804519864E-2
1.293982764E3,1.230337446E-2
1.293992705E3,2.035933937E-2
1.294002647E3,1.538326947E-2
1.294012589E3,2.710346300E-2
1.294022530E3,9.740679296E-3
1.294032472E3,6.434082064E-3
1.294042413E3,1.740688074E-2
1.294052355E3,4.154557240E-3
1.294062297E3,2.084469003E-2
1.294072238E3,2.526866130E-2
1.294082180E3,3.318362532E-2
1.294092121E3,2.302224348E-2
1.294102063E3,1.687578299E-2
1.294112005E3,1.473286917E-2
1.294121946E3,1.853640469E-2
1.294131888E3,7.224604820E-3
1.294141830E3,1.548984325E-2
1.294151771E3,1.540490135E-2
1.294161713E3,1.024692602E-2
1.294171654E3,1.427007634E-2
1.294181596E3,1.479123755E-2
1.294191538E3,1.818028606E-2
1.294201479E3,2.763036400E-2
1.294211421E3,1.103318098E-2
1.294221362E3,3.004891593E-2
1.294231304E3,1.643724226E-2
1.294241246E3,1.327460271E-2
1.294251187E3,1.182716166E-2
1.294261129E3,1.784018743E-2
1.294271070E3,2.197922768E-2
1.294281012E3,1.637250463E-2
1.294290954E3,1.252239575E-2
1.294300895E3,1.753502983E-2
1.294310837E3,1.576513819E-2
1.294320779E3,1.913469991E-2
1.294330720E3,2.310631498E-2
1.294340662E3,2.217214124E-2
1.294350603E3,1.632215417E-2
1.294360545E3,1.624685070E-2
1.294370487E3,1.593117815E-2
1.294380428E3,2.167558176E-2
1.294390370E3,1.763198428E-2
1.294400311E3,4.207632517E-3
1.294410253E3,7.912591608E-3
1.294420195E3,1.913537832E-2
1.294430136E3,2.418969407E-2
1.294440077E3,2.244780470E-2
1.294450018E3,1.162098723E-2
1.294459960E3,2.228966487E-2
1.294469902E3,1.349898733E-2
1.294479843E3,2.920468150E-2
1.294489785E3,3.494463779E-2
1.294499727E3,2.500816712E-2
1.294509668E3,3.530669333E-2
1.294519610E3,2.203556761E-2
1.294529551E3,1.811821016E-2
1.294539493E3,1.884341650E-2
1.294549435E3,2.133834243E-2
1.294559376E3,3.438624264E-2
1.294569318E3,2.660350222E-2
1.294579259E3,2.517298722E-2
1.294589201E3,2.234787024E-2
1.294599143E3,2.792983501E-2
1.294609084E3,2.807365436E-2
1.294619026E3,3.546525468E-2
1.294628967E3,3.265251958E-2
1.294638909E3,2.156135454E-2
1.294648851E3,1.178415781E-2
1.294658792E3,1.881425846E-2
1.294668734E3,2.741378188E-2
1.294678676E3,2.434679879E-2
1.294688617E3,1.094275585E-2
1.294698559E3,2.557574181E-2
1.294708500E3,2.105187499E-2
