Time (s),Linear Acceleration z (m/s^2)
2.067417568E0,6.129264832E-3
2.072161683E0,3.704071045E-3
2.076905797E0,-1.056385040E-2
2.081649912E0,1.388549805E-3
2.086394026E0,-3.367424011E-3
2.091138141E0,-5.712509155E-3
2.095882256E0,-5.664825439E-3
2.100626370E0,-3.244400024E-3
2.105370485E0,-7.964134216E-3
2.110114599E0,-7.781982422E-4
2.114858714E0,1.600265503E-3
2.119602881E0,6.333351135E-3
2.124346995E0,-1.270294189E-2
2.129091110E0,-3.105163574E-3
2.133835224E0,1.665115356E-3
2.138579339E0,1.826190948E-2
2.143323453E0,1.499176025E-3
2.148067568E0,1.486778259E-3
2.152811683E0,1.474380493E-3
2.157555797E0,6.208419800E-3
2.162299912E0,1.409530640E-3
2.167044026E0,1.089000702E-2
2.171788141E0,1.306533813E-3
2.176532256E0,-8.195877075E-3
2.181276370E0,6.109237671E-3
2.186020485E0,1.311302185E-3
2.190764599E0,-5.817413330E-3
2.195508714E0,-1.051521301E-2
2.200252828E0,-3.308296204E-3
2.204996943E0,-1.751899719E-2
2.209741058E0,6.357192993E-3
2.214485172E0,1.105022430E-2
2.219229287E0,-1.989078522E-2
2.223973401E0,-1.972484589E-2
2.228717516E0,1.794815063E-3
2.233461631E0,6.525993347E-3
2.238205797E0,-1.251220703E-2
2.242949912E0,-5.426406860E-4
2.247693974E0,4.206657410E-3
2.252438141E0,-5.731582642E-4
2.257182256E0,1.129531860E-2
2.261926370E0,-5.409240723E-3
2.266670485E0,1.124668121E-2
2.271414599E0,1.660346985E-3
2.276158714E0,8.766174316E-3
2.280902828E0,-1.029014587E-2
2.285646943E0,-3.085136414E-3
2.290391058E0,1.685142517E-3
2.295135172E0,-5.446434021E-3
2.299879287E0,4.089355469E-3
2.304623401E0,8.801460266E-3
2.309367516E0,1.821899414E-2
2.314111631E0,-5.661010742E-3
2.318855745E0,-8.678436279E-4
2.323599860E0,3.884315491E-3
2.328343974E0,-8.011817932E-3
2.333088089E0,-8.258819580E-4
2.337832203E0,-1.031112671E-2
2.342576318E0,1.639366150E-3
2.347320433E0,-1.261138916E-2
2.352064547E0,6.477355957E-3
2.356808662E0,-3.067970276E-3
2.361552776E0,-1.965332031E-2
2.366296891E0,4.238128662E-3
2.371041006E0,1.830101013E-3
2.375785120E0,-5.302429199E-3
2.380529235E0,4.232406616E-3
2.385273349E0,4.197120667E-3
2.390017516E0,4.161834717E-3
2.394761631E0,8.873939514E-3
2.399505745E0,-6.914138794E-4
2.404249860E0,1.686096191E-3
2.408993974E0,8.791923523E-3
2.413738089E0,8.717536926E-3
2.418482203E0,1.525878906E-3
2.423226318E0,-8.583068848E-4
2.427970433E0,-3.224372864E-3
2.432714547E0,-8.249282837E-4
2.437458662E0,-1.980209351E-2
2.442202776E0,8.837699890E-3
2.446946891E0,-1.733779907E-2
2.451691006E0,-7.701873779E-3
2.456435120E0,1.134586334E-2
2.461179235E0,-7.732391357E-3
2.465923349E0,4.196166992E-3
2.470667464E0,4.160881042E-3
2.475411578E0,1.124572754E-2
2.480155693E0,6.406784058E-3
2.484899808E0,-1.500225067E-2
2.489643922E0,1.122379303E-2
2.494388037E0,8.757591248E-3
2.499132151E0,-3.179550171E-3
2.503876266E0,1.820278168E-2
2.508620381E0,1.093292236E-2
2.513364495E0,-3.395080566E-3
2.518108610E0,6.124496460E-3
2.522852724E0,-1.045227051E-3
2.527596839E0,6.080627441E-3
2.532340953E0,8.402824402E-3
2.537085068E0,-1.539516449E-2
2.541829183E0,1.320743561E-2
2.546573297E0,3.604888916E-3
2.551317412E0,3.574371338E-3
2.556061578E0,-1.543712616E-2
2.560805693E0,-1.768207550E-2
2.565549756E0,-9.250640869E-4
2.570293922E0,8.573532104E-3
2.575038037E0,-3.361701965E-3
2.579782151E0,-5.706787109E-3
2.584526266E0,-5.659103394E-3
2.589270381E0,8.625030518E-3
2.594014495E0,-3.311157227E-3
2.598758610E0,6.206512451E-3
2.603502724E0,6.155014038E-3
2.608246839E0,1.322174072E-2
2.612990953E0,-1.125335693E-3
2.617735068E0,-1.115798950E-3
2.622479183E0,1.075744629E-2
2.627223297E0,8.295059204E-3
2.631967412E0,-3.638267517E-3
2.636711526E0,-3.607749939E-3
2.641455641E0,-8.324623108E-3
2.646199756E0,-3.509521484E-3
2.650943870E0,-3.480911255E-3
2.655687985E0,-8.198738098E-3
2.660432099E0,-8.131027222E-3
2.665176214E0,3.801345825E-3
2.669920328E0,8.516311646E-3
2.674664443E0,1.325607300E-3
2.679408558E0,-1.057624817E-3
2.684152672E0,8.442878723E-3
2.688896787E0,1.074409485E-2
2.693640901E0,3.534317017E-3
2.698385016E0,2.011585236E-2
2.703129131E0,-1.407623291E-3
2.707873245E0,-1.396179199E-3
2.712617360E0,3.359794617E-3
2.717361474E0,1.756954193E-2
2.722105589E0,8.125305176E-4
2.726849703E0,5.552291870E-3
2.731593818E0,1.262474060E-2
2.736337933E0,1.251983643E-2
2.741082047E0,7.669448853E-3
2.745826162E0,1.235103607E-2
2.750570276E0,-1.988410950E-3
2.755314391E0,-1.146411896E-2
2.760058506E0,7.615089417E-3
2.764802620E0,-6.685256958E-3
2.769546787E0,1.472568512E-2
2.774290901E0,-6.752967834E-3
2.779035016E0,-1.144313812E-2
2.783779131E0,2.889633179E-3
2.788523245E0,9.984970093E-3
2.793267360E0,2.781867981E-3
2.798011474E0,9.878158569E-3
2.802755589E0,5.050659180E-3
2.807499703E0,5.008697510E-3
2.812243818E0,2.202987671E-4
2.816987933E0,2.591133118E-3
2.821732047E0,2.569198608E-3
2.826476162E0,4.921913147E-3
2.831220276E0,-1.173019409E-2
2.835964391E0,-1.875114441E-2
2.840708506E0,-1.984596252E-3
2.845452620E0,-4.341125488E-3
2.850196735E0,-1.142406464E-2
2.854940849E0,5.281448364E-3
2.859684964E0,-1.880645752E-3
2.864429078E0,5.253791809E-3
2.869173193E0,9.955406189E-3
2.873917308E0,-1.148319244E-2
2.878661422E0,5.223274231E-3
2.883405537E0,5.179405212E-3
2.888149651E0,-1.982688904E-3
2.892893766E0,1.701641083E-2
