Time (s),Absolute acceleration (m/s^2)
1.578825354E3,3.630901111E-2
1.578835296E3,5.675516173E-2
1.578845238E3,3.263277577E-2
1.578855180E3,2.518986632E-2
1.578865122E3,5.248925190E-2
1.578875064E3,3.901957560E-2
1.578885006E3,2.978209833E-2
1.578894948E3,4.064385546E-2
1.578904890E3,4.268333506E-2
1.578914832E3,4.640463803E-2
1.578924774E3,3.202201241E-2
1.578934717E3,3.369696598E-2
1.578944659E3,2.499193390E-2
1.578954601E3,4.446603754E-2
1.578964543E3,4.417993414E-2
1.578974485E3,2.891284276E-2
1.578984427E3,2.975099042E-2
1.578994369E3,5.940424044E-2
1.579004311E3,3.826681606E-2
1.579014253E3,3.280400024E-2
1.579024195E3,3.893782631E-2
1.579034137E3,5.245953057E-2
1.579044079E3,4.207298416E-2
1.579054021E3,4.259169189E-2
1.579063963E3,2.547119223E-2
1.579073905E3,3.429701595E-2
1.579083847E3,3.245805684E-2
1.579093789E3,4.263461650E-2
1.579103731E3,5.336716185E-2
1.579113673E3,3.637439222E-2
1.579123615E3,3.643631226E-2
1.579133557E3,3.482234983E-2
1.579143499E3,5.084990360E-2
1.579153441E3,2.508023755E-2
1.579163383E3,3.674614602E-2
1.579173325E3,2.276243232E-2
1.579183267E3,5.299784069E-2
1.579193209E3,4.259129046E-2
1.579203151E3,2.943299281E-2
1.579213093E3,3.677475192E-2
1.579223035E3,3.814271936E-2
1.579232977E3,4.875878327E-2
1.579242919E3,3.134329024E-2
1.579252861E3,3.697566650E-2
1.579262803E3,3.456123001E-2
1.579272745E3,4.325480556E-2
1.579282687E3,3.878267679E-2
1.579292629E3,3.387734319E-2
1.579302571E3,3.356050066E-2
1.579312513E3,4.960371106E-2
1.579322455E3,3.084343383E-2
1.579332397E3,5.907410259E-2
1.579342339E3,5.650176505E-2
1.579352281E3,3.549174452E-2
1.579362223E3,2.598014379E-2
1.579372165E3,4.441466880E-2
1.579382107E3,3.262728513E-2
1.579392049E3,2.807591828E-2
1.579401991E3,4.026577858E-2
