Time (s),Linear Acceleration y (m/s^2)
5.250420250E0,3.823366407E-3
5.260357250E0,7.353819287E-3
5.270293250E0,-8.375939992E-3
5.280230250E0,-8.498425456E-4
5.290166250E0,-1.746889937E-2
5.300103250E0,-1.343653612E-3
5.310039250E0,1.011262243E-3
5.319976250E0,1.745942049E-4
5.329912250E0,-3.038501046E-3
5.339849250E0,7.204957400E-4
5.349785250E0,-2.432989888E-5
5.359722250E0,-2.727885987E-3
5.369658250E0,-2.630365393E-3
5.379595250E0,-1.699803863E-3
5.389531250E0,3.494113348E-3
5.399468250E0,-4.256955720E-4
5.409404250E0,-6.495091715E-3
5.419341250E0,-1.201255181E-2
5.429277250E0,-1.938265194E-3
5.439214250E0,-6.907388940E-4
5.449150250E0,-1.046697283E-2
5.459087750E0,-4.802062400E-3
5.469023750E0,-2.288449458E-3
5.478960750E0,3.213168341E-3
5.488896750E0,1.175012603E-2
5.498833750E0,2.574844253E-3
5.508769750E0,-9.836149625E-3
5.518706750E0,-6.923139878E-3
5.528643750E0,-2.222919529E-3
5.538579750E0,-5.327599179E-3
5.548516750E0,-3.505551964E-3
5.558452750E0,-8.158683954E-3
5.568389750E0,-2.743847058E-3
5.578325750E0,-3.840556308E-3
5.588262750E0,-7.623512973E-3
5.598198750E0,2.969832807E-3
5.608135750E0,-3.480450050E-3
5.618071750E0,-8.817719975E-3
5.628008750E0,-7.654274809E-3
5.637944750E0,-1.986929560E-3
5.647881750E0,-1.556984250E-2
5.657817750E0,-5.819308902E-3
5.667754750E0,-2.792040906E-3
5.677690750E0,-1.023448662E-2
5.687627750E0,-2.426982787E-3
5.697563750E0,-1.160389083E-3
5.707500750E0,-1.112251880E-2
5.717436750E0,-1.659672777E-3
5.727373750E0,-9.769509640E-4
5.737309750E0,3.764368915E-3
5.747246750E0,-4.476582622E-3
5.757182750E0,-4.333832902E-3
5.767119750E0,-7.363499170E-3
5.777055750E0,-7.097386904E-3
5.786992750E0,-7.505367240E-3
5.796928750E0,-7.804424912E-3
5.806865750E0,-7.376929494E-3
5.816801750E0,-8.163375431E-3
5.826738750E0,-3.661202104E-3
5.836674750E0,-7.374357632E-3
5.846611750E0,-5.748479934E-3
5.856547750E0,-3.237772328E-3
5.866484750E0,-8.483227263E-3
5.876420750E0,-7.653183024E-4
5.886357750E0,-3.931192718E-3
5.896293750E0,4.867839008E-3
5.906230750E0,5.032671103E-4
5.916166750E0,-6.272134641E-3
5.926103750E0,-3.937304886E-3
5.936039750E0,-1.008685813E-3
5.945976750E0,-3.605754054E-3
5.955912750E0,-4.735719343E-3
5.965849750E0,-3.558213450E-3
5.975785750E0,-3.763318243E-3
5.985722750E0,-2.208986711E-3
5.995658750E0,-8.091495791E-3
6.005595750E0,-8.743483177E-3
6.015532750E0,-5.971875549E-3
6.025468750E0,-5.956531176E-3
6.035405750E0,-5.003800476E-4
6.045341750E0,-5.832181913E-3
6.055278750E0,-8.534422377E-4
6.065214750E0,-3.125446402E-3
6.075151750E0,-5.469453544E-3
6.085087750E0,-8.776291539E-3
6.095024750E0,-7.583834133E-3
