Time (s),Linear Acceleration x (m/s^2)
1.500334317E3,-1.097083837E-3
1.500344257E3,4.015136808E-3
1.500354197E3,4.195742682E-3
1.500364137E3,1.206974946E-2
1.500374078E3,1.278725764E-2
1.500384018E3,7.484436035E-4
1.500393958E3,1.202110793E-2
1.500403898E3,5.009492375E-3
1.500413839E3,4.609634187E-3
1.500423779E3,1.049752453E-2
1.500433719E3,7.836237419E-3
1.500443659E3,7.682218105E-3
1.500453599E3,5.814708788E-3
1.500463540E3,1.127905972E-2
1.500473480E3,1.069369862E-2
1.500483420E3,9.369212911E-3
1.500493360E3,8.467773255E-3
1.500503300E3,1.600022955E-2
1.500513241E3,6.354644336E-3
1.500523181E3,3.562251683E-3
1.500533121E3,3.991035316E-3
1.500543061E3,9.869277757E-3
1.500553001E3,8.122970257E-3
1.500562942E3,9.717706963E-3
1.500572882E3,9.234599043E-3
1.500582822E3,-1.229322273E-3
1.500592762E3,5.460020341E-3
1.500602702E3,4.347002842E-3
1.500612643E3,8.910882566E-3
1.500622583E3,8.593817297E-3
1.500632523E3,2.064432576E-4
1.500642463E3,7.707982399E-3
1.500652404E3,1.004876900E-2
1.500662344E3,6.625406966E-3
1.500672284E3,6.644958593E-3
1.500682224E3,7.806325257E-3
1.500692164E3,7.063820232E-3
1.500702105E3,6.579780411E-3
1.500712045E3,2.784170005E-3
1.500721985E3,9.337089770E-3
1.500731925E3,7.112461757E-3
1.500741865E3,6.294125654E-3
1.500751806E3,1.720524933E-3
1.500761746E3,1.296700470E-2
1.500771686E3,6.128448453E-3
1.500781626E3,7.671711389E-3
1.500791566E3,6.086311955E-3
1.500801507E3,8.457120359E-3
1.500811447E3,3.601720389E-3
1.500821387E3,5.105934888E-3
1.500831327E3,7.786718812E-3
1.500841267E3,3.280598614E-3
1.500851208E3,4.908774085E-3
1.500861148E3,2.456323933E-3
1.500871088E3,5.997562185E-3
1.500881028E3,7.605601307E-3
1.500890969E3,8.424412496E-3
1.500900909E3,1.217931166E-2
1.500910849E3,1.459592935E-2
1.500920789E3,1.703831133E-2
1.500930729E3,1.047091970E-2
1.500940670E3,8.897580151E-3
1.500950610E3,8.224894535E-3
1.500960550E3,1.085400369E-2
1.500970490E3,3.407227378E-3
1.500980430E3,8.181954045E-3
1.500990371E3,9.440256581E-3
1.501000311E3,-1.861534193E-3
1.501010251E3,5.441985335E-3
1.501020191E3,8.236789964E-3
1.501030131E3,1.197763754E-2
1.501040072E3,1.323663443E-3
1.501050012E3,6.573787015E-3
1.501059952E3,1.910334690E-2
1.501069892E3,1.244780850E-2
1.501079833E3,6.851822119E-3
1.501089773E3,1.270473881E-2
1.501099713E3,6.554655656E-3
1.501109653E3,4.017475694E-3
1.501119593E3,1.379615815E-2
1.501129534E3,1.523875762E-3
1.501139474E3,1.160909850E-2
1.501149414E3,8.185517192E-3
1.501159354E3,7.164337523E-3
1.501169294E3,2.166868486E-3
1.501179235E3,1.424418278E-3
1.501189175E3,6.399247628E-3
1.501199115E3,1.229702342E-2
1.501209055E3,8.026308473E-3
1.501218995E3,9.994536079E-3
1.501228936E3,7.640447058E-3
1.501238876E3,5.903147925E-3
1.501248816E3,7.775060926E-3
1.501258756E3,1.606723499E-2
1.501268697E3,-9.348784201E-4
1.501278637E3,6.504387874E-3
1.501288577E3,4.152674284E-3
1.501298517E3,1.081506489E-2
1.501308457E3,3.939963542E-3
1.501318398E3,1.276063453E-2
1.501328338E3,4.301979281E-3
1.501338278E3,1.081407817E-2
1.501348218E3,6.949086897E-3
1.501358158E3,7.580842003E-3
1.501368099E3,4.553318191E-3
1.501378039E3,2.141487915E-3
1.501387979E3,2.529359311E-3
1.501397919E3,8.144805953E-4
1.501407859E3,5.684772693E-4
1.501417800E3,1.317503767E-2
1.501427740E3,1.532478478E-2
1.501437680E3,1.442175541E-2
