Time (s),Linear Acceleration y (m/s^2)
5.922555792E0,2.617725357E-3
5.932492792E0,-7.372242585E-4
5.942429792E0,3.142184056E-3
5.952366792E0,-5.143302251E-3
5.962302792E0,3.268593550E-4
5.972239792E0,-2.151683997E-3
5.982176792E0,-8.220637031E-4
5.992113792E0,1.721822284E-3
6.002050792E0,-2.611147240E-4
6.011986792E0,1.956149451E-3
6.021923792E0,-1.843334734E-3
6.031860792E0,-3.679068089E-3
6.041797792E0,-1.120322865E-2
6.051734792E0,-4.283213373E-3
6.061671792E0,-4.164697621E-3
6.071608792E0,3.646835312E-4
6.081544792E0,2.820057292E-3
6.091481792E0,-6.709533781E-3
6.101418792E0,2.510575131E-3
6.111355792E0,-6.777672116E-3
6.121292792E0,-5.655902065E-4
6.131229792E0,-1.552728117E-3
6.141165792E0,-1.358381286E-3
6.151102792E0,-3.262417428E-3
6.161039792E0,7.646696270E-4
6.170976792E0,2.585675307E-3
6.180913792E0,2.503138203E-3
6.190849792E0,-1.859889664E-3
6.200786792E0,-1.923587769E-3
6.210723792E0,3.184686005E-3
6.220660792E0,1.813185029E-4
6.230597792E0,1.155903172E-3
6.240534792E0,-3.141946513E-3
6.250470792E0,2.527440693E-3
6.260407792E0,-1.260111518E-3
6.270344792E0,-5.906546619E-3
6.280281792E0,2.375120725E-3
6.290218792E0,2.022168171E-3
6.300155792E0,-4.457113221E-3
6.310091792E0,3.639160842E-4
6.320028792E0,7.433272898E-5
6.329965792E0,2.960682828E-3
6.339902792E0,1.707478333E-3
6.349839792E0,2.938975040E-3
6.359776792E0,-1.858117227E-3
6.369712792E0,1.255616471E-3
6.379649792E0,2.430523094E-3
6.389586792E0,8.403892424E-3
6.399523792E0,1.775123309E-3
6.409460792E0,5.507528968E-4
6.419397792E0,4.290065579E-3
6.429334792E0,-4.825286809E-3
6.439270792E0,-2.057763096E-3
6.449207792E0,-3.331122212E-3
6.459144792E0,-6.875210982E-3
6.469081792E0,-3.297975808E-3
6.479019417E0,3.324270006E-3
6.488955417E0,-5.921036750E-4
6.498892417E0,-1.513624862E-3
6.508829417E0,1.872406360E-3
6.518766417E0,-5.204442199E-3
6.528703417E0,-2.205916923E-3
6.538640417E0,-3.160675876E-3
6.548576417E0,1.911071073E-3
6.558513417E0,-3.651549630E-3
6.568450417E0,-4.298343044E-3
6.578387417E0,4.376421645E-3
6.588324417E0,9.050430022E-3
6.598261417E0,4.432920367E-5
6.608197417E0,-9.760208912E-3
6.618134417E0,8.200354502E-4
6.628071417E0,2.014475428E-3
6.638008417E0,-2.301792987E-3
6.647945417E0,-4.782638680E-3
6.657882417E0,4.339511096E-3
6.667818417E0,2.505641542E-3
6.677755417E0,-3.198225964E-3
6.687692417E0,-5.694091693E-4
6.697629417E0,1.907526199E-3
6.707566417E0,4.954784364E-3
6.717503417E0,-2.516988795E-3
6.727439417E0,-8.056366816E-5
6.737376417E0,8.302187417E-3
6.747313417E0,-4.131953213E-3
6.757250417E0,-2.086432725E-3
6.767187417E0,-4.034670163E-3
6.777124417E0,2.883152403E-3
6.787060417E0,5.225291178E-3
6.796997417E0,4.924269207E-4
6.806934417E0,-3.821082339E-3
6.816871417E0,-3.603346646E-5
6.826808417E0,-2.490402237E-3
6.836745417E0,-2.265850883E-3
6.846681417E0,-1.944582928E-3
6.856618417E0,2.167051211E-3
6.866555417E0,2.338995896E-3
6.876492417E0,-1.467833854E-4
6.886429417E0,-1.032801010E-3
6.896366417E0,1.846203525E-3
6.906302417E0,2.005247790E-3
6.916239417E0,-3.039145153E-3
6.926176417E0,-5.532434452E-3
6.936113417E0,2.330919430E-3
6.946050417E0,2.090032417E-3
6.955987417E0,-1.018511876E-3
6.965923417E0,-4.387695808E-3
6.975860417E0,-1.442051288E-3
6.985797417E0,-3.038121890E-3
6.995734417E0,-6.694331020E-3
7.005671417E0,-1.681988128E-4
7.015607417E0,1.783802770E-3
7.025544417E0,-7.884751037E-3
7.035481417E0,3.544837944E-3
7.045418417E0,5.107908323E-4
7.055355417E0,-5.292863064E-3
7.065292417E0,-1.111994237E-3
7.075228417E0,-5.107999686E-3
7.085165417E0,-5.497497339E-3
7.095102417E0,-2.417622674E-3
7.105039417E0,-5.843414962E-3
7.114976417E0,-7.966392785E-3
7.124913417E0,-1.335535118E-2
7.134849417E0,6.589629315E-4
7.144786417E0,-9.006502815E-3
7.154723417E0,2.432624437E-3
7.164660417E0,-3.212186191E-3
7.174597417E0,1.052405627E-2
7.184534417E0,1.796027105E-3
7.194470417E0,-4.784685206E-3
7.204407417E0,-1.051968914E-3
7.214344417E0,-1.784606762E-3
7.224281417E0,-3.185288999E-3
7.234218417E0,-2.653722279E-4
7.244155417E0,4.288585503E-3
7.254091417E0,-2.899049520E-3
7.264028417E0,-1.641112436E-3
7.273965417E0,3.949373905E-3
7.283902417E0,6.144254208E-3
7.293839417E0,9.923455864E-4
7.303775417E0,2.757820990E-3
7.313712417E0,2.718407102E-4
7.323649417E0,-5.535613876E-3
7.333586417E0,-1.443147641E-3
7.343523417E0,-5.339677334E-3
7.353460417E0,-1.632414702E-3
7.363396417E0,5.216812715E-5
7.373333417E0,-3.219878934E-3
7.383270417E0,2.747222912E-3
7.393207417E0,7.938508876E-3
7.403144417E0,-9.113068320E-4
7.413081417E0,-6.284971107E-3
7.423017417E0,-3.722392302E-3
7.432954417E0,-2.110479400E-3
7.442891417E0,2.032144982E-3
7.452828417E0,-8.239275031E-4
7.462765417E0,-3.950927071E-3
7.472702417E0,-7.445734777E-3
7.482638542E0,-5.365423355E-3
7.492575542E0,-3.074758351E-3
7.502512542E0,1.724416986E-3
