Time (s),Linear Acceleration z (m/s^2)
3.517841417E0,9.199892163E-2
3.527777417E0,8.317371905E-2
3.537714417E0,7.778434038E-2
3.547651417E0,7.688562334E-2
3.557588417E0,8.975709915E-2
3.567525417E0,7.988056719E-2
3.577462417E0,8.137920856E-2
3.587399417E0,8.886422932E-2
3.597335417E0,8.856368244E-2
3.607272417E0,7.150209188E-2
3.617209417E0,7.284929037E-2
3.627146417E0,8.362570882E-2
3.637083417E0,9.080725908E-2
3.647020417E0,8.691710651E-2
3.656956417E0,8.811929405E-2
3.666893417E0,8.138213217E-2
3.676830417E0,8.273166955E-2
3.686767417E0,9.081778407E-2
3.696704417E0,8.004195035E-2
3.706641417E0,9.021961391E-2
3.716578417E0,9.276315272E-2
3.726514417E0,7.704466760E-2
3.736451417E0,8.318132043E-2
3.746388417E0,7.599509239E-2
3.756325417E0,8.437532187E-2
3.766262417E0,8.736968100E-2
3.776199417E0,8.168034017E-2
3.786135417E0,7.314691365E-2
3.796072417E0,7.299897909E-2
3.806009417E0,8.826488972E-2
3.815946417E0,8.796141922E-2
3.825883417E0,9.155453324E-2
3.835820417E0,8.631484330E-2
3.845757417E0,8.542080402E-2
3.855693417E0,7.464380085E-2
3.865630417E0,8.018345296E-2
3.875567417E0,8.467352986E-2
3.885504417E0,9.694742024E-2
3.895441417E0,7.719026327E-2
3.905378417E0,8.572427452E-2
3.915314417E0,8.527754724E-2
3.925251417E0,6.791307092E-2
3.935188417E0,8.722583950E-2
3.945125417E0,8.318658292E-2
3.955062417E0,9.262106538E-2
3.964999417E0,8.214636326E-2
3.974936417E0,8.783453465E-2
3.984872417E0,9.636737645E-2
3.994809417E0,8.723694921E-2
4.004746417E0,8.573830783E-2
4.014683417E0,8.109620333E-2
4.024620417E0,8.124355316E-2
4.034557417E0,8.528690279E-2
4.044493417E0,8.499103367E-2
4.054430417E0,7.945255101E-2
4.064367417E0,8.693874121E-2
4.074304417E0,8.873851418E-2
4.084241417E0,8.469925761E-2
4.094178417E0,8.021795154E-2
4.104115417E0,8.037407219E-2
4.114051417E0,7.783228755E-2
4.123988417E0,8.052843869E-2
4.133925417E0,7.513906002E-2
4.143862417E0,8.247731566E-2
4.153799417E0,8.203058839E-2
4.163736417E0,1.046324158E-1
4.173672417E0,7.753641844E-2
4.183609417E0,8.891568482E-2
4.193546417E0,8.352981448E-2
4.203483417E0,7.798840821E-2
4.213420417E0,9.116043091E-2
4.223357417E0,7.633890867E-2
4.233294417E0,7.723645627E-2
4.243230417E0,8.112836301E-2
4.253167417E0,8.202766478E-2
4.263104417E0,9.070961058E-2
4.273041417E0,9.415245116E-2
4.282978417E0,8.187563717E-2
4.292915417E0,8.262408078E-2
4.302851417E0,7.394271970E-2
4.312788417E0,8.337310910E-2
4.322725417E0,8.561668575E-2
4.332662417E0,8.232061028E-2
4.342599417E0,7.513321280E-2
4.352536417E0,8.890574455E-2
4.362472417E0,8.232294917E-2
4.372409417E0,8.950976193E-2
4.382346417E0,9.040847898E-2
4.392283417E0,8.202824950E-2
4.402220417E0,9.041140258E-2
4.412157417E0,8.427358031E-2
4.422093417E0,9.160891235E-2
4.432030417E0,8.127980590E-2
4.441967417E0,7.439587891E-2
4.451904417E0,8.831809938E-2
4.461841417E0,9.236086428E-2
4.471778417E0,7.903973758E-2
4.481715042E0,9.131596684E-2
4.491651042E0,7.904149175E-2
4.501588042E0,8.487818241E-2
4.511525042E0,7.814277470E-2
4.521462042E0,8.068572879E-2
4.531399042E0,8.442794681E-2
4.541336042E0,9.071604252E-2
4.551272042E0,8.188674688E-2
4.561209042E0,1.032904798E-1
4.571146042E0,9.131947517E-2
4.581083042E0,8.892679453E-2
4.591020042E0,7.605590343E-2
4.600957042E0,7.875088513E-2
4.610893042E0,8.848591447E-2
4.620830042E0,8.160023332E-2
4.630767042E0,8.848649919E-2
4.640704042E0,9.267427504E-2
4.650641042E0,7.949874401E-2
4.660578042E0,9.476933241E-2
4.670515042E0,9.402205825E-2
4.680451042E0,8.174524426E-2
4.690388042E0,8.892913342E-2
4.700325042E0,7.650964737E-2
4.710262042E0,8.714047015E-2
4.720199042E0,8.564358294E-2
4.730136042E0,7.591732442E-2
4.740072042E0,8.205690086E-2
4.750009042E0,8.654814720E-2
4.759946042E0,8.714631736E-2
4.769883042E0,9.836829364E-2
4.779820042E0,9.207961321E-2
4.789757042E0,8.848649919E-2
4.799693042E0,8.833681047E-2
4.809630042E0,7.740719497E-2
4.819567042E0,8.084769666E-2
4.829504042E0,7.336735368E-2
4.839441042E0,7.381641984E-2
4.849378042E0,8.699195087E-2
4.859314042E0,7.591673970E-2
4.869251042E0,7.696222186E-2
4.879188042E0,7.906254172E-2
4.889125042E0,8.579970360E-2
4.899062042E0,7.771592796E-2
4.908999042E0,8.729249775E-2
4.918936042E0,8.804152608E-2
4.928872042E0,8.400168478E-2
4.938809042E0,9.088678122E-2
4.948746042E0,8.220483541E-2
4.958683042E0,8.295795679E-2
4.968620042E0,8.610375881E-2
4.978557042E0,8.446010649E-2
4.988493042E0,8.401279449E-2
4.998430042E0,9.434014678E-2
5.008367042E0,8.445835233E-2
5.018304042E0,8.265974879E-2
5.028241042E0,8.295795679E-2
5.038178042E0,8.475480616E-2
5.048114042E0,9.163814843E-2
5.058051042E0,8.520211816E-2
5.067988042E0,7.741888940E-2
5.077925042E0,8.415780544E-2
5.087862042E0,7.397838771E-2
5.097799042E0,8.550324976E-2
5.107735042E0,7.352756739E-2
5.117672042E0,7.442745388E-2
5.127609042E0,8.550909698E-2
5.137546042E0,8.789943874E-2
5.147483042E0,8.864788234E-2
5.157420042E0,8.775150418E-2
5.167356042E0,8.386076689E-2
5.177293042E0,8.161660552E-2
5.187230042E0,8.909928739E-2
5.197167042E0,6.949006498E-2
5.207104042E0,8.505710721E-2
5.217041042E0,9.149196804E-2
5.226977042E0,8.730009913E-2
5.236914042E0,9.478453517E-2
5.246851042E0,7.697274685E-2
5.256788042E0,9.134169459E-2
5.266725042E0,8.086114526E-2
5.276662042E0,8.445133567E-2
5.286599042E0,9.582592428E-2
5.296535042E0,8.609381855E-2
5.306472042E0,8.369704485E-2
5.316409042E0,8.654113054E-2
5.326346042E0,7.366439223E-2
5.336283042E0,7.710606337E-2
5.346220042E0,6.991749644E-2
5.356156042E0,7.485722423E-2
5.366093042E0,7.201196909E-2
5.376030042E0,8.248784065E-2
5.385967042E0,8.907005131E-2
5.395904042E0,8.817191899E-2
5.405841042E0,8.667561650E-2
5.415777042E0,8.757433355E-2
5.425714042E0,8.233464360E-2
5.435651042E0,8.607452273E-2
5.445588042E0,7.634475589E-2
5.455525042E0,8.038576663E-2
5.465462042E0,8.128740728E-2
5.475397792E0,8.458172858E-2
5.485334792E0,8.113771856E-2
5.495271792E0,8.383094609E-2
5.505208792E0,8.637506962E-2
5.515145792E0,8.158853889E-2
5.525082792E0,8.668029428E-2
5.535018792E0,9.087216318E-2
5.544955792E0,8.204111338E-2
5.554892792E0,7.994897962E-2
5.564829792E0,7.605414927E-2
5.574766792E0,9.147091806E-2
5.584703792E0,7.665231943E-2
5.594639792E0,8.383737803E-2
5.604576792E0,8.907648325E-2
5.614513792E0,8.877885997E-2
5.624450792E0,8.698551893E-2
5.634387792E0,8.309653580E-2
5.644324792E0,9.836595476E-2
5.654260792E0,8.519334733E-2
5.664197792E0,8.010451555E-2
5.674134792E0,8.250479758E-2
5.684071792E0,7.786737084E-2
5.694008792E0,9.164282620E-2
5.703945792E0,8.850111723E-2
5.713881792E0,8.460921049E-2
5.723818792E0,8.865431428E-2
5.733755792E0,8.311817050E-2
5.743692792E0,9.494650304E-2
5.753629792E0,8.896187782E-2
5.763566792E0,8.731179357E-2
5.773502792E0,8.446770787E-2
5.783439792E0,8.551552892E-2
5.793376792E0,8.401571810E-2
5.803313792E0,8.820524812E-2
5.813250792E0,7.982151031E-2
5.823187792E0,7.952330232E-2
5.833124792E0,8.641073763E-2
5.843060792E0,9.164808869E-2
5.852997792E0,8.476123810E-2
5.862934792E0,8.132132113E-2
5.872871792E0,8.491618931E-2
5.882808792E0,7.369304359E-2
5.892745792E0,8.567223430E-2
5.902681792E0,8.522609174E-2
5.912618792E0,8.956823409E-2
5.922555792E0,7.669675827E-2
5.932492792E0,8.672882617E-2
5.942429792E0,7.041567922E-2
5.952366792E0,8.194346488E-2
5.962302792E0,8.164525688E-2
5.972239792E0,7.775159597E-2
5.982176792E0,8.448934257E-2
5.992113792E0,8.433848441E-2
6.002050792E0,8.433965385E-2
6.011986792E0,8.089915216E-2
6.021923792E0,7.835561335E-2
6.031860792E0,8.224868953E-2
6.041797792E0,8.928581357E-2
6.051734792E0,8.479866028E-2
6.061671792E0,8.599733949E-2
6.071608792E0,7.850881040E-2
6.081544792E0,7.341997862E-2
6.091481792E0,8.075706482E-2
6.101418792E0,8.629905581E-2
6.111355792E0,8.794563174E-2
6.121292792E0,9.063827455E-2
6.131229792E0,8.510096133E-2
6.141165792E0,8.734512269E-2
6.151102792E0,9.392850280E-2
6.161039792E0,9.093414366E-2
6.170976792E0,8.689137876E-2
6.180913792E0,9.152997494E-2
6.190849792E0,8.523837090E-2
6.200786792E0,7.790303886E-2
6.210723792E0,8.463903129E-2
6.220660792E0,8.388649464E-2
6.230597792E0,8.538104296E-2
6.240534792E0,7.594831467E-2
6.250470792E0,8.912326097E-2
6.260407792E0,9.196910083E-2
6.270344792E0,9.765668750E-2
6.280281792E0,7.325567186E-2
6.290218792E0,8.208847582E-2
6.300155792E0,9.316310227E-2
6.310091792E0,8.837598681E-2
6.320028792E0,8.178909838E-2
6.329965792E0,9.062131763E-2
6.339902792E0,7.610209644E-2
6.349839792E0,8.463669240E-2
6.359776792E0,8.538689017E-2
6.369712792E0,8.104416311E-2
6.379649792E0,8.598096728E-2
6.389586792E0,7.580271900E-2
6.399523792E0,8.747902393E-2
6.409460792E0,9.077276051E-2
6.419397792E0,8.523544729E-2
6.429334792E0,7.850120902E-2
6.439270792E0,8.344152153E-2
6.449207792E0,8.359237969E-2
6.459144792E0,7.296097219E-2
6.469081792E0,9.227198660E-2
6.479019417E0,8.883206964E-2
6.488955417E0,8.135114193E-2
6.498892417E0,8.329768002E-2
6.508829417E0,8.449285090E-2
6.518766417E0,8.134938776E-2
6.528703417E0,8.239603937E-2
6.538640417E0,9.212522149E-2
6.548576417E0,8.000160456E-2
6.558513417E0,8.569153011E-2
6.568450417E0,8.599207699E-2
6.578387417E0,8.419815123E-2
6.588324417E0,8.240364075E-2
6.598261417E0,9.064061344E-2
6.608197417E0,8.480509222E-2
6.618134417E0,8.016357243E-2
6.628071417E0,8.645283759E-2
6.638008417E0,8.645342231E-2
6.647945417E0,9.349171579E-2
6.657882417E0,9.034766793E-2
6.667818417E0,9.753448069E-2
6.677755417E0,9.753565013E-2
6.687692417E0,9.020090282E-2
6.697629417E0,8.450980783E-2
6.707566417E0,8.106755197E-2
6.717503417E0,7.957183421E-2
6.727439417E0,8.001797676E-2
6.737376417E0,8.555295110E-2
6.747313417E0,8.136166692E-2
6.757250417E0,8.780003607E-2
6.767187417E0,8.750182807E-2
6.777124417E0,8.166279852E-2
6.787060417E0,8.690424263E-2
6.796997417E0,9.498334050E-2
6.806934417E0,8.106053531E-2
6.816871417E0,9.004712105E-2
6.826808417E0,8.061380804E-2
6.836745417E0,8.091260076E-2
6.846681417E0,7.387606144E-2
6.856618417E0,7.312527895E-2
6.866555417E0,8.480275333E-2
6.876492417E0,9.079322577E-2
6.886429417E0,8.181424141E-2
6.896366417E0,8.540618598E-2
6.906302417E0,8.436011910E-2
6.916239417E0,8.825261056E-2
6.926176417E0,8.944953561E-2
6.936113417E0,8.540560126E-2
6.946050417E0,8.974891305E-2
6.955987417E0,8.495828927E-2
6.965923417E0,8.345964789E-2
6.975860417E0,8.646160841E-2
6.985797417E0,8.436479688E-2
6.995734417E0,8.136692941E-2
7.005671417E0,8.585583687E-2
7.015607417E0,8.001797676E-2
7.025544417E0,8.106404364E-2
7.035481417E0,9.139198065E-2
7.045418417E0,9.663167059E-2
7.055355417E0,9.094291449E-2
7.065292417E0,8.465657294E-2
7.075228417E0,8.555762887E-2
7.085165417E0,7.477887154E-2
7.095102417E0,7.133369207E-2
7.105039417E0,8.390520573E-2
7.114976417E0,8.480275333E-2
7.124913417E0,8.360407412E-2
7.134849417E0,8.794446230E-2
7.144786417E0,8.584765077E-2
7.154723417E0,9.348177552E-2
7.164660417E0,8.584531188E-2
7.174597417E0,8.060620666E-2
7.184534417E0,8.958928406E-2
7.194470417E0,8.539799988E-2
7.204407417E0,8.000862122E-2
7.214344417E0,8.599617004E-2
7.224281417E0,8.689196348E-2
7.234218417E0,8.703814387E-2
7.244155417E0,8.658849299E-2
7.254091417E0,8.314799130E-2
7.264028417E0,9.123001277E-2
7.273965417E0,9.302335382E-2
7.283902417E0,9.003133357E-2
7.293839417E0,9.063067317E-2
7.303775417E0,8.883323908E-2
7.313712417E0,8.703638971E-2
7.323649417E0,8.075063288E-2
7.333586417E0,8.808596492E-2
7.343523417E0,9.137560844E-2
7.353460417E0,8.523954034E-2
7.363396417E0,8.224810481E-2
7.373333417E0,8.299947202E-2
7.383270417E0,8.973429501E-2
7.393207417E0,9.212989926E-2
7.403144417E0,8.793803036E-2
7.413081417E0,8.240130186E-2
7.423017417E0,8.449752867E-2
7.432954417E0,7.911165833E-2
7.442891417E0,8.345497012E-2
7.452828417E0,9.184046209E-2
7.462765417E0,7.911458194E-2
7.472702417E0,7.971509099E-2
7.482638542E0,8.211244941E-2
7.492575542E0,7.702127874E-2
7.502512542E0,8.780003607E-2
7.512449542E0,9.723334908E-2
7.522386542E0,9.767773747E-2
7.532323542E0,9.213983953E-2
7.542259542E0,8.181073308E-2
7.552196542E0,7.866668522E-2
7.562133542E0,8.780179024E-2
7.572070542E0,7.627283514E-2
7.582007542E0,8.735096991E-2
7.591944542E0,8.151544869E-2
7.601880542E0,7.328783154E-2
7.611817542E0,8.047639847E-2
7.621754542E0,8.586928546E-2
7.631691542E0,8.707205772E-2
7.641628542E0,8.557517052E-2
7.651564542E0,8.437415242E-2
7.661501542E0,8.796609700E-2
7.671438542E0,8.183119833E-2
7.681375542E0,9.590544641E-2
7.691312542E0,9.261229455E-2
7.701249542E0,8.633180022E-2
7.711185542E0,7.525717378E-2
7.721122542E0,7.510631561E-2
7.731059542E0,8.004370451E-2
7.740996542E0,8.707732022E-2
7.750933542E0,9.007050991E-2
7.760870542E0,9.231876433E-2
7.770806542E0,8.139148772E-2
7.780743542E0,8.618152678E-2
7.790680542E0,9.291751921E-2
7.800617542E0,9.845307827E-2
7.810554542E0,8.587922573E-2
7.820491542E0,8.932206631E-2
7.830427542E0,7.270720303E-2
7.840364542E0,7.510690033E-2
7.850301542E0,7.989167690E-2
7.860238542E0,8.213700771E-2
7.870175542E0,8.138856411E-2
7.880111542E0,9.545696497E-2
7.890048542E0,9.440855920E-2
7.899985542E0,8.033781946E-2
7.909922542E0,8.782576382E-2
7.919859542E0,9.470969081E-2
7.929796542E0,8.512902796E-2
7.939732542E0,8.393502653E-2
7.949669542E0,8.528456390E-2
7.959606542E0,8.289305270E-2
7.969543542E0,8.109678805E-2
7.979480542E0,8.304683447E-2
7.989417542E0,8.275622785E-2
7.999353542E0,9.174105942E-2
8.009290542E0,8.425428450E-2
8.019227542E0,8.320821762E-2
8.029164542E0,9.114347398E-2
8.039101542E0,9.099378526E-2
8.049038542E0,9.429044545E-2
8.058974542E0,8.261940300E-2
