Time (s),Absolute acceleration (m/s^2)
6.996117500E0,1.945904602E-2
7.006054500E0,2.555234746E-2
7.015991500E0,1.918519657E-2
7.025927500E0,5.607455106E-3
7.035864500E0,1.307007902E-2
7.045800500E0,2.579051601E-2
7.055737500E0,2.049765974E-2
7.065673500E0,2.251513231E-2
7.075610500E0,6.490818631E-3
7.085546500E0,1.687287071E-2
7.095483500E0,1.621468498E-2
7.105419500E0,1.047164280E-2
7.115356500E0,3.011711881E-2
7.125292500E0,1.749330352E-2
7.135229500E0,1.988928854E-2
7.145165500E0,1.505321075E-2
7.155102500E0,2.067823589E-2
7.165038500E0,1.036556222E-2
7.174975500E0,2.517234551E-2
7.184911500E0,5.942829080E-3
7.194848625E0,1.364811204E-2
7.204785625E0,2.683137176E-2
7.214721625E0,7.767854499E-3
7.224658625E0,9.905616072E-3
7.234594625E0,2.054245005E-2
7.244531625E0,1.925265489E-2
7.254467625E0,4.215209990E-3
7.264404625E0,2.706197255E-2
7.274340625E0,2.002098592E-2
7.284277625E0,2.093091768E-2
7.294213625E0,2.763694494E-2
7.304150625E0,2.761205215E-2
7.314086625E0,1.482085046E-2
7.324023625E0,1.510181162E-2
7.333959625E0,1.666969661E-2
7.343896625E0,1.719221119E-2
7.353832625E0,1.912199057E-2
7.363769625E0,8.334543675E-3
7.373706625E0,2.561351030E-2
7.383642625E0,1.218534393E-2
7.393579625E0,2.426115049E-2
7.403515625E0,2.355944550E-2
7.413452625E0,2.948108592E-2
7.423388625E0,2.788676602E-2
7.433325625E0,2.843262634E-2
7.443261625E0,1.515186851E-2
7.453198625E0,2.757849417E-2
7.463134625E0,3.732993551E-2
7.473071625E0,1.990155116E-2
7.483007625E0,1.468827838E-2
7.492944625E0,1.295993750E-2
7.502880625E0,1.925198841E-2
7.512817625E0,2.653165449E-2
7.522753625E0,2.419581220E-2
7.532690625E0,1.029171252E-2
7.542627625E0,1.215744512E-2
7.552563625E0,1.502768331E-2
7.562500625E0,2.470297453E-2
7.572436625E0,1.472981173E-2
7.582373625E0,1.590931904E-2
7.592309625E0,1.400374834E-2
7.602246625E0,2.907626350E-2
7.612182625E0,2.661568781E-2
7.622119625E0,2.789706532E-2
7.632055625E0,1.297671166E-2
7.641992625E0,1.729546843E-2
7.651928625E0,1.971356114E-2
7.661865625E0,2.174224445E-2
7.671801625E0,1.590757162E-2
7.681738625E0,8.930544466E-3
7.691674625E0,2.294463619E-2
7.701611625E0,2.372485177E-2
7.711547625E0,3.307252174E-2
7.721484625E0,1.474399552E-2
7.731421625E0,3.826863892E-2
7.741357625E0,3.708694250E-2
7.751294625E0,2.090944781E-2
7.761230625E0,3.882532768E-2
7.771167625E0,3.963189916E-2
7.781103625E0,1.968326625E-2
7.791040625E0,1.281169917E-2
7.800976625E0,2.442206417E-2
7.810913625E0,2.647579208E-2
7.820849625E0,1.495340945E-2
7.830786625E0,2.446551082E-2
7.840722625E0,2.137423688E-2
7.850659625E0,2.135580765E-2
7.860595625E0,1.835449523E-2
7.870532625E0,4.051782945E-2
7.880468625E0,2.850779865E-2
7.890405625E0,1.561461799E-2
7.900342625E0,3.302872568E-2
7.910278625E0,2.857601311E-2
7.920215625E0,1.160530708E-2
7.930151625E0,1.645839609E-2
7.940088625E0,3.635474505E-2
7.950024625E0,1.729235937E-2
7.959961625E0,8.591100152E-3
7.969897625E0,1.426262412E-2
7.979834625E0,3.183861390E-2
7.989770625E0,2.757220242E-2
7.999707625E0,2.316290416E-2
8.009643625E0,2.163021066E-2
8.019580625E0,3.542112467E-2
8.029516625E0,2.855307407E-2
8.039453625E0,1.239168948E-2
8.049389625E0,2.556755740E-2
8.059326625E0,1.665727529E-2
