Time (s),Linear Acceleration z (m/s^2)
6.936498500E0,-1.946421146E-2
6.946435500E0,-9.584171176E-3
6.956371500E0,-5.841368437E-3
6.966308500E0,4.337464571E-3
6.976244500E0,-1.093078494E-2
6.986181500E0,-2.698490024E-3
6.996117500E0,-9.284209013E-3
7.006054500E0,-8.984246850E-3
7.015991500E0,-1.422276735E-2
7.025927500E0,-1.349537373E-3
7.035864500E0,-3.294906020E-3
7.045800500E0,-1.287498415E-2
7.055737500E0,-9.432728291E-3
7.065673500E0,-1.049575210E-3
7.075610500E0,1.943614483E-3
7.085546500E0,-6.438953876E-3
7.095483500E0,1.944199204E-3
7.105419500E0,-7.635294199E-3
7.115356500E0,-2.799296021E-2
7.125292500E0,-1.511973023E-2
7.135229500E0,-1.646692872E-2
7.145165500E0,-9.581832290E-3
7.155102500E0,-1.452156007E-2
7.165038500E0,-7.037124038E-3
7.174975500E0,-1.631724000E-2
7.184911500E0,3.889567852E-3
7.194848625E0,-8.683699965E-3
7.204785625E0,-4.193038344E-3
7.214721625E0,5.536728501E-3
7.224658625E0,-3.005468845E-4
7.234594625E0,-1.182540894E-2
7.244531625E0,-5.239105225E-3
7.254467625E0,-1.047236323E-3
7.264404625E0,-9.279531240E-3
7.274340625E0,-8.082021475E-3
7.284277625E0,-9.877701402E-3
7.294213625E0,-1.706392944E-2
7.304150625E0,-2.589497924E-2
7.314086625E0,-1.317143798E-2
7.324023625E0,-4.489492178E-3
7.333959625E0,-1.167396605E-2
7.343896625E0,-7.632370591E-3
7.353832625E0,-6.883926988E-3
7.363769625E0,7.186812758E-3
7.373706625E0,2.097396255E-3
7.383642625E0,-2.542954087E-3
7.393579625E0,-2.275093138E-2
7.403515625E0,-2.155400634E-2
7.413452625E0,-1.975774169E-2
7.423388625E0,-2.230186522E-2
7.433325625E0,-2.035532713E-2
7.443261625E0,-5.835521221E-3
7.453198625E0,6.010937691E-4
7.463134625E0,3.593698740E-3
7.473071625E0,-1.227272093E-2
7.483007625E0,-9.278946519E-3
7.492944625E0,-5.985209942E-3
7.502880625E0,-1.721303344E-2
7.512817625E0,-5.836105943E-3
7.522753625E0,-3.591359854E-3
7.532690625E0,-7.183889151E-3
7.542627625E0,-3.142293692E-3
7.552563625E0,-8.681945801E-3
7.562500625E0,-2.424898803E-2
7.572436625E0,-1.362108886E-2
7.582373625E0,-7.484436035E-3
7.592309625E0,-3.293151855E-3
7.602246625E0,-2.215451539E-2
7.612182625E0,-2.185513794E-2
7.622119625E0,-2.155692995E-2
7.632055625E0,3.890737295E-3
7.641992625E0,1.272295654E-2
7.651928625E0,-1.946011841E-2
