Time (s),Absolute acceleration (m/s^2)
5.294706583E0,1.774801895E-2
5.304643583E0,8.266128882E-3
5.314580583E0,6.117149797E-3
5.324517583E0,1.116362402E-2
5.334453583E0,5.316697625E-3
5.344390583E0,2.322491906E-2
5.354327583E0,2.320459822E-2
5.364264583E0,2.523108322E-2
5.374200583E0,2.334224143E-2
5.384137583E0,1.439659008E-2
5.394074583E0,2.620403122E-2
5.404011583E0,2.393004307E-2
5.413948583E0,1.472973470E-2
5.423884583E0,2.254345340E-2
5.433821583E0,2.329013595E-2
5.443758583E0,1.770682214E-2
5.453695583E0,2.640893004E-2
5.463631583E0,1.607046336E-2
5.473568583E0,3.301141396E-2
5.483505583E0,2.185072557E-2
5.493442583E0,2.217948819E-2
5.503378583E0,1.462700860E-2
5.513315583E0,3.801669505E-3
5.523252583E0,1.488117752E-2
5.533189583E0,2.931183925E-2
5.543125583E0,1.076087558E-2
5.553062583E0,2.095274532E-2
5.562999583E0,3.426078182E-2
5.572936583E0,1.681645339E-2
5.582873583E0,1.871888889E-2
5.592809583E0,3.063341192E-2
5.602746583E0,1.960151918E-2
5.612683583E0,1.627394863E-2
5.622620583E0,1.837956347E-2
5.632556583E0,1.765824375E-2
5.642493583E0,2.275802997E-2
5.652430583E0,2.964305866E-2
5.662367583E0,1.718223848E-2
5.672303583E0,1.633319865E-2
5.682240583E0,2.874242661E-2
5.692177583E0,2.272414110E-2
5.702114583E0,1.576354814E-2
5.712051583E0,1.429979568E-2
5.721987583E0,1.958765488E-2
5.731924583E0,8.401036461E-3
5.741861583E0,1.233483760E-2
5.751798583E0,1.961464510E-2
5.761734583E0,3.098380407E-2
5.771671583E0,2.503383038E-2
5.781608583E0,4.011789533E-2
5.791545583E0,1.077301400E-2
5.801481583E0,6.690878421E-3
5.811418583E0,1.148145236E-2
5.821355583E0,1.444715590E-2
5.831292583E0,1.495657018E-2
5.841228583E0,9.757571230E-3
5.851165583E0,1.925178429E-2
5.861102583E0,2.546002392E-2
5.871039583E0,1.931644024E-2
5.880976583E0,1.247971770E-2
5.890912583E0,5.266967651E-3
5.900849583E0,1.655571794E-2
5.910786583E0,2.813460596E-2
5.920723583E0,2.707288090E-2
5.930659583E0,8.898872116E-3
5.940596583E0,1.940158140E-2
5.950533250E0,1.286590882E-2
5.960470250E0,1.705434899E-2
5.970406250E0,3.199537648E-2
5.980343250E0,2.889525112E-2
5.990280250E0,1.397011143E-2
6.000217250E0,1.115601280E-2
6.010154250E0,6.428028494E-3
6.020090250E0,2.790666534E-2
6.030027250E0,1.155576249E-2
6.039964250E0,1.359155006E-2
6.049901250E0,1.302690451E-2
6.059837250E0,1.516975390E-2
6.069774250E0,2.226288199E-2
6.079711250E0,1.725452761E-2
6.089648250E0,2.432015500E-2
6.099584250E0,2.984456754E-2
6.109521250E0,3.182025698E-2
6.119458250E0,1.353825808E-2
6.129395250E0,2.120214621E-2
6.139331250E0,1.774106259E-2
6.149268250E0,1.912652446E-2
6.159205250E0,1.215083482E-2
