"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.757212708E0,-1.408152969E-2,8.764519449E-3,-2.612477481E-2,3.094527651E-2
1.767149708E0,1.050790334E-2,-2.290372644E-3,-1.534777164E-2,1.874075596E-2
1.777086708E0,5.130602829E-3,-1.586543296E-2,-1.026010931E-2,1.957817385E-2
1.787022708E0,2.023000028E-2,5.299861450E-3,-1.385790110E-2,2.508750417E-2
1.796959708E0,-5.990216620E-3,4.434619714E-3,-2.508455515E-2,2.616836743E-2
1.806896708E0,7.690723976E-3,-4.373826943E-3,-1.505599558E-2,1.746312115E-2
1.816833708E0,-4.238016224E-3,-1.068160219E-2,-1.146697462E-2,1.623418965E-2
1.826770708E0,6.898357733E-3,8.165983837E-3,2.603765130E-3,1.100228269E-2
1.836706708E0,1.729355142E-3,-1.015767340E-2,1.113719165E-2,1.517254217E-2
1.846643708E0,6.068861671E-4,-7.348031458E-3,-5.327398181E-3,9.096320602E-3
1.856580708E0,-2.443047556E-2,-4.189310744E-3,-1.385965526E-2,2.839874125E-2
1.866517708E0,-1.898019905E-3,9.644671585E-3,-2.762750924E-2,2.932407605E-2
1.876454708E0,-1.182261324E-3,2.583811507E-3,-1.670374095E-2,1.694369457E-2
1.886390708E0,-9.527672455E-4,1.127882218E-2,-8.021795154E-3,1.387331225E-2
1.896327708E0,-7.783292709E-3,-5.446955469E-3,-2.673697829E-2,2.837454806E-2
1.906264708E0,-8.903532433E-3,-2.672524732E-3,-1.850175977E-2,2.070580577E-2
1.916201708E0,5.373481549E-3,-2.101818211E-3,-9.297072887E-5,5.770666106E-3
1.926138708E0,-4.772529393E-3,-9.333745893E-3,-2.040678263E-3,1.067989780E-2
1.936074708E0,1.516137337E-3,-2.715574857E-3,-1.326557815E-2,1.362529203E-2
1.946010958E0,3.157998947E-4,-7.990366369E-3,-2.209604323E-2,2.349852784E-2
1.955947958E0,-8.837216785E-3,-8.694955856E-3,-2.479219437E-2,2.771915510E-2
1.965884958E0,-5.262105796E-3,1.150350144E-2,-1.461277664E-2,1.932753331E-2
1.975820958E0,-3.455197387E-3,2.286444046E-4,-6.083443165E-3,6.999924856E-3
1.985757958E0,-4.527919348E-3,1.974202730E-3,-1.895550370E-2,1.958853365E-2
1.995694958E0,1.133459457E-2,2.957229316E-4,-2.135344684E-2,2.417705892E-2
2.005631958E0,-1.173241080E-2,5.402279086E-4,-7.434734702E-3,1.390023703E-2
2.015568958E0,1.112443285E-2,3.774797972E-3,-8.035243750E-3,1.423261213E-2
2.025504958E0,-4.109222163E-4,-2.584926132E-3,-1.806672692E-2,1.825533681E-2
2.035441958E0,-3.151795417E-3,-5.846576113E-3,-8.790704012E-3,1.101783752E-2
2.045378958E0,-1.323273324E-2,1.764070245E-2,-9.085403681E-3,2.385045433E-2
2.055315958E0,8.384126094E-3,-6.699995510E-3,-1.163186610E-2,1.582668061E-2
2.065252958E0,1.362452410E-2,-5.097894967E-3,-1.118163049E-2,1.834788954E-2
2.075188958E0,-2.855286766E-3,-8.821785618E-3,-1.042967856E-2,1.395545624E-2
2.085125958E0,3.493743329E-3,4.751776345E-4,-6.093383431E-3,7.039982804E-3
2.095062958E0,-1.020335020E-2,-1.129868444E-2,-2.285968959E-2,2.746514216E-2
2.104999958E0,-6.843800470E-4,-3.793509062E-3,-4.000080228E-3,5.555153363E-3
2.114936958E0,-4.242835608E-3,-8.114290796E-4,-1.208327115E-2,1.283220607E-2
2.124872958E0,2.449919404E-3,-3.963443767E-3,-1.642073572E-2,1.706902320E-2
2.134809958E0,1.207405264E-2,2.740864065E-3,-2.001268029E-2,2.353300779E-2
2.144746958E0,3.520873496E-3,3.687711004E-3,-1.567287683E-2,1.648134797E-2
2.154683958E0,-7.548156981E-3,-1.755955406E-3,-1.417832851E-2,1.615806463E-2
2.164620958E0,-1.015329712E-2,3.538296372E-4,-2.510618985E-2,2.708385878E-2
2.174556958E0,1.324009251E-2,1.701996569E-3,-7.448183298E-3,1.528634281E-2
2.184493958E0,1.885647562E-2,1.007499011E-2,-7.750484347E-3,2.274075870E-2
2.194430958E0,6.516561960E-3,4.505572021E-3,-2.361690402E-3,8.267003119E-3
2.204367958E0,-1.835166905E-3,-2.681551371E-3,-1.717970431E-2,1.748430140E-2
2.214303958E0,-4.425579370E-3,-7.767021004E-3,-1.523375094E-2,1.766294244E-2
2.224240958E0,-7.032099087E-3,1.736495141E-3,-1.702884614E-2,1.850533528E-2
2.234177958E0,-5.294525865E-3,4.422176108E-3,-1.867542207E-2,1.990876780E-2
2.244114958E0,3.071469292E-3,5.660324022E-3,-3.020262301E-2,3.088157425E-2
2.254051958E0,-2.917600726E-3,-4.868355207E-3,-2.106985688E-2,2.182091074E-2
2.263987958E0,-7.991124680E-3,-1.378866641E-2,-2.555876434E-2,3.012035573E-2
2.273924958E0,-5.274928557E-3,-6.299972869E-3,-3.250467181E-3,8.836292567E-3
2.283861958E0,3.944728109E-3,-2.566014044E-4,-1.402922451E-2,1.457552279E-2
2.293798958E0,-3.252979657E-3,6.193188094E-3,-1.642892182E-2,1.785628538E-2
2.303735958E0,-1.139600860E-2,-1.103782553E-2,-1.418768406E-2,2.128363182E-2
2.313671958E0,1.716158251E-2,-7.576237321E-3,-1.433854222E-2,2.361171487E-2
2.323608958E0,1.432662395E-2,-3.285130206E-3,-2.167212009E-2,2.618635186E-2
2.333545958E0,7.267664219E-3,1.142101916E-2,-1.494080544E-2,2.016150512E-2
2.343482958E0,1.477405929E-2,2.805932611E-3,-7.607812285E-3,1.685303811E-2
2.353419958E0,-1.662844435E-2,-7.998260111E-4,-1.569041848E-2,2.287649701E-2
2.363355958E0,5.235327375E-3,-4.411139488E-3,-1.704054058E-2,1.836428129E-2
2.373292958E0,1.330194509E-2,1.862447821E-3,-1.269839823E-2,1.848404103E-2
2.383229958E0,-6.170758540E-3,1.516544815E-2,-1.090154886E-2,1.967010031E-2
2.393166958E0,-7.796257082E-4,6.352506448E-3,-3.320516825E-2,3.381634742E-2
2.403102958E0,-1.370372646E-3,4.835153986E-3,-2.257493019E-2,2.312756166E-2
2.413039958E0,-9.691463015E-3,9.634512048E-3,-1.164765358E-2,1.795594920E-2
2.422976958E0,-9.487016033E-4,-2.857863195E-3,-7.309019566E-3,7.905010043E-3
2.432913958E0,-9.260418154E-3,5.370996483E-3,-5.512754917E-3,1.204132112E-2
2.442850958E0,1.207659710E-2,-2.996862475E-3,-1.045365214E-2,1.625128380E-2
2.452786958E0,5.796692055E-3,-6.819863431E-4,-8.954426050E-3,1.068870853E-2
2.462723958E0,8.935185056E-3,7.801629212E-3,-1.169443130E-3,1.191933503E-2
2.472660958E0,6.003838805E-3,1.520970426E-3,-4.463179708E-3,7.634094874E-3
2.482597958E0,-9.691385357E-3,-1.116005061E-2,-1.973259866E-2,2.465451540E-2
2.492534958E0,2.717018388E-3,8.501339927E-3,-2.332278907E-2,2.497213366E-2
2.502470958E0,4.076820365E-3,3.490623292E-3,-3.454651952E-2,3.496093428E-2
2.512407958E0,6.521029598E-3,-1.098940328E-2,-1.553722143E-2,2.011705896E-2
2.522344958E0,-2.199051012E-3,-3.022517134E-3,-1.733524024E-2,1.773364005E-2
2.532281958E0,-7.221526033E-3,-1.358582284E-3,-3.564462662E-3,8.167103412E-3
2.542217958E0,1.090178641E-2,-2.853660509E-3,-2.362392068E-2,2.617407025E-2
2.552154958E0,-8.989737751E-3,6.874498352E-4,-1.838715434E-2,2.047865759E-2
2.562091958E0,-6.538694585E-3,7.286672238E-3,-1.509458721E-2,1.799157253E-2
2.572028958E0,1.352413472E-2,8.687829562E-3,-2.527049661E-2,2.994960102E-2
2.581965958E0,-1.499941464E-2,-9.589707758E-3,-2.631714821E-2,3.177321551E-2
2.591901958E0,-1.330840901E-2,-5.729302894E-3,-9.705208540E-3,1.743931578E-2
2.601838958E0,-1.664638342E-3,-4.013766367E-3,-1.988988876E-2,2.035900332E-2
2.611775958E0,4.195692432E-3,-3.079892937E-3,-1.629619002E-3,5.453919103E-3
2.621712958E0,-1.515741737E-2,8.845412023E-3,-1.735044301E-2,2.467846202E-2
2.631649958E0,2.602970274E-4,-3.484045174E-3,9.086573124E-4,3.609983854E-3
2.641585958E0,2.555173854E-3,-2.341846414E-3,-8.674344420E-3,9.341167442E-3
2.651522958E0,6.313759508E-4,3.962091599E-3,-2.618850946E-2,2.649405279E-2
2.661459958E0,-1.149156033E-2,-1.067864204E-2,-3.053065181E-2,3.432506452E-2
2.671396958E0,-1.084112611E-2,4.363722224E-3,9.016406536E-4,1.172113659E-2
2.681333958E0,1.262485579E-2,-1.768892370E-3,-6.732484102E-3,1.441673701E-2
2.691269958E0,3.539095796E-3,5.077210441E-4,-1.885727048E-2,1.919321832E-2
2.701206958E0,4.517115704E-3,4.691495206E-3,-1.915606320E-2,2.023287471E-2
2.711143958E0,1.405169518E-2,2.267769501E-3,-1.257268310E-2,1.899118944E-2
2.721080958E0,6.426743246E-3,-3.760856017E-3,-1.586466551E-2,1.752525830E-2
2.731016958E0,1.489207712E-2,-5.113481451E-3,-1.406840086E-2,2.111496048E-2
2.740953958E0,5.443620728E-3,1.158318803E-2,-8.531672359E-3,1.538156964E-2
2.750890958E0,-3.851716267E-4,1.903299758E-2,-1.526298702E-2,2.440004358E-2
2.760827958E0,2.303789263E-3,5.979856085E-3,2.400866747E-3,6.843265661E-3
2.770764958E0,2.212611071E-2,-8.653879166E-5,-1.092727661E-2,2.467747228E-2
2.780700958E0,-1.224610240E-2,4.393817112E-3,-1.272295654E-2,1.819742498E-2
2.790637958E0,-5.021127420E-3,-5.997068826E-3,-4.508203268E-4,7.834525770E-3
2.800574958E0,3.548200093E-3,-2.369182147E-3,-1.062672973E-2,1.145120660E-2
2.810511958E0,1.767933518E-2,-1.542513762E-3,-1.481976807E-2,2.312063509E-2
2.820448958E0,1.564016897E-2,4.205609858E-4,-1.257502198E-2,2.007294036E-2
2.830384958E0,5.439267294E-3,6.488362849E-3,-2.245330811E-2,2.399657321E-2
2.840321958E0,2.088846529E-2,9.479177110E-3,-1.227447510E-2,2.601625491E-2
2.850258958E0,-1.039867918E-3,7.985341419E-3,-1.602078617E-2,1.793077222E-2
2.860195958E0,-1.432768833E-3,5.521306470E-3,-2.156160772E-2,2.230337596E-2
2.870131958E0,-3.675395306E-3,8.537391666E-3,-2.635223150E-2,2.794343737E-2
2.880068958E0,8.198161796E-3,1.716886869E-2,-1.422569096E-2,2.375605590E-2
2.890005958E0,-1.553678289E-3,1.536111061E-2,-1.676630616E-2,2.279224995E-2
2.899942958E0,5.472902488E-3,1.158910833E-2,-1.093136966E-2,1.684502705E-2
2.909879958E0,5.862564594E-4,-1.086962672E-2,-1.557581306E-2,1.900259019E-2
2.919815958E0,-3.561941050E-3,-8.715439383E-3,-1.542320073E-2,1.806990394E-2
2.929752958E0,-6.663719933E-3,-4.890190903E-3,-1.886428714E-2,2.059564176E-2
2.939689958E0,-1.147714329E-2,6.372953430E-3,-2.080731690E-2,2.460251593E-2
2.949627500E0,-1.222875718E-2,-3.210596479E-3,-1.646634400E-2,2.076032073E-2
2.959564500E0,4.245115109E-3,9.587606415E-4,-1.032501340E-2,1.120473676E-2
2.969500500E0,3.900969923E-3,1.338226665E-2,-3.884305358E-3,1.447033017E-2
2.979437500E0,1.279001679E-2,-1.166992782E-2,-1.337842941E-3,1.736552817E-2
2.989374500E0,-2.026101337E-3,8.898895774E-3,-1.032033563E-2,1.377696484E-2
