Time (s),Linear Acceleration z (m/s^2)
5.672303583E0,-9.340342283E-3
5.682240583E0,-1.982264578E-2
5.692177583E0,-1.143832326E-2
5.702114583E0,-1.517878711E-2
5.712051583E0,-9.637965560E-3
5.721987583E0,-6.554728746E-4
5.731924583E0,-4.100652337E-3
5.741861583E0,-9.343265891E-3
5.751798583E0,-1.548108816E-2
5.761734583E0,-2.551140189E-2
5.771671583E0,-2.236618459E-2
5.781608583E0,-2.835490286E-2
5.791545583E0,-6.949415803E-3
5.801481583E0,-1.709141135E-3
5.811418583E0,-2.312573791E-3
5.821355583E0,-1.414324522E-2
5.831292583E0,-4.260866046E-3
5.841228583E0,3.221231103E-3
5.851165583E0,-1.070157409E-2
5.861102583E0,-2.177678525E-2
5.871039583E0,-1.458880305E-2
5.880976583E0,-1.039985776E-2
5.890912583E0,-3.663865328E-3
5.900849583E0,-1.205228090E-2
5.910786583E0,-9.208779931E-3
5.920723583E0,-2.297663391E-2
5.930659583E0,-4.114685655E-3
5.940596583E0,-1.878301084E-2
5.950533250E0,1.722005010E-3
5.960470250E0,-1.869939566E-3
5.970406250E0,-1.279838562E-2
5.980343250E0,-2.537516177E-2
5.990280250E0,2.469863892E-3
6.000217250E0,4.567844868E-3
6.010154250E0,-5.761846304E-3
6.020090250E0,-2.297663391E-2
6.030027250E0,-9.955469370E-3
6.039964250E0,-1.722005010E-3
6.049901250E0,1.205228090E-2
6.059837250E0,-1.040219665E-2
6.069774250E0,-8.756205440E-3
6.079711250E0,-9.804026484E-3
6.089648250E0,-2.073247254E-2
6.099584250E0,-2.821573913E-2
6.109521250E0,-2.551900327E-2
6.119458250E0,-8.601254225E-3
6.129395250E0,-1.967763484E-2
6.139331250E0,-1.503494561E-2
6.149268250E0,-1.683179498E-2
6.159205250E0,2.179257274E-3
6.169142250E0,-8.001329899E-3
6.179078250E0,-1.263934135E-2
6.189015250E0,-3.359576225E-2
6.198952250E0,-8.598915339E-3
6.208889250E0,-5.156659484E-3
6.218826250E0,-2.357071102E-2
6.228762250E0,-5.608649254E-3
6.238699250E0,-4.410554767E-3
6.248636250E0,-1.668795347E-2
6.258573250E0,-1.309776306E-2
6.268509250E0,-3.016227722E-2
6.278446250E0,-1.459698915E-2
6.288383250E0,-6.512044072E-3
6.298320250E0,-1.549102843E-2
6.308256250E0,-1.623537898E-2
6.318193250E0,-1.967588067E-2
6.328130250E0,-5.907441974E-3
6.338067250E0,-2.013020933E-2
6.348003250E0,-1.698674619E-2
6.357940250E0,-1.249549985E-2
6.367877250E0,-1.728378475E-2
6.377814250E0,-1.818250179E-2
6.387751250E0,-3.196029603E-2
6.397687250E0,-1.175231874E-2
6.407624250E0,-1.444496155E-2
6.417561250E0,-1.444613099E-2
6.427498250E0,-8.163297772E-3
6.437434250E0,-2.462847233E-2
6.447371250E0,-2.058453798E-2
6.457308250E0,-1.280130923E-2
6.467245250E0,-8.905894160E-3
6.477181250E0,-1.444379210E-2
6.487118250E0,-1.474200010E-2
6.497055250E0,3.222400546E-3
6.506992250E0,-2.551607966E-2
6.516928250E0,-1.787786186E-2
6.526865250E0,-3.956226110E-3
6.536802250E0,-2.640836477E-2
6.546739250E0,-1.847778618E-2
6.556675250E0,-6.802650690E-3
6.566612250E0,2.624815106E-3
6.576549250E0,-8.304800391E-3
6.586486250E0,-1.863332212E-2
6.596422250E0,-1.054954648E-2
6.606359250E0,-3.210296810E-2
6.616296250E0,-5.011648536E-3
6.626233250E0,-1.119741797E-3
6.636170250E0,-1.279429257E-2
6.646106250E0,-6.954093575E-3
6.656043250E0,-1.174237847E-2
6.665980250E0,-1.728027642E-2
6.675917250E0,-8.446887732E-3
6.685853250E0,-2.685509205E-2
6.695790250E0,-1.173653126E-2
6.705727250E0,-1.068695605E-2
6.715664250E0,-8.140493631E-3
6.725600250E0,-1.592138350E-2
6.735537250E0,-1.457009196E-2
6.745474250E0,-3.133230507E-2
6.755411250E0,-1.202304482E-2
6.765347250E0,-1.844211817E-3
6.775284250E0,-1.217214882E-2
6.785221250E0,-4.685958624E-3
6.795158250E0,-2.040093541E-2
6.805094250E0,-1.905607581E-2
6.815031250E0,-9.449100494E-4
6.824968250E0,-1.095183492E-3
6.834905250E0,-5.587014556E-3
6.844841250E0,-2.324852943E-2
6.854778250E0,-1.890404820E-2
6.864715250E0,-8.727554083E-3
6.874652250E0,-1.636343300E-2
6.884589250E0,-8.580204248E-3
6.894525250E0,-1.157456338E-2
6.904462250E0,-4.842079282E-3
6.914399250E0,-1.846258342E-2
6.924336250E0,-2.026177168E-2
6.934272250E0,-3.104228318E-2
6.944209250E0,-1.128512621E-2
6.954145625E0,-6.942983866E-3
6.964082625E0,-1.562902272E-2
6.974018625E0,-2.431038380E-2
6.983955625E0,-1.158216476E-2
6.993892625E0,-2.085935712E-2
7.003829625E0,-1.143013716E-2
7.013765625E0,-4.844418168E-3
7.023702625E0,-4.091881514E-3
7.033639625E0,-2.414724648E-2
7.043576625E0,-1.022561073E-2
7.053512625E0,-1.740891516E-2
7.063449625E0,-1.112140417E-2
7.073386625E0,8.485479355E-3
7.083323625E0,-4.536854625E-3
7.093259625E0,-1.576292396E-2
7.103196625E0,-3.636383414E-3
7.113133625E0,-1.456658363E-2
7.123070625E0,-2.399638832E-2
7.133007625E0,-2.938401282E-2
7.142943625E0,-2.294330478E-2
7.152880625E0,-8.272055984E-3
7.162817625E0,-1.186984777E-2
7.172754625E0,-2.040093541E-2
7.182690625E0,-8.724630475E-3
7.192627625E0,-1.201368928E-2
7.202564625E0,-1.156169951E-2
7.212501625E0,-2.697554469E-2
7.222437625E0,-2.682819486E-2
7.232374625E0,-2.308714628E-2
