Time (s),Linear Acceleration z (m/s^2)
7.369081917E0,5.277755320E-2
7.379015917E0,5.876627147E-2
7.388950917E0,6.026491284E-2
7.398884917E0,5.412767529E-2
7.408818917E0,6.220911205E-2
7.418752917E0,7.178509712E-2
7.428686917E0,6.549700141E-2
7.438620917E0,5.995910347E-2
7.448554917E0,5.652035594E-2
7.458488917E0,5.307517648E-2
7.468422917E0,6.355455637E-2
7.478356917E0,7.149098217E-2
7.488290917E0,6.625363111E-2
7.498224917E0,5.697293043E-2
7.508158917E0,4.634327710E-2
7.518093917E0,5.951763868E-2
7.528027917E0,6.266168654E-2
7.537961917E0,5.981701612E-2
7.547895917E0,5.966732740E-2
7.557829917E0,5.472759962E-2
7.567763917E0,6.310958326E-2
7.577697917E0,5.487378001E-2
7.587631917E0,5.681739450E-2
7.597565917E0,5.966089547E-2
7.607499917E0,5.546902657E-2
7.617433917E0,6.145657539E-2
7.627367917E0,5.426859319E-2
7.637301917E0,6.459828436E-2
7.647235917E0,6.848609805E-2
7.657170917E0,6.698687196E-2
7.667104917E0,5.875048399E-2
7.677038917E0,6.189511657E-2
7.686972917E0,6.968068421E-2
7.696906917E0,5.995033264E-2
7.706840917E0,6.084554136E-2
7.716774917E0,5.800262511E-2
7.726708917E0,5.814880550E-2
7.736642917E0,6.383931577E-2
7.746576917E0,6.323763728E-2
7.756510917E0,6.608172297E-2
7.766444917E0,6.458542049E-2
7.776378917E0,6.188693047E-2
7.786313917E0,5.155957818E-2
7.796247917E0,6.383463800E-2
7.806181917E0,6.458366632E-2
7.816115917E0,6.428370416E-2
7.826049917E0,6.053856254E-2
7.835983917E0,6.158345997E-2
7.845917917E0,5.754127979E-2
7.855851917E0,5.035505176E-2
7.865785917E0,6.502454638E-2
7.875719917E0,6.711901903E-2
7.885653917E0,6.502513111E-2
7.895587917E0,6.547361255E-2
7.905521917E0,6.068064988E-2
7.915455917E0,6.038010299E-2
7.925390917E0,6.307566941E-2
7.935324917E0,5.873060346E-2
7.945258917E0,4.780040324E-2
7.955192917E0,6.680853188E-2
7.965126917E0,6.695529699E-2
7.975060917E0,5.722669959E-2
7.984994917E0,5.333596230E-2
7.994928917E0,6.036957800E-2
8.004862917E0,6.276342809E-2
8.014796917E0,6.815105259E-2
8.024730917E0,6.471055090E-2
8.034664917E0,5.363358557E-2
8.044598917E0,6.635771155E-2
8.054533917E0,6.740728676E-2
8.064467917E0,6.172028482E-2
8.074401917E0,5.588067055E-2
