Time (s),Linear Acceleration x (m/s^2)
6.308256250E0,2.342933631E-3
6.318193250E0,-9.744626996E-3
6.328130250E0,-4.490524577E-4
6.338067250E0,7.676370889E-3
6.348003250E0,8.502883958E-3
6.357940250E0,9.357943316E-3
6.367877250E0,6.737454236E-3
6.377814250E0,5.403676936E-3
6.387751250E0,1.147260256E-3
6.397687250E0,2.203070973E-3
6.407624250E0,1.152899622E-2
6.417561250E0,1.554392746E-2
6.427498250E0,3.236680543E-3
6.437434250E0,1.301214703E-2
6.447371250E0,9.714966081E-3
6.457308250E0,-4.979895414E-3
6.467245250E0,-1.294326866E-3
6.477181250E0,1.108605593E-2
6.487118250E0,2.353372281E-2
6.497055250E0,2.050327082E-2
6.506992250E0,1.231240891E-2
6.516928250E0,-1.585803714E-2
6.526865250E0,8.336188062E-3
6.536802250E0,4.020741913E-3
6.546739250E0,6.725545102E-3
6.556675250E0,5.191450417E-3
6.566612250E0,6.573261679E-3
6.576549250E0,6.035231045E-3
6.586486250E0,5.894728848E-3
6.596422250E0,2.182577853E-2
6.606359250E0,3.330003018E-3
6.616296250E0,1.713334685E-2
6.626233250E0,-9.057062957E-4
6.636170250E0,-1.094251592E-4
6.646106250E0,5.671255575E-3
6.656043250E0,1.666595332E-2
6.665980250E0,-1.428607260E-3
6.675917250E0,2.961354344E-3
6.685853250E0,1.348157795E-3
6.695790250E0,9.902282548E-3
6.705727250E0,-3.138566092E-3
6.715664250E0,1.759098284E-4
6.725600250E0,-2.702829754E-3
6.735537250E0,-4.787576837E-3
6.745474250E0,9.980164720E-3
6.755411250E0,-3.821379268E-3
6.765347250E0,3.518785858E-3
6.775284250E0,5.084418962E-3
6.785221250E0,3.289200417E-3
6.795158250E0,1.402665265E-2
6.805094250E0,1.436805239E-2
6.815031250E0,2.206364600E-4
6.824968250E0,-9.506978793E-4
6.834905250E0,-2.794599063E-3
6.844841250E0,1.472906771E-2
6.854778250E0,4.619958177E-3
6.864715250E0,-1.703213977E-2
6.874652250E0,1.877557391E-2
6.884589250E0,1.645663214E-2
6.894525250E0,1.117789376E-2
6.904462250E0,1.702477137E-2
6.914399250E0,9.835267975E-3
6.924336250E0,-9.435793511E-3
6.934272250E0,-4.524424723E-3
6.944209250E0,4.339378620E-3
6.954145625E0,2.624513609E-3
6.964082625E0,-9.981471207E-4
6.974018625E0,-5.460171090E-3
6.983955625E0,8.206325057E-3
6.993892625E0,-6.247512382E-3
7.003829625E0,-2.552716197E-3
7.013765625E0,-3.803750826E-3
7.023702625E0,-1.630280925E-2
7.033639625E0,-1.422472252E-2
7.043576625E0,1.797904610E-3
7.053512625E0,2.689719200E-3
7.063449625E0,-5.512946779E-3
7.073386625E0,1.516982443E-2
7.083323625E0,3.053000313E-3
7.093259625E0,1.278534816E-3
7.103196625E0,5.408829795E-3
7.113133625E0,6.802139059E-3
7.123070625E0,1.976554864E-2
7.133007625E0,3.327723518E-3
7.142943625E0,6.131289834E-3
7.152880625E0,9.614585834E-3
7.162817625E0,4.833797249E-3
7.172754625E0,-3.902084548E-3
7.182690625E0,-6.852525612E-4
7.192627625E0,5.140639027E-3
7.202564625E0,-9.760697703E-3
7.212501625E0,5.973661691E-3
7.222437625E0,7.614806104E-3
7.232374625E0,1.208579733E-2
7.242311625E0,6.469395943E-4
7.252248625E0,3.032745193E-3
7.262184625E0,-3.505314421E-4
7.272121625E0,-4.499062425E-3
7.282058625E0,-1.194659248E-4
7.291995625E0,5.543018826E-3
7.301931625E0,-6.246137372E-3
7.311868625E0,1.333011679E-2
7.321805625E0,5.652686097E-3
7.331742625E0,1.079165319E-2
7.341678625E0,-5.569509454E-3
7.351615625E0,1.024535422E-2
7.361552625E0,-3.609879082E-4
7.371489625E0,3.980884915E-3
7.381425625E0,3.618033207E-3
7.391362625E0,1.023593929E-2
7.401299625E0,2.341879304E-2
7.411236625E0,9.224366415E-3
7.421172625E0,-1.446228392E-2
7.431109625E0,-6.470487728E-3
7.441046625E0,1.760757431E-2
7.450983625E0,-5.518533611E-3
7.460919625E0,1.704719178E-3
7.470856625E0,6.973663475E-3
7.480793625E0,2.315278128E-3
7.490730625E0,8.212656495E-3
7.500667625E0,-2.183121918E-3
7.510603625E0,-9.031504230E-3
7.520540625E0,1.311521335E-3
7.530477625E0,1.672158410E-2
7.540414625E0,-2.070238679E-3
7.550350625E0,4.200319955E-3
7.560287625E0,6.384483408E-3
7.570224625E0,1.937997045E-2
7.580161625E0,1.664015248E-2
7.590097625E0,8.592588468E-3
7.600034625E0,-4.488021238E-3
7.609971625E0,5.176370996E-3
7.619908625E0,1.323631466E-3
7.629844625E0,4.567621029E-3
7.639781625E0,7.720503663E-3
7.649718625E0,5.829372508E-3
7.659655625E0,-1.205328589E-2
7.669591625E0,-1.297655668E-2
7.679528625E0,-2.456456409E-3
7.689465625E0,-4.924525023E-3
7.699402625E0,1.342859670E-2
7.709338625E0,-1.384062897E-2
7.719275625E0,9.425213705E-3
7.729212625E0,-2.119368995E-3
7.739149625E0,1.158936415E-4
7.749085625E0,1.861333195E-4
7.759022625E0,-6.874626260E-3
7.768959625E0,9.772314476E-3
7.778896625E0,1.491803327E-2
7.788832625E0,3.084356007E-3
7.798769625E0,3.456544988E-3
7.808706625E0,6.329423650E-3
7.818643625E0,-7.460850743E-3
7.828580625E0,1.018651661E-2
7.838516625E0,1.616192790E-2
7.848453625E0,-1.096284413E-3
