Time (s),Linear Acceleration x (m/s^2)
7.633059646E0,2.693906426E-3
7.649940059E0,-2.501823008E-3
7.666818162E0,8.181184530E-4
7.683702958E0,1.252777874E-3
7.700581164E0,2.459876239E-3
7.717461291E0,4.419185221E-3
7.734352710E0,-1.127623022E-3
7.751239908E0,5.008317530E-3
7.768114826E0,1.868151128E-3
7.784980671E0,-1.528531313E-3
7.801870890E0,-9.088218212E-4
7.818756877E0,2.154670656E-3
7.835641338E0,-2.636395395E-3
7.852517499E0,2.974465489E-3
7.869398175E0,-1.372680068E-3
7.886261822E0,3.147974610E-3
7.903126558E0,2.670601010E-3
7.920037855E0,4.358902574E-3
7.936930556E0,4.092507064E-3
7.953819024E0,-1.833334565E-3
7.970679631E0,-3.830313683E-3
7.987550206E0,2.972543240E-3
8.004447566E0,-4.898756742E-5
8.021283626E0,-1.767620444E-3
8.038186743E0,-3.111965954E-3
8.055077022E0,7.685720921E-4
8.071947456E0,5.381591618E-3
8.088827664E0,4.318840802E-3
8.105708117E0,3.040820360E-3
8.122575610E0,1.034051180E-3
8.139468626E0,-3.740936518E-4
8.156348835E0,-1.847997308E-3
8.173228891E0,-3.904819489E-3
8.190109903E0,-2.385795116E-3
8.206989918E0,6.897374988E-4
8.223859518E0,-1.826249063E-3
8.240758465E0,4.808314145E-3
8.257648540E0,5.077660084E-3
8.274508648E0,1.643560827E-3
8.291388430E0,-6.209760904E-4
8.308283531E0,1.879557967E-3
8.325149996E0,-2.356864512E-3
8.342042779E0,-5.719810724E-5
8.358905806E0,-7.203444839E-4
8.375809035E0,-1.995600760E-3
8.392686924E0,-1.120030880E-3
8.409555720E0,-2.081520855E-3
8.426424708E0,-6.201326847E-3
8.443317286E0,2.446591854E-3
8.460191311E0,-1.516826451E-3
8.477088314E0,-3.407970071E-4
8.493954780E0,3.563165665E-4
8.510832598E0,3.404445946E-3
8.527715543E0,-2.203136683E-4
8.544595752E0,-2.618297935E-3
8.561474669E0,5.294233561E-4
8.578356332E0,3.974065185E-4
8.595236592E0,5.102165043E-3
8.612134227E0,-1.194901764E-3
8.628980622E0,1.840852201E-3
8.645877604E0,6.046965718E-4
8.662757956E0,-7.514879107E-4
8.679637962E0,-2.056822181E-3
8.696518597E0,4.694774747E-3
8.713398704E0,-4.728138447E-5
8.730296603E0,-3.067478538E-3
8.747172825E0,1.702837646E-3
8.764051487E0,-4.725009203E-4
8.780929631E0,3.875441849E-3
8.797818202E0,5.692757666E-3
8.814693994E0,9.471923113E-5
8.831570440E0,2.249769866E-3
8.848454982E0,2.588480711E-3
8.865314673E0,-2.529054880E-3
8.882198178E0,-4.036575556E-4
8.899095578E0,1.136615872E-3
8.915976234E0,2.569623291E-3
8.932857195E0,2.697281539E-3
8.949737293E0,-1.402191818E-3
8.966617491E0,9.402483702E-4
8.983497079E0,4.235178232E-3
9.000357095E0,4.002116621E-3
9.017249186E0,-4.056788981E-3
9.034124440E0,3.504306078E-3
9.051004507E0,-1.222550869E-3
9.067884807E0,-1.900799572E-3
9.084765382E0,8.917897940E-4
9.101662620E0,3.614559770E-3
9.118522281E0,4.640936852E-3
9.135404330E0,4.222273827E-3
9.152275424E0,-1.120865345E-3
9.169166660E0,-6.998032331E-4
9.186046990E0,3.485746682E-3
9.202914341E0,2.454221249E-5
9.219804936E0,2.301186323E-3
9.236698654E0,2.587653697E-3
9.253588923E0,1.531764865E-3
9.270444973E0,6.632775068E-3
9.287349260E0,1.135304570E-3
9.304215318E0,3.725998104E-3
9.321134966E0,1.863807440E-3
9.337969327E0,1.654401422E-3
9.354861895E0,4.504002631E-3
9.371742654E0,1.392439008E-3
9.388623493E0,1.592189074E-3
9.405492064E0,4.583522677E-4
9.422384868E0,2.637915313E-3
9.439261118E0,-1.721136272E-3
9.456145050E0,1.216270030E-3
9.473016144E0,1.734487712E-3
9.489889284E0,5.830958486E-3
9.506772625E0,-2.330310643E-3
9.523652753E0,-2.976223826E-3
9.540519991E0,2.111211419E-3
9.557413496E0,4.642002285E-3
9.574284539E0,6.135940552E-3
9.591189325E0,-6.363540888E-4
