"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.257000349E0,2.867117524E-3,2.522945404E-3,-5.662822723E-2,5.675686510E-2
4.273879855E0,-6.398633122E-4,-1.672148705E-3,-5.285167694E-2,5.288199374E-2
4.290774561E0,4.599340260E-3,4.635885358E-3,-5.276870728E-2,5.317125005E-2
4.307634648E0,2.551697195E-3,-2.001672983E-4,-5.633068085E-2,5.638880057E-2
4.324537460E0,4.037484527E-3,-6.918147206E-3,-4.923152924E-2,4.987890850E-2
4.341412155E0,-2.211242914E-3,-2.058401704E-3,-5.209732056E-2,5.218483901E-2
4.358295446E0,-2.533331513E-3,-5.479454994E-3,-5.151367188E-2,5.186617959E-2
4.375175278E0,-1.464419067E-3,-3.060787916E-3,-5.548763275E-2,5.559127930E-2
4.392058835E0,-8.624792099E-5,-1.605600119E-3,-5.088806152E-2,5.091345791E-2
4.408937405E0,4.841655493E-3,1.173585653E-3,-5.896568298E-2,5.917576109E-2
4.425799608E0,-2.380535007E-4,-9.176433086E-4,-5.433845520E-2,5.434672439E-2
4.442696256E0,3.721147776E-3,-4.215270281E-3,-5.769920349E-2,5.797252390E-2
4.459576750E0,2.551920712E-3,1.133441925E-3,-6.113243103E-2,6.119616911E-2
4.476445921E0,-2.797849476E-3,-9.342133999E-4,-5.480957031E-2,5.488888516E-2
4.493337573E0,2.745062113E-3,-2.438560128E-3,-5.078411102E-2,5.091667579E-2
4.510217579E0,2.450719476E-4,-5.581513047E-3,-5.031776428E-2,5.062697651E-2
4.527097614E0,2.152241766E-3,-8.575171232E-4,-5.936431885E-2,5.940950961E-2
4.543958445E0,6.413273513E-3,-2.364888787E-3,-5.326175690E-2,5.369858028E-2
4.560843323E0,4.115626216E-3,-3.195330501E-3,-5.461311340E-2,5.486110345E-2
4.577742015E0,-2.635717392E-4,-1.149386168E-2,-5.189323425E-2,5.315153890E-2
4.594601838E0,-2.140626311E-3,8.392333984E-5,-5.733013153E-2,5.737014298E-2
4.611486564E0,1.671217382E-3,-4.062369466E-3,-5.344009399E-2,5.362032692E-2
4.628367494E0,3.352373838E-3,-6.256699562E-4,-5.642604828E-2,5.652900846E-2
4.645232312E0,-1.609720290E-3,-1.094549894E-3,-5.395698547E-2,5.399208757E-2
4.662126865E0,-2.329938114E-3,-1.237481833E-3,-5.358219147E-2,5.364709885E-2
4.679003829E0,-2.515763044E-3,-1.250073314E-3,-5.287647247E-2,5.295104426E-2
4.695890903E0,1.552186906E-3,-4.176482558E-3,-5.747985840E-2,5.765228887E-2
4.712767500E0,2.136252820E-3,2.407491207E-3,-5.817890167E-2,5.826786584E-2
4.729647964E0,-7.192119956E-4,1.165553927E-3,-5.828380585E-2,5.829989542E-2
4.746528244E0,1.799590886E-3,2.049118280E-3,-5.423641205E-2,5.430493352E-2
4.763411951E0,2.149283886E-3,-3.657296300E-3,-5.768680573E-2,5.784256903E-2
4.780308609E0,9.918957949E-4,-2.729922533E-3,-5.707263947E-2,5.714650042E-2
4.797152961E0,-3.901712596E-3,-6.648197770E-3,-5.149650574E-2,5.207026021E-2
4.814047451E0,4.106134176E-3,-4.964351654E-3,-5.142593384E-2,5.182790558E-2
4.830943672E0,1.190051436E-3,-5.841687322E-3,-5.547714233E-2,5.579654877E-2
4.847821550E0,1.826643944E-3,-3.596141934E-3,-5.268096924E-2,5.283515293E-2
4.864688209E0,1.913130283E-3,-4.405990243E-3,-5.680656433E-2,5.700928493E-2
4.881584624E0,-2.198815346E-3,-4.073530436E-4,-4.967403412E-2,4.972434405E-2
4.898464883E0,5.235537887E-3,1.407414675E-4,-5.700302124E-2,5.724312269E-2
4.915344613E0,4.073508084E-3,2.785027027E-4,-5.697536469E-2,5.712147768E-2
4.932226175E0,-9.286403656E-4,-7.911920547E-4,-5.047512054E-2,5.048986187E-2
4.949105479E0,4.105880857E-3,-6.154432893E-3,-5.241680145E-2,5.293634268E-2
4.965986145E0,2.036824822E-3,1.152977347E-3,-5.628299713E-2,5.633164100E-2
4.982866893E0,3.574766219E-3,4.741549492E-4,-5.507946014E-2,5.519737952E-2
4.999740602E0,5.943246186E-3,-3.681465983E-3,-6.009960175E-2,6.050485515E-2
5.016630597E0,1.102566719E-3,-1.388221979E-3,-5.744647980E-2,5.747382756E-2
5.033507000E0,4.410274327E-3,-4.056811333E-3,-5.233192444E-2,5.267388872E-2
5.050388084E0,1.919828355E-3,-1.566737890E-3,-5.334568024E-2,5.340320223E-2
5.067265617E0,-2.573050559E-3,2.870559692E-3,-5.642414093E-2,5.655567506E-2
