Time (s),Linear Acceleration y (m/s^2)
6.819863667E0,-3.239211291E-3
6.829798667E0,-9.748752024E-3
6.839733667E0,-6.491670180E-3
6.849668667E0,-2.190896887E-3
6.859603667E0,1.902172342E-5
6.869537667E0,1.494420413E-3
6.879472667E0,-1.059990562E-4
6.889407667E0,-7.544881627E-3
6.899342667E0,1.232574787E-2
6.909277667E0,5.372403469E-3
6.919212667E0,2.882933132E-3
6.929147667E0,-7.922611758E-3
6.939082667E0,8.248648848E-3
6.949017667E0,2.262232918E-3
6.958952667E0,-8.753007744E-3
6.968887667E0,1.090257213E-2
6.978821667E0,1.090094587E-2
6.988756667E0,2.444867045E-4
6.998691667E0,-1.673078433E-2
7.008626667E0,-5.723181590E-3
7.018561667E0,-4.639838710E-3
7.028496667E0,-3.997174893E-3
7.038431667E0,7.674397454E-3
7.048366667E0,-9.921080433E-4
7.058301667E0,-2.218013350E-3
7.068236667E0,-6.931874156E-3
7.078171667E0,4.851708915E-3
7.088106667E0,1.444574727E-2
7.098040667E0,5.467877537E-4
7.107975667E0,-4.404159375E-3
7.117910667E0,-1.145469546E-2
7.127845667E0,-3.953759316E-3
7.137780667E0,8.200902678E-3
7.147715667E0,1.487056576E-3
7.157650667E0,-1.798493899E-3
7.167585667E0,-1.219875365E-4
7.177520667E0,9.122752771E-4
7.187455667E0,1.591045652E-3
7.197390667E0,5.160514992E-3
7.207324667E0,2.982792612E-3
7.217259667E0,3.927720934E-3
7.227194667E0,-5.309308358E-3
7.237129667E0,-7.370963506E-3
7.247064667E0,7.581463270E-4
7.256999667E0,5.955517050E-3
7.266934667E0,1.874361522E-3
7.276869667E0,1.152340025E-3
7.286804667E0,-7.367272452E-3
7.296739667E0,-1.864567436E-3
7.306674667E0,1.229389882E-2
7.316609667E0,4.414428547E-3
7.326543667E0,5.550250188E-3
7.336478667E0,1.577505693E-2
7.346413667E0,5.886757448E-3
7.356348667E0,4.125082735E-3
7.366283667E0,1.218685823E-2
7.376218667E0,-1.604329795E-4
7.386153667E0,-6.459601857E-3
7.396088667E0,-2.459353521E-2
7.406023667E0,6.887106411E-3
7.415958667E0,2.895011287E-3
7.425893667E0,2.009158116E-3
7.435828667E0,-5.036663655E-3
7.445762667E0,4.378029630E-3
7.455697667E0,1.330776947E-2
7.465632667E0,1.074654283E-2
7.475567667E0,2.140232591E-2
7.485502667E0,4.978812765E-3
7.495437667E0,-5.375272259E-3
7.505372667E0,7.960545570E-3
7.515307667E0,-1.040713023E-3
7.525242667E0,-8.251426276E-3
7.535177667E0,-8.780617565E-3
7.545112667E0,-9.371204618E-3
7.555046667E0,-1.204301672E-2
7.564981667E0,-1.945441738E-3
7.574916667E0,1.102470584E-2
7.584851667E0,-5.252261460E-4
7.594786667E0,1.059473449E-2
7.604721667E0,5.860518068E-3
7.614656667E0,7.626212742E-3
7.624591667E0,-1.803080309E-3
7.634526667E0,6.231542174E-3
7.644461667E0,6.191086750E-3
7.654396750E0,-6.321662385E-3
7.664331750E0,5.603167489E-3
7.674265750E0,2.398034502E-3
7.684200750E0,-7.380666230E-3
7.694135750E0,1.178579405E-4
7.704070750E0,5.328403171E-3
7.714005750E0,6.070140749E-3
7.723940750E0,7.152971998E-4
7.733875750E0,1.048641482E-2
7.743810750E0,1.057361143E-2
