Time Lapsed,Temperature
7912.001,28.23
7912.105,28.29
7912.205,28.28
7912.309,28.31
7912.411,28.31
7912.512,28.24
7912.614,28.29
7912.719,28.26
7912.820,28.21
7912.921,28.23
7913.025,28.26
7913.129,28.29
7913.236,28.26
7913.322,28.26
7913.434,28.28
7913.536,28.26
7913.646,28.31
7913.744,28.23
7913.845,28.26
7913.948,28.26
7914.048,28.26
7914.150,28.24
7914.180,28.24
7914.278,28.29
7914.381,28.23
7914.481,28.24
7914.585,28.26
7914.766,28.23
7914.793,28.28
7914.891,28.26
7914.994,28.26
7915.097,28.26
7915.175,28.31
7915.279,28.23
7915.380,28.23
7915.485,28.26
7915.585,28.24
7915.689,28.26
7915.809,28.21
7915.894,28.26
7915.996,28.26
7916.097,28.26
7916.221,28.23
7916.301,28.28
7916.405,28.24
7916.477,28.31
7916.612,28.23
7916.680,28.24
7916.815,28.28
7916.885,28.23
7917.018,28.23
7917.121,28.26
7917.225,28.26
7917.326,28.26
7917.428,28.23
7917.530,28.28
7917.646,28.24
7917.736,28.29
7917.768,28.26
7917.939,28.28
7918.047,28.24
7918.074,28.21
7918.175,28.26
7918.271,28.26
7918.382,28.23
7918.475,28.26
7918.577,28.28
7918.679,28.26
7918.783,28.23
7918.886,28.28
7918.964,28.26
7919.067,28.26
7919.168,28.26
7919.271,28.26
7919.375,28.24
7919.484,28.28
7919.579,28.26
7919.681,28.26
7919.783,28.26
7919.896,28.23
7919.992,28.29
7920.090,28.24
7920.194,28.26
8210.297,28.24
8210.398,28.29
8210.502,28.26
8210.603,28.26
8210.706,28.28
8210.806,28.26
8210.910,28.26
8211.014,28.26
8211.114,28.26
8211.217,28.23
8211.322,28.21
8211.422,28.29
8211.525,28.26
8211.627,28.23
8211.733,28.29
8211.763,28.26
8211.857,28.26
8211.959,28.29
8212.055,28.26
8212.162,28.24
8212.265,28.24
8212.369,28.26
8212.467,28.28
8212.570,28.26
8212.675,28.28
8212.753,28.24
8212.862,28.24
8212.957,28.23
8213.059,28.26
8213.163,28.29
8213.269,28.26
8213.366,28.26
8213.470,28.23
8213.574,28.24
8213.675,28.26
8213.785,28.23
8213.895,28.29
8213.984,28.29
8214.085,28.24
8214.188,28.28
8214.306,28.31
8214.391,28.26
8214.494,28.29
8214.592,28.23
8214.699,28.23
8214.801,28.26
8214.905,28.24
8215.006,28.23
8215.110,28.26
8215.235,28.24
8215.314,28.28
8215.415,28.23
8215.519,28.24
8215.545,28.26
8215.670,28.23
8215.760,28.24
8215.856,28.26
8215.957,28.23
8216.053,28.24
8216.144,28.23
8216.263,28.24
8216.361,28.23
8216.467,28.26
8216.543,28.23
8216.644,28.26
8216.746,28.23
8216.850,28.26
8216.951,28.28
8217.055,28.21
8217.157,28.26
8217.258,28.23
8217.361,28.26
8217.464,28.28
8217.569,28.28
8217.668,28.24
8217.771,28.28
8217.873,28.32
8217.957,28.28
8218.079,28.23
8218.180,28.26
8218.278,28.26
8218.382,28.24
8218.488,28.26
8218.589,28.23
8218.795,28.28
8218.797,28.23
8218.896,28.23
8218.999,28.21
8219.039,28.26
8219.204,28.24
8219.306,28.26
8219.336,28.24
8219.510,28.26
8219.538,28.24
8219.639,28.24
8219.739,28.26
8219.846,28.26
8219.944,28.21
8220.048,28.26
8220.141,28.28
8270.254,28.26
8270.331,28.26
8270.433,28.21
8270.553,28.24
8270.639,28.23
8270.739,28.29
8270.842,28.29
8270.945,28.29
8271.063,28.21
8271.171,28.26
8271.254,28.23
8271.358,28.26
8271.458,28.28
8271.578,28.23
8271.662,28.23
8271.786,28.26
8271.868,28.24
8271.979,28.28
8272.031,28.24
8272.175,28.24
8272.239,28.26
8272.391,28.26
8272.443,28.29
8272.545,28.23
8272.649,28.23
8272.759,28.26
8272.891,28.26
8272.993,28.26
8273.096,28.28
8273.198,28.26
8273.226,28.26
8273.324,28.28
8273.505,28.23
8273.531,28.23
8273.631,28.23
8273.737,28.29
8273.840,28.26
8273.938,28.26
8274.042,28.29
8274.141,28.28
8274.228,28.23
8274.324,28.24
8274.428,28.23
8274.551,28.24
8274.633,28.26
8274.734,28.21
8274.837,28.28
8274.940,28.23
8275.040,28.23
8275.144,28.24
8275.246,28.28
8275.355,28.26
8275.453,28.24
8275.553,28.29
8275.656,28.24
8275.764,28.23
8275.860,28.23
8275.964,28.26
8276.065,28.26
8276.126,28.23
8276.261,28.26
8276.327,28.26
8276.483,28.24
8276.579,28.26
8276.641,28.26
8276.717,28.26
8276.815,28.26
8276.981,28.23
8277.079,28.23
8277.125,28.23
8277.214,28.26
8277.318,28.26
8277.414,28.23
8277.515,28.26
8277.611,28.23
8277.729,28.24
8277.827,28.24
8277.926,28.26
8278.024,28.29
8278.119,28.26
8278.227,28.26
8278.331,28.26
8278.433,28.23
8278.530,28.29
8278.638,28.21
8278.735,28.26
8278.833,28.26
8278.931,28.24
8279.036,28.24
8279.138,28.29
8279.239,28.24
8279.342,28.26
8279.444,28.28
8279.548,28.23
8279.650,28.26
8279.751,28.28
8279.853,28.24
8279.957,28.28
8280.089,28.28
8280.162,28.26
8330.264,28.23
8330.367,28.24
8330.477,28.29
8330.504,28.29
8330.673,28.26
8330.734,28.28
8330.835,28.26
8330.906,28.23
8331.008,28.28
8331.107,28.23
8331.210,28.24
8331.311,28.29
8331.413,28.24
8331.579,28.26
8331.607,28.28
8331.720,28.26
8331.800,28.24
8331.920,28.26
8332.009,28.23
8332.131,28.26
8332.211,28.26
8332.317,28.28
8332.414,28.29
8332.510,28.26
8332.637,28.24
8332.722,28.26
8332.822,28.24
8332.926,28.26
8333.048,28.29
8333.130,28.24
8333.234,28.28
8333.337,28.29
8333.440,28.23
8333.540,28.24
8333.641,28.26
8333.744,28.26
8333.852,28.28
8333.950,28.29
8334.053,28.26
8334.154,28.26
8334.257,28.26
8334.360,28.24
8334.475,28.28
8334.493,28.24
8334.667,28.24
8334.695,28.26
8334.797,28.2
8334.909,28.24
8334.998,28.28
8335.101,28.24
8335.211,28.26
8335.308,28.29
8335.408,28.24
8335.510,28.26
8335.588,28.29
8335.690,28.28
8335.793,28.26
8335.896,28.24
8335.989,28.26
8336.101,28.28
8336.201,28.26
8336.312,28.31
8336.409,28.24
8336.510,28.23
8336.606,28.26
8336.724,28.23
8336.820,28.31
8336.918,28.23
8337.023,28.26
8337.126,28.24
8337.227,28.28
8337.330,28.26
8337.432,28.29
8337.533,28.23
8337.637,28.24
8337.739,28.29
8337.841,28.28
8337.944,28.24
8338.046,28.26
8338.151,28.2
8338.190,28.26
8338.292,28.24
8338.387,28.26
8338.485,28.26
8338.586,28.29
8338.682,28.26
8338.780,28.29
8338.884,28.24
8339.002,28.24
8339.097,28.26
8339.193,28.23
8339.283,28.23
8339.388,28.24
8339.484,28.23
8339.579,28.26
8339.693,28.28
8339.789,28.23
8339.899,28.29
8339.987,28.23
8340.082,28.29
8340.187,28.24
8390.293,28.23
8390.398,28.28
8390.497,28.29
8390.592,28.26
8390.687,28.28
8390.814,28.28
8390.911,28.24
8391.008,28.26
8391.104,28.26
8391.224,28.2
8391.320,28.23
8391.415,28.26
8391.526,28.26
8391.622,28.26
8391.720,28.29
8391.771,28.28
8391.872,28.21
8392.036,28.26
8392.137,28.29
8392.236,28.23
8392.333,28.24
8392.383,28.26
8392.479,28.23
8392.583,28.28
8392.680,28.29
8392.776,28.26
8392.874,28.32
8392.974,28.26
8393.070,28.24
8393.166,28.26
8393.295,28.24
8393.381,28.21
8393.482,28.24
8393.579,28.32
8393.687,28.26
8393.769,28.26
8393.871,28.28
8393.972,28.23
8394.073,28.24
8394.192,28.23
8394.285,28.26
8394.396,28.28
8394.472,28.23
8394.574,28.24
8394.704,28.24
8394.810,28.28
8394.905,28.23
8395.003,28.24
8395.100,28.24
8395.202,28.21
8395.322,28.26
8395.418,28.28
8395.508,28.26
8395.613,28.26
8395.711,28.23
8395.763,28.26
8395.867,28.28
8395.969,28.23
8396.069,28.28
8396.165,28.28
8396.258,28.23
8396.379,28.29
8396.477,28.29
8396.573,28.26
8396.673,28.29
8396.768,28.26
8396.866,28.24
8396.970,28.28
8397.068,28.26
8397.165,28.24
8397.263,28.26
8397.373,28.26
8397.471,28.23
8397.565,28.26
8397.666,28.23
8397.774,28.24
8397.869,28.26
8397.966,28.29
8398.073,28.24
8398.183,28.28
8398.278,28.26
8398.374,28.23
8398.484,28.24
8398.579,28.23
8398.700,28.26
8398.808,28.26
8398.852,28.26
8399.004,28.26
8399.062,28.26
8399.192,28.24
8399.276,28.26
8399.375,28.28
8399.451,28.29
8399.611,28.26
8399.710,28.28
8399.759,28.28
8399.851,28.26
8399.957,28.26
8400.055,28.23
8400.151,28.24
8450.293,28.23
8450.368,28.26
8450.466,28.26
8450.560,28.21
8450.644,28.26
8450.762,28.26
8450.863,28.26
8450.947,28.28
8451.057,28.26
8451.155,28.26
8451.255,28.26
8451.379,28.24
8451.466,28.24
8451.564,28.26
8451.664,28.23
8451.768,28.23
8451.872,28.26
8451.972,28.26
8452.075,28.28
8452.183,28.28
8452.282,28.26
8452.383,28.23
8452.485,28.26
8452.595,28.26
8452.690,28.21
8452.792,28.26
8452.895,28.26
8452.997,28.23
8453.099,28.26
8453.217,28.28
8453.237,28.28
8453.407,28.26
8453.508,28.26
8453.536,28.28
8453.714,28.26
8453.742,28.24
8453.839,28.26
8453.952,28.26
8454.048,28.26
8454.146,28.23
8454.244,28.28
8454.351,28.26
8454.456,28.21
8454.532,28.24
8454.634,28.26
8454.738,28.26
8454.841,28.29
8454.942,28.29
8455.055,28.26
8455.146,28.23
8455.251,28.29
8455.352,28.26
8455.466,28.26
8455.534,28.28
8455.660,28.26
8455.761,28.29
8455.863,28.26
8455.975,28.26
8456.047,28.26
8456.171,28.26
8456.273,28.24
8456.376,28.26
8456.479,28.24
8456.569,28.28
8456.687,28.24
8456.785,28.28
8456.893,28.29
8456.991,28.2
8457.092,28.29
8457.195,28.31
8457.303,28.24
8457.331,28.28
8457.427,28.29
8457.527,28.26
8457.628,28.26
8457.732,28.26
8457.836,28.28
8457.936,28.26
8458.037,28.28
8458.144,28.24
8458.242,28.28
8458.363,28.23
8458.424,28.26
8458.527,28.29
8458.629,28.29
8458.730,28.23
8458.834,28.21
8458.936,28.28
8459.040,28.26
8459.141,28.29
8459.242,28.28
8459.350,28.29
8459.463,28.24
8459.551,28.28
8459.653,28.26
8459.761,28.24
8459.875,28.29
8460.001,28.28
8460.064,28.28
8460.124,28.26
8510.229,28.26
8510.333,28.26
8510.437,28.26
8510.537,28.26
8510.677,28.28
8510.743,28.26
8510.882,28.23
8510.953,28.28
8511.086,28.29
8511.190,28.26
8511.304,28.26
8511.319,28.23
8511.418,28.21
8511.520,28.29
8511.622,28.26
8511.734,28.26
8511.830,28.24
8511.930,28.26
8512.039,28.29
8512.133,28.28
8512.209,28.26
8512.335,28.29
8512.418,28.23
8512.519,28.24
8512.621,28.24
8512.726,28.21
8512.827,28.29
8512.929,28.24
8513.032,28.28
8513.141,28.26
8513.236,28.26
8513.338,28.28
8513.440,28.24
8513.551,28.26
8513.649,28.26
8513.749,28.28
8513.875,28.23
8513.955,28.26
8514.056,28.23
8514.160,28.28
8514.260,28.21
8514.366,28.24
8514.465,28.24
8514.568,28.21
8514.670,28.24
8514.771,28.24
8514.876,28.21
8514.977,28.24
8515.003,28.26
8515.103,28.26
8515.207,28.23
8515.308,28.26
8515.412,28.26
8515.512,28.28
8515.617,28.24
8515.713,28.26
8515.820,28.23
8515.925,28.23
8516.003,28.28
8516.124,28.26
8516.212,28.23
8516.310,28.26
8516.411,28.29
8516.516,28.29
8516.613,28.26
8516.717,28.26
8516.820,28.29
8516.925,28.24
8517.025,28.31
8517.124,28.29
8517.230,28.24
8517.333,28.26
8517.435,28.24
8517.549,28.23
8517.641,28.28
8517.743,28.28
8517.845,28.26
8517.962,28.23
8518.050,28.23
8518.152,28.28
8518.254,28.31
8518.361,28.26
8518.459,28.24
8518.562,28.24
8518.663,28.24
8518.698,28.24
8518.796,28.26
8518.891,28.23
8518.996,28.26
8519.102,28.24
8519.200,28.24
8519.302,28.23
8519.410,28.28
8519.512,28.24
8519.609,28.24
8519.712,28.24
8519.799,28.26
8519.893,28.28
8519.994,28.26
8520.099,28.23
8520.199,28.28
8810.302,28.26
8810.406,28.26
8810.506,28.29
8810.609,28.26
8810.717,28.28
8810.814,28.26
8810.915,28.24
8811.019,28.26
8811.122,28.21
8811.226,28.26
8811.327,28.24
8811.423,28.24
8811.532,28.24
8811.636,28.26
8811.735,28.28
8811.840,28.29
8811.960,28.24
8812.043,28.24
8812.144,28.29
8812.250,28.26
8812.373,28.23
8812.453,28.29
8812.479,28.28
8812.658,28.23
8812.695,28.23
8812.788,28.24
8812.887,28.26
8812.987,28.26
8813.091,28.23
8813.194,28.23
8813.296,28.26
8813.398,28.23
8813.502,28.26
8813.579,28.24
8813.681,28.24
8813.797,28.26
8813.887,28.26
8814.008,28.23
8814.116,28.24
8814.209,28.26
8814.296,28.23
8814.424,28.24
8814.501,28.23
8814.603,28.28
8814.674,28.24
8814.808,28.31
8814.910,28.23
8815.014,28.23
8815.114,28.26
8815.217,28.28
8815.320,28.23
8815.422,28.24
8815.526,28.26
8815.636,28.24
8815.724,28.24
8815.825,28.24
8815.932,28.28
8816.046,28.28
8816.074,28.26
8816.168,28.29
8816.377,28.23
8816.449,28.21
8816.475,28.26
8816.572,28.26
8816.676,28.23
8816.778,28.26
8816.959,28.23
8816.987,28.26
8817.164,28.28
8817.168,28.29
8817.266,28.24
8817.367,28.23
8817.472,28.23
8817.574,28.26
8817.675,28.28
8817.777,28.21
8817.885,28.23
8817.983,28.21
8818.084,28.21
8818.207,28.23
8818.297,28.28
8818.395,28.26
8818.496,28.26
8818.619,28.26
8818.700,28.26
8818.801,28.2
8818.903,28.23
8819.012,28.26
8819.110,28.24
8819.211,28.23
8819.315,28.26
8819.421,28.23
8819.518,28.21
8819.619,28.2
8819.724,28.28
8819.826,28.24
8819.927,28.28
8820.045,28.28
8820.133,28.28
8820.161,28.23
8870.260,28.26
8870.361,28.29
8870.481,28.24
8870.565,28.23
8870.747,28.24
8870.781,28.26
8870.877,28.28
8870.977,28.28
8871.072,28.23
8871.157,28.26
8871.261,28.28
8871.363,28.24
8871.464,28.24
8871.565,28.24
8871.670,28.23
8871.769,28.26
8871.885,28.21
8871.960,28.26
8872.080,28.23
8872.180,28.26
8872.270,28.23
8872.386,28.28
8872.483,28.26
8872.576,28.26
8872.686,28.24
8872.787,28.29
8872.882,28.26
8872.986,28.26
8873.096,28.28
8873.195,28.29
8873.313,28.24
8873.396,28.23
8873.449,28.28
8873.614,28.24
8873.720,28.23
8873.806,28.26
8873.856,28.26
8873.955,28.26
8874.054,28.28
8874.156,28.26
8874.254,28.24
8874.350,28.24
8874.536,28.23
8874.562,28.26
8874.662,28.26
8874.764,28.24
8874.945,28.23
8874.947,28.26
8875.049,28.29
8875.150,28.29
8875.259,28.26
8875.355,28.26
8875.479,28.24
8875.560,28.23
8875.668,28.28
8875.764,28.26
8875.885,28.26
8875.971,28.23
8876.070,28.23
8876.175,28.29
8876.293,28.26
8876.342,28.26
8876.472,28.26
8876.560,28.24
8876.703,28.23
8876.789,28.23
8876.891,28.21
8876.994,28.24
8877.096,28.23
8877.200,28.26
8877.302,28.26
8877.403,28.23
8877.439,28.24
8877.609,28.26
8877.711,28.23
8877.738,28.24
8877.841,28.26
8877.938,28.28
8878.042,28.24
8878.153,28.28
8878.255,28.2
8878.351,28.24
8878.542,28.23
8878.543,28.26
8878.662,28.23
8878.734,28.21
8878.838,28.26
8878.939,28.24
8879.041,28.23
8879.145,28.23
8879.246,28.26
8879.349,28.23
8879.453,28.2
8879.554,28.21
8879.656,28.26
8879.760,28.24
8879.860,28.23
8879.967,28.26
8880.067,28.23
8880.168,28.29
8930.270,28.21
8930.379,28.24
8930.475,28.24
8930.579,28.26
8930.703,28.26
8930.782,28.28
8930.884,28.26
8930.988,28.29
8931.092,28.26
8931.190,28.26
8931.295,28.24
8931.357,28.28
8931.439,28.23
8931.568,28.26
8931.626,28.26
8931.728,28.21
8931.830,28.26
8931.933,28.26
8932.035,28.28
8932.140,28.23
8932.241,28.24
8932.342,28.23
8932.475,28.26
8932.539,28.24
8932.626,28.24
8932.726,28.24
8932.846,28.24
8932.944,28.21
8933.039,28.26
8933.137,28.24
8933.235,28.26
8933.344,28.23
8933.440,28.23
8933.538,28.23
8933.644,28.29
8933.756,28.26
8933.851,28.24
8933.949,28.24
8934.055,28.24
8934.151,28.23
8934.271,28.24
8934.378,28.28
8934.454,28.28
8934.577,28.23
8934.673,28.26
8934.789,28.26
8934.817,28.26
8934.980,28.24
8935.034,28.24
8935.188,28.24
8935.287,28.23
8935.315,28.24
8935.493,28.28
8935.521,28.26
8935.618,28.24
8935.800,28.26
8935.904,28.21
8935.932,28.24
8936.028,28.21
8936.132,28.28
8936.216,28.26
8936.335,28.24
8936.415,28.26
8936.516,28.23
8936.627,28.23
8936.721,28.26
8936.825,28.24
8936.950,28.26
8937.034,28.28
8937.131,28.26
8937.233,28.23
8937.337,28.24
8937.440,28.28
8937.541,28.26
8937.643,28.21
8937.744,28.26
8937.847,28.26
8937.951,28.24
8938.053,28.24
8938.163,28.23
8938.259,28.23
8938.361,28.23
8938.465,28.21
8938.567,28.24
8938.668,28.24
8938.786,28.26
8938.874,28.23
8938.975,28.28
8939.076,28.23
8939.104,28.26
8939.283,28.26
8939.309,28.26
8939.408,28.26
8939.524,28.23
8939.618,28.26
8939.719,28.26
8939.817,28.23
8939.921,28.21
8940.023,28.26
8940.101,28.26
8990.203,28.23
8990.305,28.26
8990.408,28.23
8990.512,28.23
8990.626,28.24
8990.716,28.24
8990.817,28.23
8990.942,28.24
8991.038,28.28
8991.126,28.21
8991.226,28.26
8991.330,28.26
8991.433,28.26
8991.534,28.24
8991.637,28.23
8991.739,28.24
8991.842,28.21
8991.944,28.24
8992.046,28.24
8992.164,28.26
8992.230,28.23
8992.355,28.23
8992.463,28.26
8992.559,28.29
8992.663,28.23
8992.760,28.26
8992.875,28.21
8992.903,28.26
8992.999,28.24
8993.097,28.23
8993.199,28.24
8993.303,28.26
8993.404,28.24
8993.505,28.26
8993.608,28.21
8993.708,28.24
8993.811,28.24
8993.891,28.24
8993.991,28.24
8994.097,28.21
8994.195,28.21
8994.300,28.26
8994.402,28.23
8994.504,28.24
8994.601,28.26
8994.711,28.26
8994.809,28.26
8994.906,28.26
8995.002,28.26
8995.104,28.24
8995.224,28.26
8995.320,28.23
8995.411,28.26
8995.516,28.26
8995.636,28.24
8995.705,28.26
8995.805,28.26
8995.942,28.26
8996.014,28.29
8996.138,28.26
8996.250,28.23
8996.347,28.24
8996.440,28.24
8996.549,28.24
8996.645,28.24
8996.744,28.24
8996.793,28.26
8996.896,28.26
8996.994,28.24
8997.092,28.23
8997.192,28.26
8997.302,28.24
8997.398,28.26
8997.480,28.24
8997.579,28.23
8997.703,28.28
8997.801,28.23
8997.899,28.24
8998.000,28.24
8998.096,28.23
8998.194,28.24
8998.317,28.23
8998.387,28.24
8998.504,28.26
8998.602,28.26
8998.711,28.23
8998.799,28.28
8998.893,28.24
8999.011,28.26
8999.097,28.26
8999.200,28.24
8999.304,28.26
8999.380,28.26
8999.480,28.26
8999.586,28.29
8999.690,28.26
8999.815,28.23
8999.895,28.26
9000.003,28.26
9000.123,28.26
9050.224,28.28
9050.276,28.28
9050.383,28.28
9050.480,28.28
9050.575,28.26
9050.673,28.28
9050.839,28.28
9050.891,28.29
9050.985,28.26
9051.150,28.28
9051.178,28.26
9051.283,28.26
9051.372,28.26
9051.470,28.26
9051.587,28.26
9051.682,28.23
9051.778,28.28
9051.876,28.26
9051.974,28.23
9052.087,28.26
9052.186,28.28
9052.284,28.23
9052.387,28.24
9052.499,28.23
9052.592,28.24
9052.697,28.24
9052.799,28.24
9052.901,28.21
9053.003,28.24
9053.121,28.23
9053.207,28.24
9053.310,28.24
9053.414,28.26
9053.531,28.28
9053.625,28.24
9053.721,28.21
9053.773,28.26
9053.924,28.23
9054.026,28.23
9054.148,28.23
9054.222,28.24
9054.264,28.26
9054.399,28.26
9054.461,28.28
9054.643,28.26
9054.670,28.26
9054.836,28.23
9054.872,28.26
9054.982,28.23
9055.077,28.23
9055.173,28.28
9055.269,28.23
9055.371,28.26
9055.467,28.2
9055.564,28.23
9055.668,28.26
9055.771,28.26
9055.871,28.23
9055.972,28.24
9056.076,28.24
9056.181,28.23
9056.280,28.26
9056.384,28.26
9056.472,28.23
9056.591,28.21
9056.690,28.23
9056.796,28.24
9056.894,28.26
9056.996,28.24
9057.099,28.23
9057.207,28.28
9057.306,28.26
9057.407,28.24
9057.531,28.26
9057.617,28.29
9057.714,28.24
9057.815,28.26
9057.920,28.24
9058.021,28.21
9058.049,28.29
9058.226,28.24
9058.266,28.26
9058.356,28.23
9058.469,28.26
9058.564,28.28
9058.659,28.26
9058.763,28.29
9058.864,28.21
9058.967,28.23
9059.070,28.24
9059.146,28.24
9059.249,28.26
9059.369,28.23
9059.456,28.26
9059.557,28.2
9059.659,28.2
9059.779,28.23
9059.854,28.24
9059.966,28.24
9060.070,28.26
9060.173,28.26
9110.274,28.2
9110.376,28.23
9110.478,28.26
9110.584,28.23
9110.684,28.21
9110.786,28.23
9110.889,28.26
9110.991,28.26
9111.094,28.28
9111.206,28.26
9111.299,28.24
9111.400,28.26
9111.503,28.26
9111.617,28.21
9111.646,28.28
9111.810,28.23
9111.838,28.23
9111.940,28.23
9112.043,28.26
9112.220,28.21
9112.248,28.23
9112.346,28.24
9112.448,28.26
9112.551,28.23
9112.731,28.24
9112.759,28.29
9112.857,28.24
9112.936,28.21
9113.043,28.21
9113.141,28.26
9113.244,28.26
9113.345,28.23
9113.455,28.24
9113.551,28.23
9113.653,28.28
9113.778,28.26
9113.859,28.21
9113.961,28.26
9114.061,28.24
9114.164,28.23
9114.268,28.24
9114.369,28.29
9114.472,28.26
9114.558,28.17
9114.677,28.23
9114.781,28.24
9114.881,28.21
9114.992,28.24
9115.091,28.28
9115.190,28.23
9115.293,28.28
9115.393,28.26
9115.497,28.26
9115.616,28.26
9115.634,28.28
9115.730,28.26
9115.830,28.21
9115.935,28.28
9116.028,28.23
9116.213,28.24
9116.243,28.21
9116.352,28.26
9116.445,28.23
9116.548,28.26
9116.646,28.28
9116.725,28.26
9116.830,28.24
9116.932,28.23
9117.031,28.26
9117.135,28.24
9117.231,28.23
9117.341,28.23
9117.454,28.21
9117.543,28.23
9117.648,28.26
9117.751,28.24
9117.864,28.26
9117.955,28.21
9118.057,28.23
9118.121,28.26
9118.264,28.26
9118.332,28.26
9118.432,28.26
9118.569,28.26
9118.674,28.21
9118.774,28.26
9118.876,28.26
9118.967,28.24
9119.081,28.24
9119.183,28.24
9119.289,28.26
9119.375,28.28
9119.481,28.23
9119.590,28.24
9119.701,28.23
9119.729,28.26
9119.827,28.23
9119.923,28.24
9120.026,28.26
9120.130,28.23
9410.232,28.26
9410.332,28.24
9410.515,28.29
9410.516,28.26
9410.617,28.26
9410.719,28.23
9410.820,28.26
9410.923,28.21
9411.027,28.24
9411.128,28.23
9411.239,28.21
9411.337,28.26
9411.437,28.26
9411.540,28.28
9411.640,28.26
9411.744,28.24
9411.863,28.24
9411.948,28.31
9412.050,28.21
9412.154,28.26
9412.306,28.28
9412.357,28.29
9412.413,28.23
9412.562,28.23
9412.628,28.26
9412.730,28.28
9412.836,28.28
9412.971,28.23
9413.011,28.21
9413.192,28.26
9413.216,28.24
9413.382,28.23
9413.409,28.24
9413.508,28.29
9413.610,28.23
9413.726,28.24
9413.815,28.29
9413.913,28.24
9414.019,28.28
9414.112,28.18
9414.226,28.23
9414.309,28.24
9414.407,28.21
9414.506,28.24
9414.610,28.28
9414.714,28.23
9414.815,28.24
9414.916,28.28
9415.019,28.24
9415.123,28.26
9415.226,28.23
9415.327,28.23
9415.453,28.23
9415.538,28.24
9415.635,28.24
9415.735,28.28
9415.838,28.28
9415.952,28.23
9416.047,28.26
9416.146,28.26
9416.199,28.26
9416.409,28.23
9416.411,28.28
9416.557,28.26
9416.614,28.18
9416.725,28.26
9416.863,28.21
9416.965,28.23
9417.067,28.23
9417.136,28.24
9417.198,28.23
9417.298,28.23
9417.400,28.28
9417.501,28.26
9417.603,28.24
9417.707,28.23
9417.811,28.23
9417.989,28.26
9418.015,28.23
9418.111,28.23
9418.201,28.28
9418.296,28.23
9418.399,28.23
9418.597,28.24
9418.600,28.26
9418.705,28.28
9418.809,28.23
9418.913,28.28
9419.014,28.26
9419.118,28.24
9419.217,28.23
9419.327,28.24
9419.424,28.28
9419.525,28.21
9419.628,28.24
9419.730,28.28
9419.833,28.21
9419.949,28.21
9420.037,28.28
9420.140,28.23
9470.242,28.23
9470.363,28.24
9470.447,28.26
9470.548,28.26
9470.652,28.23
9470.756,28.23
9470.856,28.24
9470.959,28.24
9470.987,28.24
9471.163,28.24
9471.190,28.26
9471.289,28.26
9471.391,28.23
9471.496,28.24
9471.597,28.26
9471.700,28.29
9471.787,28.21
9471.905,28.23
9471.984,28.24
9472.084,28.26
9472.198,28.24
9472.293,28.24
9472.391,28.26
9472.494,28.23
9472.600,28.28
9472.700,28.26
9472.803,28.26
9472.905,28.21
9473.007,28.26
9473.110,28.24
9473.212,28.23
9473.314,28.23
9473.416,28.23
9473.519,28.26
9473.623,28.26
9473.721,28.26
9473.827,28.26
9473.950,28.26
9474.034,28.23
9474.136,28.2
9474.235,28.24
9474.357,28.23
9474.377,28.24
9474.543,28.26
9474.644,28.29
9474.771,28.29
9474.773,28.29
9474.873,28.23
9474.976,28.24
9475.094,28.26
9475.184,28.24
9475.288,28.23
9475.385,28.21
9475.489,28.26
9475.591,28.24
9475.695,28.28
9475.774,28.24
9475.874,28.21
9475.978,28.26
9476.080,28.26
9476.194,28.24
9476.284,28.24
9476.386,28.24
9476.489,28.23
9476.607,28.24
9476.697,28.24
9476.797,28.23
9476.932,28.26
9477.002,28.26
9477.102,28.24
9477.172,28.28
9477.273,28.24
9477.373,28.24
9477.472,28.23
9477.614,28.23
9477.717,28.23
9477.791,28.26
9477.923,28.29
9478.032,28.23
9478.152,28.26
9478.230,28.26
9478.332,28.23
9478.445,28.28
9478.472,28.21
9478.639,28.24
9478.667,28.23
9478.768,28.23
9478.868,28.21
9478.971,28.21
9479.072,28.24
9479.174,28.28
9479.282,28.23
9479.460,28.24
9479.462,28.24
9479.561,28.26
9479.764,28.23
9479.766,28.26
9479.869,28.26
9479.970,28.23
9480.073,28.2
9480.176,28.26
9530.286,28.23
9530.383,28.21
9530.483,28.28
9530.605,28.26
9530.695,28.18
9530.791,28.23
9530.887,28.23
9530.979,28.23
9531.083,28.26
9531.203,28.18
9531.299,28.28
9531.410,28.26
9531.506,28.26
9531.600,28.21
9531.708,28.21
9531.822,28.26
9531.918,28.24
9532.014,28.23
9532.119,28.26
9532.217,28.24
9532.317,28.24
9532.373,28.24
9532.467,28.23
9532.564,28.18
9532.662,28.26
9532.760,28.29
9532.869,28.21
9532.967,28.28
9533.063,28.26
9533.179,28.26
9533.258,28.26
9533.367,28.23
9533.463,28.23
9533.570,28.23
9533.671,28.26
9533.769,28.23
9533.855,28.2
9533.958,28.23
9534.054,28.21
9534.152,28.24
9534.304,28.24
9534.375,28.2
9534.472,28.23
9534.573,28.23
9534.667,28.23
9534.787,28.23
9534.883,28.24
9534.983,28.28
9535.084,28.23
9535.178,28.28
9535.298,28.26
9535.384,28.26
9535.494,28.26
9535.592,28.23
9535.711,28.21
9535.795,28.23
9535.846,28.26
9535.944,28.28
9536.042,28.24
9536.141,28.24
9536.243,28.21
9536.407,28.23
9536.459,28.24
9536.559,28.24
9536.656,28.2
9536.758,28.24
9536.854,28.21
