Time Lapsed,Angle_Z
28734.485,-70.532
28734.513,-70.532
28734.689,-70.532
28734.717,-70.532
28734.885,-70.532
28734.926,-70.532
28735.028,-70.532
28735.126,-70.532
28735.303,-70.532
28735.331,-70.532
28735.415,-70.532
28735.513,-70.532
28735.612,-70.532
28735.713,-70.532
28735.817,-70.532
28735.918,-70.532
28736.023,-70.532
28736.122,-70.532
28736.225,-70.532
28736.330,-70.532
28736.430,-70.532
28736.533,-70.532
28736.634,-70.532
28736.739,-70.532
28736.842,-70.532
28736.942,-70.532
28737.043,-70.532
28737.148,-70.532
28737.253,-70.532
28737.352,-70.532
28737.454,-70.532
28737.592,-70.532
28737.660,-70.532
28737.760,-70.532
28737.890,-70.532
28737.987,-70.532
28738.068,-70.532
28738.170,-70.532
28738.274,-70.532
28738.311,-70.532
28738.403,-70.532
28738.502,-70.532
28738.605,-70.532
28738.706,-70.532
28738.809,-70.532
28738.911,-70.532
28739.015,-70.532
28739.116,-70.532
28739.222,-70.532
28739.320,-70.532
28739.414,-70.532
28739.502,-70.532
28739.604,-70.532
28739.706,-70.532
28739.825,-70.532
28739.912,-70.532
28740.014,-70.532
28740.118,-70.532
28790.219,-70.532
28790.320,-70.532
28790.423,-70.532
28790.526,-70.532
28790.630,-70.532
28790.730,-70.532
28790.828,-70.532
28790.937,-70.532
28791.033,-70.532
28791.155,-70.532
28791.253,-70.532
28791.344,-70.532
28791.448,-70.532
28791.553,-70.532
28791.663,-70.532
28791.693,-70.532
28791.859,-70.532
28792.001,-70.532
28792.062,-70.532
28792.088,-70.532
28792.190,-70.532
28792.293,-70.532
28792.393,-70.532
28792.497,-70.532
28792.598,-70.532
28792.779,-70.532
28792.807,-70.532
28792.905,-70.532
28793.009,-70.532
28793.090,-70.532
28793.189,-70.532
28793.291,-70.532
28793.394,-70.532
28793.501,-70.532
28793.597,-70.532
28793.701,-70.532
28793.825,-70.532
28793.912,-70.532
28794.010,-70.532
28794.111,-70.532
28794.237,-70.532
28794.314,-70.532
28794.418,-70.532
28794.485,-70.532
28794.628,-70.532
28794.701,-70.532
28794.827,-70.532
28794.930,-70.532
28795.038,-70.532
28795.136,-70.532
28795.238,-70.532
28795.338,-70.532
28795.443,-70.532
28795.543,-70.532
28795.662,-70.532
28795.680,-70.532
28795.851,-70.532
28795.877,-70.532
28795.978,-70.532
28796.098,-70.532
28796.182,-70.532
28796.285,-70.532
28796.396,-70.532
28796.493,-70.532
28796.591,-70.532
28796.699,-70.532
28796.797,-70.532
28796.876,-70.532
28796.977,-70.532
28797.079,-70.532
28797.184,-70.532
28797.284,-70.532
28797.386,-70.532
28797.523,-70.532
28797.595,-70.532
28797.694,-70.532
28797.796,-70.532
28797.911,-70.532
28798.001,-70.532
28798.106,-70.532
28798.205,-70.532
28798.309,-70.532
28798.418,-70.532
28798.516,-70.532
28798.616,-70.532
28798.737,-70.532
28798.771,-70.532
28798.922,-70.532
28799.027,-70.532
28799.085,-70.532
28799.230,-70.532
28799.336,-70.532
28799.437,-70.532
28799.537,-70.532
28799.640,-70.532
28799.748,-70.532
28799.778,-70.532
28799.868,-70.532
28799.970,-70.532
28800.070,-70.532
28800.189,-70.532
28850.286,-70.532
28850.382,-70.532
28850.484,-70.532
28850.665,-70.532
28850.667,-70.532
28850.766,-70.532
28850.877,-70.532
28850.973,-70.532
28851.072,-70.532
28851.175,-70.532
28851.284,-70.532
28851.381,-70.532
28851.483,-70.532
28851.586,-70.532
28851.688,-70.532
28851.790,-70.532
28851.909,-70.532
28851.998,-70.532
28852.098,-70.532
28852.200,-70.532
28852.320,-70.532
28852.405,-70.532
28852.506,-70.532
28852.609,-70.532
28852.713,-70.532
28852.763,-70.532
28852.916,-70.532
28852.966,-70.532
28853.122,-70.532
28853.224,-70.532
28853.273,-70.532
28853.429,-70.532
28853.459,-70.532
28853.557,-70.532
28853.656,-70.532
28853.770,-70.532
28853.863,-70.532
28853.964,-70.532
28854.065,-70.532
28854.158,-70.532
28854.255,-70.532
28854.357,-70.532
28854.453,-70.532
28854.559,-70.532
28854.659,-70.532
28854.766,-70.532
28854.861,-70.532
28854.964,-70.532
28855.068,-70.532
28855.168,-70.532
28855.271,-70.532
28855.377,-70.532
28855.500,-70.532
28855.584,-70.532
28855.682,-70.532
28855.785,-70.532
28855.885,-70.532
28855.994,-70.532
28856.092,-70.532
28856.193,-70.532
28856.320,-70.532
28856.399,-70.532
28856.500,-70.532
28856.602,-70.532
28856.706,-70.532
28856.806,-70.532
28856.858,-70.532
28856.967,-70.532
28857.114,-70.532
28857.219,-70.532
28857.244,-70.532
28857.342,-70.532
28857.445,-70.532
28857.549,-70.532
28857.651,-70.532
28857.752,-70.532
28857.856,-70.532
28857.959,-70.532
28858.062,-70.532
28858.156,-70.532
28858.246,-70.532
28858.347,-70.532
28858.447,-70.532
28858.543,-70.532
28858.651,-70.532
28858.753,-70.532
28858.856,-70.532
28858.961,-70.532
28859.061,-70.532
28859.187,-70.532
28859.266,-70.532
28859.372,-70.532
28859.470,-70.532
28859.574,-70.532
28859.675,-70.532
28859.777,-70.532
28859.879,-70.532
28859.994,-70.532
28860.084,-70.532
28860.186,-70.532
28910.290,-70.532
28910.405,-70.532
28910.501,-70.532
28910.599,-70.532
28910.699,-70.532
28910.802,-70.532
28910.904,-70.532
28911.007,-70.532
28911.035,-70.532
28911.166,-70.532
28911.236,-70.532
28911.338,-70.532
28911.440,-70.532
28911.546,-70.532
28911.645,-70.532
28911.747,-70.532
28911.833,-70.532
28911.954,-70.532
28912.031,-70.532
28912.133,-70.532
28912.239,-70.532
28912.338,-70.532
28912.440,-70.532
28912.542,-70.532
28912.645,-70.532
28912.746,-70.532
28912.868,-70.532
28912.953,-70.532
28913.055,-70.532
28913.157,-70.532
28913.260,-70.532
28913.363,-70.532
28913.462,-70.532
28913.567,-70.532
28913.668,-70.532
28913.771,-70.532
28913.875,-70.532
28913.975,-70.532
28914.081,-70.532
28914.180,-70.532
28914.286,-70.532
28914.493,-70.532
28914.497,-70.532
28914.523,-70.532
28914.693,-70.532
28914.815,-70.532
28914.898,-70.532
28914.924,-70.532
28915.024,-70.532
28915.140,-70.532
28915.232,-70.532
28915.334,-70.532
28915.434,-70.532
28915.537,-70.532
28915.643,-70.532
28915.741,-70.532
28915.841,-70.532
28915.923,-70.532
28916.025,-70.532
28916.126,-70.532
28916.243,-70.532
28916.333,-70.532
28916.465,-70.532
28916.536,-70.532
28916.654,-70.532
28916.741,-70.532
28916.842,-70.532
28916.945,-70.532
28917.049,-70.532
28917.151,-70.532
28917.253,-70.532
28917.354,-70.532
28917.458,-70.532
28917.559,-70.532
28917.661,-70.532
28917.765,-70.532
28917.867,-70.532
28917.970,-70.532
28918.080,-70.532
28918.175,-70.532
28918.277,-70.532
28918.379,-70.532
28918.491,-70.532
28918.519,-70.532
28918.613,-70.532
28918.720,-70.532
28918.814,-70.532
28918.918,-70.532
28919.020,-70.532
28919.119,-70.532
28919.223,-70.532
28919.325,-70.532
28919.427,-70.532
28919.609,-70.532
28919.611,-70.532
28919.732,-70.532
28919.813,-70.532
28919.917,-70.532
28920.016,-70.532
28920.119,-70.532
29210.224,-70.532
29210.328,-70.532
29210.427,-70.532
29210.530,-70.532
29210.650,-70.532
29210.710,-70.532
29210.838,-70.532
29210.939,-70.532
29211.064,-70.532
29211.145,-70.532
29211.246,-70.532
29211.349,-70.532
29211.457,-70.532
29211.549,-70.532
29211.656,-70.532
29211.758,-70.532
29211.868,-70.532
29211.964,-70.532
29212.065,-70.532
29212.168,-70.532
29212.271,-70.532
29212.373,-70.532
29212.402,-70.532
29212.513,-70.532
29212.603,-70.532
29212.703,-70.532
29212.805,-70.532
29212.901,-70.532
29213.106,-70.532
29213.108,-70.532
29213.225,-70.532
29213.300,-70.532
29213.398,-70.532
29213.501,-70.532
29213.601,-70.532
29213.704,-70.532
29213.808,-70.532
29213.907,-70.532
29214.011,-70.532
29214.113,-70.532
29214.216,-70.532
29214.326,-70.532
29214.416,-70.532
29214.519,-70.532
29214.627,-70.532
29214.738,-70.532
29214.836,-70.532
29214.932,-70.532
29215.037,-70.532
29215.139,-70.532
29215.239,-70.532
29215.353,-70.532
29215.444,-70.532
29215.548,-70.532
29215.650,-70.532
29215.752,-70.532
29215.855,-70.532
29215.957,-70.532
29216.059,-70.532
29216.164,-70.532
29216.264,-70.532
29216.292,-70.532
29216.390,-70.532
29216.493,-70.532
29216.599,-70.532
29216.698,-70.532
29216.802,-70.532
29216.900,-70.532
29216.989,-70.532
29217.089,-70.532
29217.186,-70.532
29217.287,-70.532
29217.391,-70.532
29217.494,-70.532
29217.595,-70.532
29217.704,-70.532
29217.800,-70.532
29217.902,-70.532
29218.005,-70.532
29218.108,-70.532
29218.217,-70.532
29218.313,-70.532
29218.415,-70.532
29218.540,-70.532
29218.619,-70.532
29218.737,-70.532
29218.825,-70.532
29218.927,-70.532
29219.029,-70.532
29219.148,-70.532
29219.234,-70.532
29219.337,-70.532
29219.433,-70.532
29219.543,-70.532
29219.644,-70.532
29219.747,-70.532
29219.849,-70.532
29219.880,-70.532
29219.977,-70.532
29220.157,-70.532
29270.256,-70.532
29270.284,-70.532
29270.383,-70.532
29270.489,-70.532
29270.599,-70.532
29270.694,-70.532
29270.793,-70.532
29270.896,-70.532
29270.987,-70.532
29271.082,-70.532
29271.178,-70.532
29271.282,-70.532
29271.385,-70.532
29271.487,-70.532
29271.592,-70.532
29271.692,-70.532
29271.793,-70.532
29271.896,-70.532
29271.998,-70.532
29272.102,-70.532
29272.203,-70.532
29272.307,-70.532
29272.412,-70.532
29272.511,-70.532
29272.613,-70.532
29272.715,-70.532
29272.825,-70.532
29272.920,-70.532
29273.024,-70.532
29273.148,-70.532
29273.228,-70.532
29273.329,-70.532
29273.433,-70.532
29273.535,-70.532
29273.636,-70.532
29273.690,-70.532
29273.842,-70.532
29273.882,-70.532
29273.971,-70.532
29274.069,-70.532
29274.174,-70.532
29274.276,-70.532
29274.377,-70.532
29274.484,-70.532
29274.582,-70.532
29274.687,-70.532
29274.764,-70.532
29274.867,-70.532
29274.984,-70.532
29275.074,-70.532
29275.174,-70.532
29275.276,-70.532
29275.396,-70.532
29275.480,-70.532
29275.583,-70.532
29275.685,-70.532
29275.789,-70.532
29275.890,-70.532
29275.992,-70.532
29276.094,-70.532
29276.198,-70.532
29276.299,-70.532
29276.401,-70.532
29276.503,-70.532
29276.607,-70.532
29276.708,-70.532
29276.822,-70.532
29276.914,-70.532
29277.016,-70.532
29277.119,-70.532
29277.233,-70.532
29277.261,-70.532
29277.440,-70.532
29277.529,-70.532
29277.557,-70.532
29277.657,-70.532
29277.757,-70.532
29277.860,-70.532
29277.962,-70.532
29278.064,-70.532
29278.165,-70.532
29278.348,-70.532
29278.374,-70.532
29278.474,-70.532
29278.575,-70.532
29278.659,-70.532
29278.758,-70.532
29278.860,-70.532
29278.961,-70.532
29279.070,-70.532
29279.168,-70.532
29279.266,-70.532
29279.395,-70.532
29279.473,-70.532
29279.577,-70.532
29279.680,-70.532
29279.780,-70.532
29279.884,-70.532
29279.986,-70.532
29280.087,-70.532
29280.174,-70.532
29330.293,-70.532
29330.395,-70.532
29330.497,-70.532
29330.599,-70.532
29330.707,-70.532
29330.804,-70.532
29330.909,-70.532
29331.010,-70.532
29331.064,-70.532
29331.174,-70.532
29331.280,-70.532
29331.378,-70.532
29331.444,-70.532
29331.545,-70.532
29331.643,-70.532
29331.751,-70.532
29331.855,-70.532
29331.967,-70.532
29332.060,-70.532
29332.160,-70.532
29332.248,-70.532
29332.341,-70.532
29332.445,-70.532
29332.546,-70.532
29332.649,-70.532
29332.751,-70.532
29332.853,-70.532
29332.945,-70.532
29333.070,-70.532
29333.162,-70.532
29333.258,-70.532
29333.368,-70.532
29333.481,-70.532
29333.577,-70.532
29333.675,-70.532
29333.773,-70.532
29333.877,-70.532
29333.981,-70.532
29334.081,-70.532
29334.184,-70.532
29334.287,-70.532
29334.389,-70.532
29334.491,-70.532
29334.594,-70.532
29334.697,-70.532
29334.793,-70.532
29334.908,-70.532
29334.988,-70.532
29335.040,-70.532
29335.136,-70.532
29335.232,-70.532
29335.342,-70.532
29335.439,-70.532
29335.535,-70.532
29335.641,-70.532
29335.732,-70.532
29335.852,-70.532
29335.950,-70.532
29336.043,-70.532
29336.145,-70.532
29336.242,-70.532
29336.340,-70.532
29336.447,-70.532
29336.538,-70.532
29336.648,-70.532
29336.744,-70.532
29336.833,-70.532
29336.956,-70.532
29337.052,-70.532
29337.155,-70.532
29337.252,-70.532
29337.350,-70.532
29337.445,-70.532
29337.549,-70.532
29337.672,-70.532
29337.769,-70.532
29337.857,-70.532
29337.960,-70.532
29338.080,-70.532
29338.177,-70.532
29338.284,-70.532
29338.380,-70.532
29338.476,-70.532
29338.582,-70.532
29338.623,-70.532
29338.788,-70.532
29338.884,-70.532
29338.993,-70.532
29339.021,-70.532
29339.187,-70.532
29339.239,-70.532
29339.342,-70.532
29339.440,-70.532
29339.536,-70.532
29339.633,-70.532
29339.725,-70.532
29339.824,-70.532
29339.928,-70.532
29340.052,-70.532
29340.133,-70.532
29390.239,-70.532
29390.335,-70.532
29390.421,-70.532
29390.530,-70.532
29390.626,-70.532
29390.744,-70.532
29390.832,-70.532
29390.928,-70.532
29391.048,-70.532
29391.155,-70.532
29391.235,-70.532
29391.333,-70.532
29391.454,-70.532
29391.568,-70.532
29391.662,-70.532
29391.764,-70.532
29391.859,-70.532
29391.959,-70.532
29392.056,-70.532
29392.177,-70.532
29392.259,-70.532
29392.367,-70.532
29392.463,-70.532
29392.516,-70.532
29392.670,-70.532
29392.720,-70.532
29392.817,-70.532
29392.918,-70.532
29393.015,-70.532
29393.110,-70.532
29393.232,-70.532
29393.328,-70.532
29393.428,-70.532
29393.523,-70.532
29393.619,-70.532
29393.727,-70.532
29393.819,-70.532
29393.912,-70.532
29394.008,-70.532
29394.126,-70.532
29394.223,-70.532
29394.319,-70.532
29394.433,-70.532
29394.516,-70.532
29394.614,-70.532
29394.734,-70.532
29394.830,-70.532
29394.940,-70.532
29395.037,-70.532
29395.133,-70.532
29395.217,-70.532
29395.346,-70.532
29395.442,-70.532
29395.540,-70.532
29395.654,-70.532
29395.751,-70.532
29395.850,-70.532
29395.945,-70.532
29396.065,-70.532
29396.164,-70.532
29396.260,-70.532
29396.300,-70.532
29396.408,-70.532
29396.505,-70.532
29396.601,-70.532
29396.716,-70.532
29396.880,-70.532
29396.908,-70.532
29397.002,-70.532
29397.102,-70.532
29397.202,-70.532
29397.299,-70.532
29397.403,-70.532
29397.507,-70.532
29397.603,-70.532
29397.700,-70.532
29397.813,-70.532
29397.911,-70.532
29398.006,-70.532
29398.104,-70.532
29398.206,-70.532
29398.301,-70.532
29398.421,-70.532
29398.505,-70.532
29398.616,-70.532
29398.712,-70.532
29398.831,-70.532
29398.916,-70.532
29399.036,-70.532
29399.096,-70.532
29399.199,-70.532
29399.333,-70.532
29399.430,-70.532
29399.550,-70.532
29399.676,-70.532
29399.717,-70.532
29399.824,-70.532
29399.943,-70.532
29400.043,-70.532
29400.138,-70.532
29400.190,-70.532
29450.349,-70.532
29450.456,-70.532
29450.554,-70.532
29450.606,-70.532
29450.710,-70.532
29450.788,-70.532
29450.894,-70.532
29450.999,-70.532
29451.103,-70.532
29451.206,-70.532
29451.310,-70.532
29451.387,-70.532
29451.491,-70.532
29451.592,-70.532
29451.695,-70.532
29451.812,-70.532
29451.902,-70.532
29452.002,-70.532
29452.104,-70.532
29452.223,-70.532
29452.309,-70.532
29452.412,-70.532
29452.513,-70.532
29452.617,-70.532
29452.719,-70.532
29452.822,-70.532
29452.923,-70.532
29452.983,-70.532
29453.092,-70.532
29453.194,-70.532
29453.299,-70.532
29453.437,-70.532
29453.537,-70.532
29453.649,-70.532
29453.743,-70.532
29453.845,-70.532
29453.949,-70.532
29454.062,-70.532
29454.090,-70.532
29454.190,-70.532
29454.287,-70.532
29454.384,-70.532
29454.484,-70.532
29454.584,-70.532
29454.689,-70.532
29454.793,-70.532
29454.896,-70.532
29454.996,-70.532
29455.177,-70.532
29455.179,-70.532
29455.279,-70.532
29455.381,-70.532
29455.487,-70.532
29455.586,-70.532
29455.688,-70.532
29455.790,-70.532
29455.899,-70.532
29455.994,-70.532
29456.099,-70.532
29456.224,-70.532
29456.303,-70.532
29456.406,-70.532
29456.526,-70.532
29456.633,-70.532
29456.713,-70.532
29456.815,-70.532
29456.916,-70.532
29457.027,-70.532
29457.123,-70.532
29457.225,-70.532
29457.327,-70.532
29457.436,-70.532
29457.536,-70.532
29457.634,-70.532
29457.737,-70.532
29457.838,-70.532
29457.866,-70.532
29458.060,-70.532
29458.078,-70.532
29458.170,-70.532
29458.273,-70.532
29458.376,-70.532
29458.471,-70.532
29458.578,-70.532
29458.682,-70.532
29458.796,-70.532
29458.864,-70.532
29458.967,-70.532
29459.068,-70.532
29459.170,-70.532
29459.274,-70.532
29459.371,-70.532
29459.473,-70.532
29459.583,-70.532
29459.682,-70.532
29459.786,-70.532
29459.898,-70.532
29459.989,-70.532
29460.091,-70.532
29460.195,-70.532
29510.309,-70.532
29510.406,-70.532
29510.503,-70.532
29510.603,-70.532
29510.721,-70.532
29510.812,-70.532
29510.912,-70.532
29511.014,-70.532
29511.116,-70.532
29511.217,-70.532
29511.320,-70.532
29511.424,-70.532
29511.473,-70.532
29511.646,-70.532
29511.735,-70.532
29511.833,-70.532
29511.858,-70.532
29511.959,-70.532
29512.061,-70.532
29512.171,-70.532
29512.266,-70.532
29512.368,-70.532
29512.470,-70.532
29512.561,-70.532
29512.676,-70.532
29512.754,-70.532
29512.857,-70.532
29512.958,-70.532
29513.086,-70.532
29513.165,-70.532
29513.266,-70.532
29513.368,-70.532
29513.472,-70.532
29513.574,-70.532
29513.662,-70.532
29513.782,-70.532
29513.880,-70.532
29513.984,-70.532
29514.085,-70.532
29514.188,-70.532
29514.308,-70.532
29514.396,-70.532
29514.494,-70.532
29514.621,-70.532
29514.720,-70.532
29514.804,-70.532
29514.903,-70.532
29515.006,-70.532
29515.112,-70.532
29515.232,-70.532
29515.313,-70.532
29515.417,-70.532
29515.451,-70.532
29515.547,-70.532
29515.645,-70.532
29515.751,-70.532
29515.852,-70.532
29515.952,-70.532
29516.058,-70.532
29516.145,-70.532
29516.259,-70.532
29516.363,-70.532
29516.464,-70.532
29516.557,-70.532
29516.653,-70.532
29516.749,-70.532
29516.852,-70.532
29517.054,-70.532
29517.058,-70.532
29517.157,-70.532
29517.260,-70.532
29517.362,-70.532
29517.464,-70.532
29517.568,-70.532
29517.644,-70.532
29517.771,-70.532
29517.873,-70.532
29517.983,-70.532
29518.079,-70.532
29518.181,-70.532
29518.282,-70.532
29518.394,-70.532
29518.492,-70.532
29518.592,-70.532
29518.693,-70.532
29518.792,-70.532
29518.898,-70.532
29518.999,-70.532
29519.105,-70.532
29519.205,-70.532
29519.237,-70.532
29519.412,-70.532
29519.512,-70.532
29519.542,-70.532
29519.640,-70.532
29519.741,-70.532
29519.842,-70.532
29519.945,-70.532
29520.049,-70.532
29520.151,-70.532
29810.231,-70.532
29810.331,-70.532
29810.435,-70.532
29810.556,-70.532
29810.646,-70.532
29810.744,-70.532
29810.844,-70.532
29810.967,-70.532
29811.063,-70.532
29811.171,-70.532
29811.290,-70.532
29811.356,-70.532
29811.458,-70.532
29811.561,-70.532
29811.662,-70.532
29811.731,-70.532
29811.869,-70.532
29811.970,-70.532
29812.072,-70.532
29812.176,-70.532
29812.277,-70.532
29812.393,-70.532
29812.483,-70.532
29812.579,-70.532
29812.689,-70.532
29812.805,-70.532
29812.895,-70.532
29812.925,-70.532
29813.024,-70.532
29813.127,-70.532
29813.226,-70.532
29813.326,-70.532
29813.433,-70.532
29813.529,-70.532
29813.631,-70.532
29813.735,-70.532
29813.837,-70.532
29813.938,-70.532
29814.028,-70.532
29814.122,-70.532
29814.229,-70.532
29814.325,-70.532
29814.452,-70.532
29814.530,-70.532
29814.641,-70.532
29814.738,-70.532
29814.837,-70.532
29814.926,-70.532
29815.035,-70.532
29815.151,-70.532
29815.249,-70.532
29815.335,-70.532
29815.436,-70.532
29815.557,-70.532
29815.641,-70.532
29815.744,-70.532
29815.864,-70.532
29815.921,-70.532
29816.067,-70.532
29816.136,-70.532
29816.238,-70.532
29816.360,-70.532
29816.479,-70.532
29816.575,-70.532
29816.671,-70.532
29816.769,-70.532
29816.895,-70.532
29816.923,-70.532
29817.020,-70.532
29817.116,-70.532
29817.227,-70.532
29817.322,-70.532
29817.420,-70.532
29817.516,-70.532
29817.611,-70.532
29817.722,-70.532
29817.822,-70.532
29817.938,-70.532
29818.021,-70.532
29818.121,-70.532
29818.214,-70.532
29818.328,-70.532
29818.406,-70.532
29818.526,-70.532
29818.612,-70.532
29818.715,-70.532
29818.817,-70.532
29818.921,-70.532
29819.040,-70.532
29819.104,-70.532
29819.212,-70.532
29819.315,-70.532
29819.453,-70.532
29819.548,-70.532
29819.646,-70.532
29819.739,-70.532
29819.842,-70.532
29819.943,-70.532
29820.067,-70.532
29820.148,-70.532
29870.252,-70.532
29870.302,-70.532
29870.400,-70.532
29870.510,-70.532
29870.609,-70.532
29870.707,-70.532
29870.809,-70.532
29870.908,-70.532
29871.002,-70.532
29871.101,-70.532
29871.289,-70.532
29871.311,-70.532
29871.405,-70.532
29871.505,-70.532
29871.613,-70.532
29871.701,-70.532
29871.796,-70.532
29871.914,-70.532
29872.014,-70.532
29872.111,-70.532
29872.207,-70.532
29872.304,-70.532
29872.417,-70.532
29872.512,-70.532
29872.606,-70.532
29872.714,-70.532
29872.851,-70.532
29872.912,-70.532
29873.030,-70.532
29873.126,-70.532
29873.219,-70.532
29873.339,-70.532
29873.449,-70.532
29873.527,-70.532
29873.672,-70.532
29873.744,-70.532
29873.860,-70.532
29873.957,-70.532
29874.011,-70.532
29874.114,-70.532
29874.217,-70.532
29874.293,-70.532
29874.390,-70.532
29874.558,-70.532
29874.592,-70.532
29874.756,-70.532
29874.788,-70.532
29874.963,-70.532
29874.991,-70.532
29875.086,-70.532
29875.200,-70.532
29875.287,-70.532
29875.423,-70.532
29875.486,-70.532
29875.608,-70.532
29875.698,-70.532
29875.792,-70.532
29875.887,-70.532
29875.985,-70.532
29876.091,-70.532
29876.207,-70.532
29876.305,-70.532
29876.395,-70.532
29876.503,-70.532
29876.597,-70.532
29876.715,-70.532
29876.825,-70.532
29876.922,-70.532
29877.016,-70.532
29877.125,-70.532
29877.235,-70.532
29877.331,-70.532
29877.427,-70.532
29877.536,-70.532
29877.634,-70.532
29877.731,-70.532
29877.829,-70.532
29877.883,-70.532
29877.983,-70.532
29878.078,-70.532
29878.236,-70.532
29878.346,-70.532
29878.443,-70.532
29878.494,-70.532
29878.663,-70.532
29878.689,-70.532
29878.787,-70.532
29878.883,-70.532
29878.991,-70.532
29879.095,-70.532
29879.195,-70.532
29879.276,-70.532
29879.378,-70.532
29879.482,-70.532
29879.583,-70.532
29879.697,-70.532
29879.789,-70.532
29879.893,-70.532
29879.993,-70.532
29880.108,-70.532
29930.204,-70.532
29930.271,-70.532
29930.401,-70.532
29930.505,-70.532
29930.607,-70.532
29930.710,-70.532
29930.812,-70.532
29930.917,-70.532
29931.016,-70.532
29931.119,-70.532
29931.222,-70.532
29931.323,-70.532
29931.426,-70.532
29931.534,-70.532
29931.630,-70.532
29931.732,-70.532
29931.836,-70.532
29931.945,-70.532
29931.975,-70.532
29932.070,-70.532
29932.167,-70.532
29932.270,-70.532
29932.374,-70.532
29932.475,-70.532
29932.576,-70.532
29932.680,-70.532
29932.782,-70.532
29932.888,-70.532
29932.966,-70.532
29933.064,-70.532
29933.168,-70.532
29933.270,-70.532
29933.371,-70.532
29933.482,-70.532
29933.580,-70.532
29933.677,-70.532
29933.783,-70.532
29933.899,-70.532
29933.989,-70.532
29934.107,-70.532
29934.195,-70.532
29934.293,-70.532
29934.395,-70.532
29934.519,-70.532
29934.601,-70.532
29934.703,-70.532
29934.806,-70.532
29934.884,-70.532
29935.011,-70.532
29935.113,-70.532
29935.215,-70.532
29935.322,-70.532
29935.418,-70.532
29935.524,-70.532
29935.626,-70.532
29935.726,-70.532
29935.827,-70.532
29935.945,-70.532
29935.973,-70.532
29936.060,-70.532
29936.166,-70.532
29936.264,-70.532
29936.356,-70.532
29936.467,-70.532
29936.570,-70.532
29936.679,-70.532
29936.752,-70.532
29936.853,-70.532
29936.961,-70.532
29937.058,-70.532
29937.161,-70.532
29937.263,-70.532
29937.364,-70.532
29937.469,-70.532
29937.570,-70.532
29937.674,-70.532
29937.782,-70.532
29937.878,-70.532
29937.980,-70.532
29938.083,-70.532
29938.193,-70.532
29938.290,-70.532
29938.389,-70.532
29938.493,-70.532
29938.594,-70.532
29938.655,-70.532
29938.763,-70.532
29938.901,-70.532
29938.964,-70.532
29939.064,-70.532
29939.173,-70.532
29939.310,-70.532
29939.378,-70.532
29939.516,-70.532
29939.547,-70.532
29939.721,-70.532
29939.749,-70.532
29939.847,-70.532
29939.949,-70.532
29940.051,-70.532
29940.154,-70.532
29990.258,-70.532
29990.354,-70.532
29990.444,-70.532
29990.543,-70.532
29990.663,-70.532
29990.765,-70.532
29990.848,-70.532
29990.950,-70.532
29991.052,-70.532
29991.158,-70.532
29991.256,-70.532
29991.361,-70.532
29991.463,-70.532
29991.570,-70.532
29991.668,-70.532
29991.769,-70.532
29991.872,-70.532
29991.974,-70.532
29992.076,-70.532
29992.193,-70.532
29992.281,-70.532
29992.383,-70.532
29992.485,-70.532
29992.604,-70.532
29992.690,-70.532
29992.792,-70.532
29992.896,-70.532
29992.998,-70.532
29993.100,-70.532
29993.202,-70.532
29993.304,-70.532
29993.334,-70.532
29993.438,-70.532
29993.535,-70.532
29993.636,-70.532
29993.738,-70.532
29993.840,-70.532
29993.945,-70.532
29994.053,-70.532
29994.150,-70.532
29994.249,-70.532
29994.353,-70.532
29994.440,-70.532
29994.537,-70.532
29994.635,-70.532
29994.738,-70.532
29994.841,-70.532
29994.943,-70.532
29995.046,-70.532
29995.149,-70.532
29995.251,-70.532
29995.351,-70.532
29995.455,-70.532
29995.559,-70.532
29995.659,-70.532
29995.761,-70.532
29995.867,-70.532
29995.967,-70.532
29996.068,-70.532
29996.170,-70.532
29996.278,-70.532
29996.376,-70.532
29996.477,-70.532
29996.603,-70.532
29996.690,-70.532
29996.791,-70.532
29996.891,-70.532
29997.013,-70.532
29997.094,-70.532
29997.195,-70.532
29997.223,-70.532
29997.338,-70.532
29997.428,-70.532
29997.526,-70.532
29997.629,-70.532
29997.730,-70.532
29997.836,-70.532
29997.940,-70.532
29998.039,-70.532
29998.141,-70.532
29998.221,-70.532
29998.322,-70.532
29998.440,-70.532
29998.530,-70.532
29998.629,-70.532
29998.731,-70.532
29998.852,-70.532
29998.937,-70.532
29999.043,-70.532
29999.141,-70.532
29999.244,-70.532
29999.347,-70.532
29999.448,-70.532
29999.575,-70.532
29999.653,-70.532
29999.755,-70.532
29999.859,-70.532
29999.961,-70.532
30000.064,-70.532
30000.166,-70.532
30050.278,-70.532
30050.369,-70.532
30050.474,-70.532
30050.576,-70.532
30050.688,-70.532
30050.714,-70.532
30050.883,-70.532
30050.911,-70.532
30051.013,-70.532
30051.112,-70.532
30051.214,-70.532
30051.320,-70.532
30051.418,-70.532
30051.521,-70.532
30051.622,-70.532
30051.805,-70.532
30051.815,-70.532
30051.911,-70.532
30052.008,-70.532
30052.114,-70.532
30052.214,-70.532
30052.315,-70.532
30052.418,-70.532
30052.527,-70.532
30052.623,-70.532
30052.727,-70.532
30052.929,-70.532
30052.933,-70.532
30053.033,-70.532
30053.135,-70.532
30053.260,-70.532
30053.339,-70.532
30053.443,-70.532
30053.545,-70.532
30053.654,-70.532
30053.759,-70.532
