Time,Acceleration_X
79850.750,-0.013
79850.848,-0.013
79850.950,-0.014
79851.046,-0.014
79851.143,-0.013
79851.271,-0.013
79851.361,-0.013
79851.458,-0.013
79851.553,-0.014
79851.657,-0.013
79851.778,-0.013
79851.873,-0.013
79851.971,-0.013
79852.075,-0.014
79852.173,-0.013
79852.292,-0.012
79852.376,-0.013
79852.512,-0.013
79852.609,-0.013
79852.681,-0.013
79852.785,-0.014
79852.837,-0.014
79852.935,-0.013
79853.030,-0.013
79853.132,-0.013
79853.231,-0.013
79853.334,-0.013
79853.430,-0.013
79853.545,-0.013
79853.708,-0.014
79853.738,-0.013
79853.845,-0.013
79853.932,-0.013
79854.036,-0.014
79854.132,-0.013
79854.239,-0.013
79854.343,-0.013
79854.448,-0.013
79854.549,-0.013
79854.631,-0.013
79854.739,-0.013
79854.838,-0.013
79854.946,-0.013
79855.036,-0.014
79855.156,-0.013
79855.251,-0.013
79855.357,-0.014
79855.455,-0.013
79855.551,-0.014
79855.646,-0.013
79855.775,-0.013
79855.869,-0.013
79855.966,-0.013
79856.060,-0.014
79856.162,-0.013
79856.283,-0.014
79856.375,-0.013
79856.487,-0.014
79856.585,-0.013
79856.680,-0.013
79856.783,-0.013
79856.825,-0.013
79856.920,-0.013
79857.109,-0.013
79857.220,-0.013
79857.222,-0.014
79857.320,-0.013
79857.434,-0.013
79857.519,-0.013
79857.631,-0.014
79857.729,-0.013
79857.824,-0.013
79857.926,-0.014
79858.024,-0.013
79858.120,-0.014
79858.253,-0.013
79858.315,-0.013
79858.434,-0.013
79858.533,-0.013
79858.622,-0.013
79858.734,-0.013
79858.831,-0.014
79858.929,-0.014
79859.033,-0.013
79859.152,-0.013
79859.250,-0.014
79859.357,-0.013
79859.439,-0.013
79859.513,-0.013
79859.657,-0.013
79859.792,-0.013
79859.822,-0.014
79859.931,-0.013
79860.035,-0.013
79860.160,-0.014
79910.256,-0.013
79910.308,-0.014
79910.462,-0.014
79910.568,-0.013
79910.620,-0.013
79910.710,-0.013
79910.896,-0.014
79910.926,-0.013
79911.026,-0.014
79911.120,-0.013
79911.218,-0.013
79911.386,-0.013
79911.414,-0.014
79911.510,-0.013
79911.605,-0.013
79911.727,-0.013
79911.823,-0.013
79911.928,-0.013
79912.017,-0.013
79912.114,-0.014
79912.213,-0.014
79912.318,-0.013
79912.416,-0.013
79912.512,-0.013
79912.633,-0.013
79912.734,-0.014
79912.830,-0.013
79912.920,-0.013
79913.032,-0.013
79913.125,-0.014
79913.200,-0.013
79913.304,-0.014
79913.443,-0.013
79913.509,-0.013
79913.613,-0.012
79913.721,-0.013
79913.820,-0.013
79913.924,-0.013
79914.000,-0.014
79914.150,-0.014
79914.201,-0.013
79914.355,-0.014
79914.407,-0.013
79914.502,-0.013
79914.606,-0.013
79914.704,-0.014
79914.805,-0.013
79914.898,-0.014
79915.017,-0.013
79915.113,-0.014
79915.281,-0.014
79915.311,-0.013
79915.406,-0.013
79915.502,-0.013
79915.605,-0.014
79915.712,-0.013
79915.808,-0.013
79915.906,-0.013
79916.015,-0.013
79916.113,-0.013
79916.209,-0.013
79916.304,-0.013
79916.408,-0.013
79916.506,-0.013
79916.626,-0.013
79916.710,-0.013
79916.818,-0.013
79916.913,-0.013
79917.033,-0.014
79917.143,-0.014
79917.238,-0.013
79917.337,-0.014
79917.397,-0.013
79917.497,-0.013
79917.602,-0.013
79917.704,-0.013
79917.854,-0.013
79917.910,-0.013
79917.985,-0.013
79918.087,-0.013
79918.245,-0.013
79918.297,-0.014
79918.396,-0.013
79918.494,-0.014
79918.600,-0.013
79918.690,-0.014
79918.787,-0.013
79918.913,-0.013
79918.989,-0.013
79919.085,-0.013
79919.182,-0.014
79919.304,-0.013
79919.404,-0.013
79919.500,-0.013
79919.595,-0.013
79919.690,-0.013
79919.789,-0.013
79919.883,-0.013
79920.015,-0.013
79920.104,-0.013
79920.198,-0.013
80210.296,-0.013
80210.396,-0.013
80210.518,-0.013
80210.614,-0.013
80210.749,-0.013
80210.805,-0.013
80210.907,-0.013
80211.026,-0.013
80211.118,-0.014
80211.229,-0.013
80211.327,-0.013
80211.445,-0.013
80211.528,-0.013
80211.624,-0.014
80211.678,-0.013
80211.775,-0.013
80211.875,-0.014
80211.977,-0.014
80212.076,-0.013
80212.238,-0.013
80212.290,-0.014
80212.386,-0.013
80212.489,-0.013
80212.587,-0.013
80212.674,-0.013
80212.793,-0.013
80212.876,-0.014
80212.980,-0.013
80213.082,-0.014
80213.186,-0.013
80213.292,-0.013
80213.389,-0.014
80213.469,-0.013
80213.590,-0.013
80213.690,-0.013
80213.778,-0.013
80213.873,-0.013
80213.992,-0.013
80214.100,-0.014
80214.198,-0.013
80214.294,-0.013
80214.389,-0.013
80214.496,-0.013
80214.616,-0.013
80214.712,-0.013
80214.800,-0.013
80214.905,-0.013
80215.027,-0.013
80215.122,-0.013
80215.229,-0.013
80215.325,-0.014
80215.423,-0.014
80215.526,-0.013
80215.570,-0.014
80215.668,-0.013
80215.764,-0.013
80215.938,-0.014
80215.964,-0.013
80216.084,-0.013
80216.178,-0.013
80216.262,-0.013
80216.375,-0.013
80216.473,-0.013
80216.571,-0.013
80216.665,-0.013
80216.769,-0.013
80216.872,-0.013
80216.967,-0.014
80217.075,-0.013
80217.159,-0.013
80217.258,-0.013
80217.363,-0.013
80217.465,-0.013
80217.584,-0.013
80217.681,-0.013
80217.776,-0.013
80217.871,-0.013
80217.993,-0.013
80218.087,-0.013
80218.177,-0.013
80218.295,-0.013
80218.417,-0.013
80218.525,-0.013
80218.586,-0.013
80218.708,-0.014
80218.805,-0.013
80218.895,-0.013
80219.005,-0.013
80219.101,-0.014
80219.217,-0.013
80219.304,-0.014
80219.356,-0.014
80219.452,-0.013
80219.627,-0.014
80219.667,-0.013
80219.764,-0.013
80219.862,-0.013
80219.961,-0.013
80220.062,-0.013
80220.160,-0.013
80270.257,-0.013
80270.430,-0.014
80270.460,-0.013
80270.558,-0.013
80270.654,-0.013
80270.760,-0.013
80270.863,-0.013
80270.959,-0.013
80271.044,-0.013
80271.165,-0.014
80271.262,-0.013
80271.352,-0.014
80271.465,-0.013
80271.557,-0.013
80271.659,-0.013
80271.764,-0.012
80271.875,-0.014
80271.948,-0.013
80272.070,-0.013
80272.164,-0.013
80272.292,-0.013
80272.385,-0.014
80272.483,-0.013
80272.580,-0.014
80272.700,-0.013
80272.798,-0.013
80272.894,-0.013
80273.003,-0.012
80273.099,-0.013
80273.197,-0.013
80273.302,-0.013
80273.342,-0.013
80273.438,-0.013
80273.558,-0.013
80273.713,-0.013
80273.741,-0.013
80273.837,-0.013
80273.947,-0.013
80274.036,-0.013
80274.151,-0.014
80274.247,-0.013
80274.346,-0.013
80274.451,-0.014
80274.545,-0.014
80274.643,-0.013
80274.738,-0.013
80274.841,-0.013
80274.959,-0.013
80275.055,-0.013
80275.143,-0.013
80275.252,-0.014
80275.348,-0.013
80275.466,-0.013
80275.551,-0.014
80275.671,-0.013
80275.769,-0.013
80275.875,-0.013
80275.960,-0.013
80276.082,-0.013
80276.178,-0.013
80276.286,-0.013
80276.382,-0.013
80276.479,-0.013
80276.577,-0.013
80276.677,-0.013
80276.729,-0.014
80276.829,-0.013
80276.984,-0.013
80277.051,-0.014
80277.135,-0.014
80277.233,-0.013
80277.345,-0.013
80277.426,-0.013
80277.528,-0.013
80277.626,-0.013
80277.736,-0.013
80277.832,-0.013
80277.928,-0.013
80278.026,-0.013
80278.147,-0.013
80278.243,-0.013
80278.340,-0.014
80278.448,-0.013
80278.541,-0.013
80278.637,-0.013
80278.734,-0.014
80278.840,-0.013
80278.935,-0.013
80279.034,-0.013
80279.153,-0.013
80279.253,-0.014
80279.351,-0.013
80279.447,-0.013
80279.550,-0.014
80279.663,-0.014
80279.759,-0.014
80279.855,-0.014
80279.961,-0.013
80280.057,-0.014
80280.181,-0.013
80330.284,-0.013
80330.374,-0.014
80330.495,-0.013
80330.521,-0.014
80330.617,-0.013
80330.719,-0.013
80330.815,-0.013
80330.980,-0.013
80331.020,-0.013
80331.132,-0.013
80331.230,-0.013
80331.327,-0.013
80331.434,-0.013
80331.530,-0.013
80331.628,-0.014
80331.718,-0.013
80331.824,-0.013
80331.931,-0.014
80332.025,-0.013
80332.123,-0.013
80332.221,-0.013
80332.315,-0.013
80332.414,-0.013
80332.533,-0.013
80332.630,-0.013
80332.727,-0.013
80332.825,-0.013
80332.927,-0.013
80333.046,-0.013
80333.143,-0.013
80333.231,-0.014
80333.348,-0.014
80333.450,-0.014
80333.552,-0.013
80333.661,-0.013
80333.711,-0.013
80333.860,-0.013
80333.962,-0.014
80334.071,-0.013
80334.167,-0.013
80334.270,-0.013
80334.370,-0.014
80334.474,-0.013
80334.577,-0.013
80334.695,-0.013
80334.713,-0.013
80334.805,-0.014
80334.908,-0.013
80335.005,-0.013
80335.106,-0.013
80335.215,-0.013
80335.318,-0.014
80335.429,-0.013
80335.521,-0.013
80335.704,-0.014
80335.706,-0.013
80335.804,-0.013
80335.906,-0.013
80336.012,-0.013
80336.112,-0.013
80336.215,-0.013
80336.315,-0.013
80336.420,-0.013
80336.554,-0.013
80336.627,-0.013
80336.726,-0.013
80336.831,-0.014
80336.943,-0.013
80337.040,-0.013
80337.138,-0.013
80337.236,-0.013
80337.340,-0.014
80337.443,-0.013
80337.547,-0.014
80337.649,-0.013
80337.751,-0.014
80337.854,-0.014
80337.955,-0.013
80338.058,-0.013
80338.164,-0.014
80338.263,-0.013
80338.369,-0.013
80338.453,-0.013
80338.505,-0.013
80338.601,-0.014
80338.698,-0.014
80338.806,-0.014
80338.981,-0.013
80339.004,-0.013
80339.105,-0.014
80339.209,-0.013
80339.311,-0.013
80339.412,-0.013
80339.495,-0.013
80339.595,-0.014
80339.695,-0.013
80339.801,-0.013
80339.911,-0.013
80340.009,-0.014
80340.106,-0.013
80390.209,-0.013
80390.310,-0.013
80390.414,-0.013
80390.516,-0.013
80390.619,-0.013
80390.721,-0.013
80390.810,-0.013
80390.916,-0.013
80390.993,-0.013
80391.129,-0.013
80391.198,-0.014
80391.310,-0.013
80391.413,-0.013
80391.539,-0.013
80391.678,-0.013
80391.726,-0.014
80391.848,-0.013
80391.944,-0.013
80392.045,-0.013
80392.085,-0.013
80392.249,-0.014
80392.346,-0.013
80392.456,-0.013
80392.484,-0.013
80392.604,-0.014
80392.701,-0.013
80392.803,-0.013
80392.899,-0.013
80392.999,-0.013
80393.095,-0.014
80393.188,-0.013
80393.284,-0.013
80393.380,-0.013
80393.514,-0.013
80393.601,-0.013
80393.701,-0.014
80393.796,-0.013
80393.902,-0.013
80393.997,-0.013
80394.093,-0.014
80394.209,-0.013
80394.293,-0.013
80394.415,-0.013
80394.511,-0.013
80394.616,-0.013
80394.699,-0.013
80394.821,-0.014
80394.917,-0.013
80395.028,-0.013
80395.124,-0.013
80395.222,-0.014
80395.317,-0.013
80395.420,-0.013
80395.542,-0.013
80395.639,-0.013
80395.724,-0.013
80395.784,-0.013
80395.874,-0.013
80395.974,-0.013
80396.131,-0.013
80396.183,-0.014
80396.279,-0.013
80396.383,-0.013
80396.479,-0.013
80396.589,-0.013
80396.687,-0.013
80396.771,-0.014
80396.890,-0.013
80396.978,-0.013
80397.082,-0.014
80397.190,-0.014
80397.289,-0.013
80397.367,-0.013
80397.489,-0.014
80397.590,-0.013
80397.686,-0.014
80397.782,-0.013
80397.876,-0.013
80397.994,-0.013
80398.090,-0.013
80398.187,-0.013
80398.293,-0.014
80398.402,-0.013
80398.499,-0.013
80398.596,-0.013
80398.703,-0.014
80398.825,-0.013
80398.919,-0.013
80399.027,-0.013
80399.116,-0.013
80399.214,-0.013
80399.312,-0.013
80399.362,-0.013
80399.525,-0.013
80399.624,-0.013
80399.720,-0.013
80399.762,-0.014
80399.873,-0.013
80399.971,-0.012
80400.071,-0.013
80400.177,-0.013
80450.274,-0.013
80450.372,-0.013
80450.472,-0.013
80450.569,-0.013
80450.665,-0.013
80450.763,-0.013
80450.866,-0.014
80450.969,-0.014
80451.076,-0.013
80451.174,-0.014
80451.276,-0.014
80451.361,-0.013
80451.458,-0.013
80451.572,-0.014
80451.672,-0.013
80451.767,-0.013
80451.887,-0.013
80451.970,-0.013
80452.077,-0.013
80452.172,-0.013
80452.292,-0.013
80452.380,-0.013
80452.455,-0.013
80452.600,-0.013
80452.703,-0.014
80452.791,-0.014
80452.910,-0.013
80453.008,-0.013
80453.114,-0.013
80453.210,-0.013
80453.309,-0.013
80453.405,-0.013
80453.507,-0.013
80453.558,-0.013
80453.656,-0.013
80453.752,-0.014
80453.863,-0.014
80453.961,-0.013
80454.059,-0.013
80454.173,-0.013
80454.251,-0.013
80454.348,-0.013
80454.468,-0.013
80454.564,-0.013
80454.666,-0.013
80454.763,-0.014
80454.858,-0.013
80454.951,-0.013
80455.070,-0.014
80455.144,-0.013
80455.275,-0.013
80455.367,-0.014
80455.462,-0.013
80455.559,-0.013
80455.656,-0.013
80455.776,-0.013
80455.873,-0.013
80455.972,-0.013
80456.078,-0.013
80456.175,-0.014
80456.271,-0.013
80456.378,-0.013
80456.446,-0.013
80456.551,-0.013
80456.661,-0.013
80456.788,-0.013
80456.886,-0.014
80456.975,-0.013
80457.112,-0.013
80457.188,-0.013
80457.239,-0.014
80457.405,-0.013
80457.501,-0.013
80457.553,-0.013
80457.651,-0.014
80457.746,-0.013
80457.847,-0.013
80457.937,-0.013
80458.058,-0.013
80458.154,-0.012
80458.241,-0.013
80458.337,-0.013
80458.458,-0.013
80458.554,-0.014
80458.650,-0.013
80458.748,-0.013
80458.841,-0.013
80458.949,-0.013
80459.039,-0.013
80459.141,-0.013
80459.260,-0.013
80459.361,-0.013
80459.458,-0.013
80459.555,-0.013
80459.651,-0.013
80459.753,-0.013
80459.875,-0.013
80459.972,-0.013
80460.060,-0.013
80460.162,-0.013
80510.282,-0.013
80510.379,-0.013
80510.489,-0.013
80510.585,-0.013
80510.649,-0.013
80510.753,-0.013
80510.853,-0.013
80510.927,-0.014
80511.030,-0.013
80511.198,-0.013
80511.226,-0.013
80511.340,-0.013
80511.443,-0.013
80511.547,-0.013
80511.627,-0.013
80511.724,-0.013
80511.903,-0.013
80511.933,-0.013
80512.030,-0.013
80512.126,-0.013
80512.257,-0.014
80512.336,-0.013
80512.432,-0.013
80512.528,-0.013
80512.625,-0.013
80512.737,-0.013
80512.835,-0.013
80512.928,-0.014
80513.037,-0.013
80513.133,-0.013
80513.256,-0.014
80513.359,-0.013
80513.439,-0.014
80513.559,-0.013
80513.656,-0.012
80513.746,-0.013
80513.866,-0.013
80513.965,-0.013
80514.058,-0.013
80514.164,-0.013
80514.260,-0.013
80514.382,-0.014
80514.462,-0.013
80514.574,-0.013
80514.671,-0.013
80514.793,-0.013
80514.875,-0.013
80514.927,-0.013
80515.026,-0.013
80515.124,-0.013
80515.222,-0.013
80515.318,-0.013
80515.413,-0.013
80515.534,-0.013
80515.632,-0.014
80515.730,-0.014
80515.817,-0.013
80515.932,-0.013
80516.022,-0.013
80516.116,-0.013
80516.228,-0.013
80516.328,-0.014
80516.432,-0.014
80516.511,-0.013
80516.613,-0.013
80516.717,-0.013
80516.819,-0.013
80516.925,-0.014
80517.035,-0.013
80517.111,-0.014
80517.212,-0.013
80517.339,-0.013
80517.447,-0.013
80517.545,-0.013
80517.640,-0.014
80517.770,-0.013
80517.858,-0.014
80517.957,-0.013
80518.056,-0.013
80518.150,-0.013
80518.252,-0.012
80518.374,-0.013
80518.471,-0.013
80518.505,-0.014
80518.610,-0.013
80518.708,-0.013
80518.803,-0.013
80518.921,-0.014
80519.019,-0.013
80519.185,-0.014
80519.283,-0.013
80519.311,-0.014
80519.410,-0.013
80519.505,-0.014
80519.607,-0.014
80519.721,-0.013
80519.823,-0.014
80519.920,-0.013
80520.016,-0.013
80520.112,-0.013
80810.210,-0.013
80810.305,-0.014
80810.412,-0.013
80810.507,-0.014
80810.628,-0.013
80810.710,-0.013
80810.822,-0.013
80810.916,-0.013
80811.036,-0.013
80811.121,-0.014
80811.197,-0.013
80811.325,-0.013
80811.398,-0.013
80811.504,-0.014
80811.612,-0.013
80811.712,-0.013
80811.857,-0.013
80811.920,-0.013
80812.029,-0.013
80812.148,-0.013
80812.248,-0.014
80812.346,-0.013
80812.399,-0.013
80812.494,-0.013
80812.602,-0.013
80812.701,-0.013
80812.864,-0.014
80812.914,-0.014
80812.992,-0.013
80813.112,-0.013
80813.210,-0.013
80813.307,-0.014
80813.403,-0.013
80813.505,-0.013
80813.601,-0.013
80813.694,-0.013
80813.792,-0.013
80813.919,-0.014
80814.018,-0.013
80814.107,-0.013
80814.203,-0.013
80814.301,-0.013
80814.396,-0.013
80814.498,-0.013
80814.616,-0.013
80814.714,-0.014
80814.822,-0.013
80814.918,-0.013
80815.016,-0.013
80815.119,-0.013
80815.233,-0.013
80815.329,-0.014
80815.426,-0.013
80815.531,-0.013
80815.625,-0.014
80815.745,-0.013
80815.855,-0.013
80815.944,-0.013
80816.042,-0.014
80816.160,-0.013
80816.186,-0.013
80816.287,-0.014
80816.383,-0.013
80816.481,-0.013
80816.591,-0.013
80816.698,-0.013
80816.796,-0.013
80816.892,-0.013
80816.981,-0.013
80817.078,-0.013
80817.264,-0.013
80817.290,-0.013
80817.392,-0.013
80817.492,-0.013
80817.594,-0.014
80817.694,-0.013
80817.798,-0.013
80817.878,-0.013
80817.980,-0.013
80818.103,-0.014
80818.209,-0.013
80818.295,-0.013
80818.392,-0.013
80818.497,-0.013
80818.592,-0.013
80818.714,-0.013
80818.800,-0.014
80818.908,-0.013
80819.006,-0.013
80819.127,-0.013
80819.209,-0.014
80819.332,-0.014
80819.429,-0.014
80819.531,-0.013
80819.618,-0.013
80819.738,-0.013
80819.832,-0.014
80819.940,-0.013
80820.038,-0.013
80820.137,-0.013
80870.235,-0.013
80870.335,-0.013
80870.386,-0.014
80870.482,-0.013
80870.580,-0.013
80870.680,-0.013
80870.775,-0.014
80870.877,-0.014
80870.973,-0.013
80871.069,-0.013
80871.190,-0.014
80871.287,-0.013
80871.368,-0.013
80871.481,-0.013
80871.578,-0.013
80871.674,-0.013
80871.778,-0.013
80871.877,-0.013
80871.973,-0.013
80872.102,-0.014
80872.190,-0.013
80872.289,-0.013
80872.382,-0.013
80872.485,-0.014
80872.589,-0.013
80872.663,-0.013
80872.808,-0.013
80872.864,-0.013
80873.011,-0.013
80873.069,-0.013
80873.205,-0.014
80873.276,-0.013
80873.385,-0.013
80873.461,-0.013
80873.616,-0.013
80873.667,-0.013
80873.820,-0.013
80873.909,-0.013
80873.958,-0.013
80874.124,-0.013
80874.175,-0.013
80874.275,-0.014
80874.375,-0.013
80874.477,-0.013
80874.573,-0.014
80874.675,-0.013
80874.766,-0.014
80874.862,-0.013
80874.957,-0.013
80875.069,-0.013
80875.165,-0.014
80875.262,-0.013
80875.357,-0.013
80875.459,-0.013
80875.559,-0.013
80875.680,-0.013
80875.778,-0.014
80875.864,-0.013
80875.986,-0.013
80876.080,-0.013
80876.190,-0.013
80876.288,-0.013
80876.383,-0.013
80876.480,-0.013
80876.581,-0.014
80876.704,-0.013
80876.798,-0.013
80876.890,-0.013
80876.992,-0.013
80877.114,-0.013
80877.211,-0.013
80877.317,-0.013
80877.413,-0.013
80877.510,-0.013
80877.618,-0.013
80877.660,-0.013
80877.756,-0.013
80877.853,-0.013
80878.027,-0.014
80878.051,-0.013
80878.163,-0.013
80878.269,-0.013
80878.351,-0.013
80878.452,-0.013
80878.554,-0.013
80878.654,-0.014
80878.779,-0.014
80878.863,-0.014
80878.970,-0.013
80879.044,-0.013
80879.164,-0.013
80879.256,-0.013
80879.354,-0.014
80879.454,-0.014
80879.565,-0.013
80879.660,-0.013
80879.756,-0.013
80879.863,-0.013
80879.987,-0.014
80880.081,-0.013
80930.213,-0.012
80930.286,-0.013
80930.386,-0.013
80930.482,-0.013
80930.577,-0.013
80930.697,-0.013
80930.818,-0.013
80930.924,-0.013
80930.985,-0.013
80931.037,-0.013
80931.203,-0.013
80931.291,-0.013
80931.403,-0.013
80931.504,-0.013
80931.603,-0.013
80931.703,-0.013
80931.752,-0.013
80931.851,-0.013
80931.949,-0.013
80932.044,-0.013
80932.138,-0.013
80932.243,-0.013
80932.337,-0.014
80932.436,-0.013
80932.556,-0.013
80932.646,-0.014
80932.760,-0.013
80932.834,-0.013
80932.953,-0.013
80933.041,-0.013
80933.135,-0.014
80933.238,-0.013
80933.357,-0.013
80933.456,-0.014
80933.588,-0.014
80933.660,-0.014
80933.754,-0.013
80933.863,-0.014
80933.976,-0.013
80934.071,-0.013
80934.167,-0.014
80934.274,-0.013
80934.370,-0.013
80934.466,-0.013
80934.598,-0.014
80934.686,-0.014
80934.781,-0.013
80934.900,-0.014
80934.928,-0.013
80935.027,-0.013
80935.193,-0.014
80935.287,-0.013
80935.332,-0.014
80935.438,-0.013
80935.534,-0.013
80935.634,-0.013
80935.748,-0.013
80935.825,-0.013
80935.945,-0.013
80936.043,-0.013
80936.138,-0.013
80936.237,-0.013
80936.358,-0.013
80936.435,-0.014
80936.524,-0.013
80936.641,-0.013
80936.738,-0.013
80936.821,-0.013
80936.943,-0.013
80937.039,-0.013
80937.128,-0.013
80937.239,-0.013
80937.359,-0.013
80937.437,-0.013
80937.541,-0.014
80937.640,-0.013
80937.718,-0.013
80937.828,-0.013
80937.948,-0.013
80938.052,-0.014
80938.143,-0.013
80938.272,-0.014
80938.361,-0.014
80938.481,-0.013
80938.575,-0.013
80938.661,-0.013
80938.779,-0.013
80938.875,-0.014
80938.971,-0.013
80939.079,-0.013
80939.199,-0.014
80939.226,-0.013
80939.323,-0.013
80939.430,-0.013
80939.526,-0.013
80939.627,-0.013
80939.742,-0.013
80939.819,-0.013
80939.915,-0.013
80940.014,-0.014
80940.134,-0.014
80990.231,-0.013
80990.329,-0.013
80990.425,-0.013
80990.521,-0.013
80990.621,-0.014
80990.717,-0.013
80990.814,-0.013
80990.938,-0.013
80991.036,-0.013
80991.129,-0.014
80991.225,-0.014
80991.329,-0.014
80991.430,-0.014
80991.510,-0.013
80991.608,-0.013
80991.713,-0.014
80991.820,-0.014
80991.947,-0.014
80992.029,-0.014
80992.156,-0.013
80992.254,-0.013
80992.359,-0.013
80992.455,-0.013
80992.507,-0.013
80992.682,-0.014
80992.773,-0.013
80992.868,-0.013
80992.963,-0.013
80993.014,-0.013
80993.114,-0.013
80993.210,-0.014
80993.307,-0.013
80993.418,-0.013
80993.506,-0.014
80993.625,-0.014
80993.706,-0.013
80993.809,-0.013
80993.905,-0.013
80994.004,-0.013
80994.105,-0.013
80994.220,-0.013
80994.323,-0.013
80994.418,-0.013
80994.521,-0.013
80994.609,-0.013
80994.709,-0.013
80994.827,-0.012
80994.933,-0.013
80995.029,-0.013
80995.127,-0.013
80995.221,-0.013
80995.324,-0.013
80995.445,-0.013
80995.542,-0.013
80995.628,-0.013
80995.735,-0.013
80995.833,-0.014
80995.954,-0.014
80996.059,-0.013
80996.155,-0.013
80996.254,-0.013
80996.359,-0.013
80996.448,-0.013
80996.499,-0.013
80996.596,-0.013
80996.692,-0.014
80996.794,-0.013
80996.895,-0.013
80997.008,-0.013
80997.093,-0.014
80997.193,-0.013
80997.314,-0.013
80997.393,-0.013
80997.495,-0.013
80997.592,-0.013
80997.712,-0.013
80997.828,-0.013
80997.907,-0.013
80998.003,-0.013
80998.098,-0.014
80998.195,-0.013
80998.311,-0.013
80998.404,-0.013
80998.499,-0.014
80998.607,-0.014
80998.704,-0.013
80998.822,-0.013
80998.932,-0.014
80999.009,-0.013
80999.129,-0.014
80999.227,-0.013
80999.314,-0.013
80999.435,-0.013
80999.533,-0.013
80999.636,-0.013
80999.741,-0.013
80999.840,-0.013
80999.967,-0.013
81000.048,-0.013
81000.147,-0.013
81000.184,-0.014
81050.353,-0.013
81050.443,-0.013
81050.558,-0.014
81050.587,-0.013
81050.686,-0.013
81050.791,-0.013
81050.889,-0.013
81050.989,-0.013
81051.093,-0.013
81051.204,-0.013
81051.299,-0.013
81051.401,-0.013
81051.503,-0.014
81051.594,-0.013
81051.689,-0.014
81051.786,-0.013
81051.894,-0.013
81051.992,-0.013
81052.095,-0.013
81052.196,-0.013
81052.278,-0.013
81052.400,-0.014
81052.557,-0.014
81052.607,-0.013
81052.729,-0.013
81052.811,-0.014
81052.894,-0.013
81053.017,-0.014
81053.085,-0.013
81053.190,-0.013
81053.339,-0.013
81053.425,-0.014
81053.497,-0.013
81053.619,-0.013
81053.752,-0.013
81053.834,-0.013
81053.938,-0.013
81054.040,-0.014
81054.075,-0.013
81054.175,-0.014
81054.271,-0.014
81054.449,-0.013
81054.487,-0.013
81054.589,-0.013
81054.677,-0.013
81054.780,-0.013
81054.877,-0.013
81054.981,-0.014
81055.088,-0.013
81055.178,-0.013
81055.269,-0.014
81055.371,-0.013
81055.474,-0.013
81055.588,-0.013
81055.686,-0.013
81055.785,-0.013
81055.883,-0.013
81055.985,-0.013
81056.087,-0.013
81056.189,-0.013
81056.279,-0.013
81056.395,-0.013
81056.497,-0.014
81056.599,-0.013
81056.701,-0.014
81056.822,-0.013
81056.926,-0.013
81057.016,-0.013
81057.067,-0.013
81057.171,-0.013
81057.278,-0.013
81057.428,-0.013
81057.491,-0.014
81057.585,-0.013
81057.661,-0.013
81057.796,-0.013
81057.918,-0.014
81057.966,-0.014
81058.123,-0.013
81058.162,-0.014
81058.327,-0.013
81058.378,-0.014
81058.530,-0.013
81058.558,-0.013
81058.677,-0.013
81058.772,-0.013
81058.876,-0.014
81058.974,-0.013
81059.077,-0.013
81059.171,-0.013
81059.265,-0.013
81059.363,-0.013
81059.458,-0.014
81059.589,-0.013
81059.677,-0.013
81059.775,-0.014
81059.876,-0.013
81059.954,-0.014
81060.080,-0.013
81060.184,-0.013
81110.286,-0.014
81110.392,-0.013
81110.491,-0.013
81110.594,-0.013
81110.694,-0.013
81110.800,-0.013
81110.902,-0.013
81111.001,-0.013
81111.105,-0.014
81111.217,-0.014
81111.314,-0.013
81111.425,-0.013
81111.515,-0.013
81111.620,-0.013
81111.718,-0.013
81111.837,-0.013
81111.924,-0.013
81111.952,-0.013
81112.051,-0.014
81112.160,-0.013
81112.260,-0.013
81112.358,-0.013
81112.459,-0.013
81112.550,-0.013
81112.668,-0.013
81112.747,-0.013
81112.846,-0.014
81112.948,-0.013
81113.063,-0.013
81113.153,-0.013
81113.262,-0.013
81113.346,-0.013
81113.460,-0.014
81113.563,-0.014
81113.674,-0.013
81113.746,-0.013
81113.870,-0.013
81113.971,-0.014
81114.075,-0.014
81114.177,-0.013
81114.279,-0.013
81114.382,-0.013
81114.485,-0.013
81114.582,-0.013
81114.688,-0.013
81114.791,-0.013
81114.895,-0.013
81114.995,-0.014
81115.101,-0.013
81115.201,-0.013
81115.303,-0.013
81115.406,-0.013
81115.511,-0.013
81115.539,-0.013
81115.714,-0.013
81115.739,-0.013
81115.918,-0.013
81115.946,-0.013
81116.047,-0.013
81116.147,-0.014
81116.248,-0.014
81116.351,-0.014
81116.455,-0.013
81116.570,-0.013
81116.635,-0.013
81116.737,-0.014
81116.839,-0.013
81116.942,-0.014
81117.052,-0.014
81117.149,-0.014
81117.249,-0.013
81117.351,-0.013
81117.454,-0.013
81117.556,-0.013
81117.634,-0.013
81117.764,-0.013
81117.860,-0.014
81117.950,-0.014
81118.055,-0.013
81118.131,-0.013
81118.237,-0.013
81118.344,-0.013
81118.452,-0.014
81118.577,-0.013
81118.672,-0.013
81118.776,-0.014
81118.889,-0.013
81118.987,-0.014
81119.083,-0.013
81119.186,-0.013
81119.284,-0.014
81119.336,-0.013
81119.431,-0.013
81119.533,-0.013
81119.699,-0.014
81119.728,-0.014
81119.847,-0.013
81119.945,-0.013
81120.040,-0.013
