Time Lapsed,Magnetic field Z
71334.718,9.36
71334.825,8.967
71334.928,8.993
71335.047,9.227
71335.135,9.327
71335.236,9.067
71335.339,9.093
71335.442,8.967
71335.544,8.867
71335.646,9.267
71335.749,9.313
71335.852,9.127
71335.954,9.287
71336.055,8.973
71336.157,9.027
71336.262,8.873
71336.363,8.967
71336.473,9.107
71336.577,8.867
71336.673,8.913
71336.772,8.86
71336.886,9.293
71336.912,9.107
71337.010,9.173
71337.105,9.173
71337.209,9.287
71337.312,9.24
71337.414,9.093
71337.513,9.18
71337.623,8.967
71337.721,9.053
71337.801,9.0
71337.964,9.06
71338.002,9.427
71338.105,9.113
71338.206,9.453
71338.312,9.4
71338.411,9.273
71338.514,9.113
71338.614,9.293
71338.723,9.26
71338.821,9.26
71338.921,9.347
71339.044,9.32
71339.134,9.047
71339.234,8.947
71339.333,9.333
71339.412,9.167
71339.538,8.927
71339.640,8.98
71339.743,8.533
71339.851,8.987
71339.947,9.107
71340.051,9.153
71340.151,9.147
71390.261,9.087
71390.358,9.153
71390.459,9.18
71390.562,9.247
71390.663,9.073
71390.767,8.987
71390.795,9.113
71390.907,9.407
71391.003,9.193
71391.097,9.173
71391.202,9.04
71391.319,9.187
71391.405,8.92
71391.507,9.127
71391.618,9.113
71391.712,9.167
71391.814,9.027
71391.893,9.187
71391.995,9.007
71392.097,9.18
71392.200,8.913
71392.301,8.82
71392.404,9.02
71392.507,9.173
71392.609,9.107
71392.722,9.293
71392.812,8.76
71392.916,9.28
71393.020,9.28
71393.133,9.067
71393.232,9.387
71393.331,9.06
71393.428,9.08
71393.532,8.98
71393.634,9.02
71393.735,8.953
71393.837,8.96
71393.940,9.053
71394.043,9.087
71394.145,9.153
71394.247,9.18
71394.351,9.06
71394.453,8.953
71394.560,8.993
71394.605,8.96
71394.685,9.2
71394.785,9.113
71394.887,9.067
71394.994,9.093
71395.093,9.147
71395.193,9.167
71395.295,9.267
71395.397,9.027
71395.501,9.193
71395.604,9.553
71395.682,9.193
71395.783,9.167
71395.886,9.02
71395.989,9.073
71396.098,9.247
71396.194,9.207
71396.292,9.227
71396.398,9.033
71396.500,9.22
71396.604,9.32
71396.706,9.02
71396.807,9.153
71396.934,9.013
71397.012,8.713
71397.131,9.153
71397.218,9.207
71397.318,9.1
71397.422,9.073
71397.499,8.8
71397.626,9.12
71397.729,9.173
71397.831,9.14
71397.934,9.147
71398.037,8.94
71398.138,9.007
71398.242,9.007
71398.274,9.007
71398.374,9.06
71398.549,9.193
71398.577,9.06
71398.679,9.08
71398.776,8.927
71398.882,8.98
71398.992,9.373
71399.089,8.993
71399.187,9.047
71399.289,9.193
71399.405,9.207
71399.470,9.033
71399.572,8.92
71399.675,9.24
71399.790,9.167
71399.879,9.067
71399.981,9.14
71400.085,9.093
71400.188,9.067
71450.288,9.073
71450.391,9.06
71450.495,9.007
71450.594,9.093
71450.696,9.12
71450.806,9.353
71450.905,9.147
71451.006,9.093
71451.109,8.847
71451.220,8.94
71451.315,9.08
71451.415,9.113
71451.543,9.227
71451.623,9.08
71451.722,8.84
71451.826,9.16
71451.928,9.367
71452.031,9.107
71452.132,9.113
71452.160,9.067
71452.345,9.087
71452.375,9.133
71452.470,9.107
71452.573,9.173
71452.673,8.92
71452.774,9.193
71452.873,9.207
71452.975,9.24
71453.079,8.947
71453.179,9.2
71453.258,9.16
71453.377,9.133
71453.465,9.073
71453.565,9.333
71453.668,9.233
71453.791,9.253
71453.874,9.047
71453.977,9.12
71454.078,9.033
71454.182,9.007
71454.268,8.733
71454.354,9.267
71454.488,9.347
71454.568,9.127
71454.693,9.273
71454.795,8.867
71454.897,9.013
71455.001,9.24
71455.101,9.253
71455.217,9.247
71455.305,8.693
71455.404,8.847
71455.506,9.167
71455.652,9.12
71455.654,9.253
71455.818,8.987
71455.918,8.787
71455.952,9.047
71456.054,9.167
71456.155,9.113
71456.252,9.16
71456.356,9.153
71456.461,8.993
71456.560,9.367
71456.741,9.147
71456.747,9.327
71456.868,8.913
71456.950,8.793
71457.052,9.073
71457.150,9.127
71457.254,9.033
71457.355,8.92
71457.466,9.273
71457.564,8.92
71457.662,9.02
71457.765,9.207
71457.867,8.933
71457.971,8.867
71458.054,9.26
71458.156,9.053
71458.244,9.247
71458.379,8.96
71458.481,8.773
71458.569,9.093
71458.684,9.093
71458.789,9.06
71458.891,9.107
71458.983,8.88
71459.096,8.973
71459.199,9.173
71459.303,9.38
71459.402,9.187
71459.506,8.92
71459.626,8.84
71459.642,9.113
71459.813,9.427
71459.847,9.187
71459.943,9.093
71460.042,9.08
71460.145,9.247
71510.246,9.02
71510.361,9.193
71510.455,9.24
71510.555,9.493
71510.656,9.12
71510.757,9.247
71510.837,9.433
71510.938,9.527
71511.042,9.18
71511.144,9.293
71511.239,9.12
71511.363,9.12
71511.466,9.08
71511.554,9.04
71511.676,9.107
71511.778,8.613
71511.876,9.187
71511.946,9.207
71512.049,9.007
71512.132,9.093
71512.236,9.153
71512.342,9.173
71512.475,9.387
71512.577,9.267
71512.681,9.487
71512.783,9.313
71512.884,9.033
71512.986,9.187
71513.090,9.2
71513.163,9.2
71513.301,9.307
71513.397,9.007
71513.499,9.133
71513.529,8.967
71513.712,9.193
71513.739,9.347
71513.838,9.12
71513.933,9.187
71514.037,9.173
71514.141,9.073
71514.243,9.213
71514.342,9.1
71514.444,9.047
71514.547,9.087
71514.626,9.16
71514.727,9.18
71514.831,8.96
71514.933,9.28
71515.036,9.28
71515.139,9.18
71515.241,9.307
71515.341,8.813
71515.444,8.913
71515.550,9.027
71515.650,9.247
71515.753,9.08
71515.872,9.18
71515.961,9.067
71516.060,9.053
71516.162,9.173
71516.285,9.1
71516.367,9.427
71516.469,9.053
71516.570,9.047
71516.677,9.033
71516.775,9.167
71516.879,8.773
71516.982,8.907
71517.020,9.06
71517.145,9.133
71517.253,9.433
71517.360,9.173
71517.494,9.12
71517.522,8.9
71517.619,9.167
71517.734,9.2
71517.826,9.3
71517.926,9.133
71518.029,9.227
71518.123,9.133
71518.235,9.107
71518.315,8.94
71518.644,8.98
71518.739,9.013
71518.823,8.92
71518.927,8.98
71519.030,9.18
71519.132,9.247
71519.233,9.06
71519.337,9.093
71519.439,9.16
71519.549,9.007
71519.642,8.807
71519.745,9.233
71519.849,9.133
71519.960,9.053
71520.057,8.96
71520.156,9.167
71810.259,9.133
71810.358,9.367
71810.462,9.307
71810.565,9.073
71810.668,9.007
71810.769,9.207
71810.871,9.307
71810.975,9.007
71811.077,8.98
71811.179,8.88
71811.207,8.833
71811.312,9.24
71811.410,9.167
71811.510,9.04
71811.611,8.893
71811.715,8.96
71811.822,9.153
71811.919,9.233
71812.022,9.207
71812.122,9.18
71812.206,9.133
71812.307,9.067
71812.410,9.04
71812.534,9.333
71812.613,9.133
71812.716,8.907
71812.818,9.193
71812.925,9.093
71813.023,9.073
71813.124,9.227
71813.227,8.807
71813.328,9.24
71813.432,9.127
71813.535,9.413
71813.637,9.34
71813.738,9.027
71813.846,9.207
71813.958,9.433
71814.047,9.407
71814.150,9.3
71814.251,9.193
71814.371,9.08
71814.457,9.127
71814.554,9.207
71814.661,9.04
71814.763,9.027
71814.866,8.86
71814.968,9.22
71814.996,9.007
71815.094,9.0
71815.198,9.173
71815.300,9.133
71815.402,9.147
71815.503,9.113
71815.606,9.08
71815.710,9.033
71815.797,9.393
71815.913,9.253
71816.001,9.34
71816.100,9.133
71816.208,9.167
71816.299,9.127
71816.402,9.193
71816.504,9.22
71816.608,9.24
71816.707,9.067
71816.811,9.14
71816.898,8.847
71817.017,9.193
71817.118,9.167
71817.221,9.12
71817.323,9.293
71817.426,8.927
71817.528,9.34
71817.634,9.247
71817.734,9.167
71817.835,9.387
71817.937,9.08
71818.046,9.08
71818.143,8.94
71818.244,9.16
71818.369,8.807
71818.387,9.353
71818.553,9.1
71818.654,9.347
71818.758,9.127
71818.860,9.107
71818.894,9.093
71818.991,8.833
71819.173,9.147
71819.201,9.007
71819.297,9.067
71819.395,8.953
71819.500,9.24
71819.601,8.947
71819.703,9.273
71819.780,9.3
71819.888,9.36
71819.986,9.44
71820.088,9.047
71870.206,8.893
71870.293,9.207
71870.396,9.273
71870.499,9.373
71870.618,9.273
71870.703,9.067
71870.805,8.893
71870.907,9.207
71871.017,9.253
71871.113,9.327
71871.214,9.24
71871.315,9.233
71871.422,9.48
71871.523,9.287
71871.589,9.287
71871.725,9.04
71871.830,9.227
71871.933,9.053
71872.044,8.88
71872.135,9.087
71872.239,9.16
71872.340,9.18
71872.455,9.007
71872.481,9.387
71872.577,9.107
71872.673,9.34
71872.780,9.087
71872.881,9.027
71872.976,8.92
71873.086,9.207
71873.185,9.253
71873.364,9.18
71873.372,9.2
71873.569,8.9
71873.573,9.013
71873.672,9.167
71873.775,9.033
71873.882,9.04
71873.980,9.267
71874.081,9.407
71874.185,9.233
71874.293,9.04
71874.389,9.04
71874.489,9.313
71874.618,9.22
71874.696,9.26
71874.798,9.007
71874.900,8.693
71875.004,8.973
71875.127,9.253
71875.227,8.953
71875.311,9.227
71875.421,9.287
71875.476,8.933
71875.579,9.227
71875.720,9.353
71875.824,9.127
71875.878,8.867
71876.027,9.2
71876.131,9.093
71876.231,9.093
71876.335,9.18
71876.453,9.353
71876.469,9.32
71876.565,9.267
71876.743,9.073
71876.771,9.373
71876.864,9.08
71876.961,9.2
71877.082,9.533
71877.189,9.327
71877.280,8.987
71877.360,9.0
71877.462,9.06
71877.563,9.3
71877.667,9.14
71877.769,9.127
71877.871,9.113
71877.972,9.04
71878.075,9.227
71878.178,9.367
71878.291,9.313
71878.384,9.033
71878.484,8.9
71878.588,9.133
71878.703,9.193
71878.799,9.06
71878.897,9.133
71878.997,9.24
71879.100,9.153
71879.202,9.3
71879.304,8.827
71879.406,9.06
71879.509,8.94
71879.612,9.013
71879.714,9.293
71879.815,8.96
71879.920,9.093
71880.021,9.26
71880.130,9.22
71880.152,9.047
71930.249,9.14
71930.353,9.007
71930.453,8.973
71930.564,9.14
71930.666,9.173
71930.763,9.373
71930.864,8.833
71930.966,8.893
71931.068,9.087
71931.148,9.22
71931.254,8.953
71931.351,8.987
71931.454,9.187
71931.558,8.987
71931.659,9.307
71931.757,8.973
71931.866,9.32
71931.968,9.08
71932.071,9.333
71932.171,9.407
71932.275,9.107
71932.408,9.133
71932.481,8.973
71932.579,9.053
71932.702,9.26
71932.785,9.18
71932.888,9.287
71932.989,9.12
71933.113,9.193
71933.196,9.06
71933.320,9.167
71933.400,9.213
71933.506,9.0
71933.604,9.1
71933.707,9.073
71933.809,9.233
71933.848,9.227
71934.015,9.14
71934.043,9.327
71934.140,9.333
71934.242,9.007
71934.347,9.047
71934.451,9.3
71934.539,9.22
71934.654,9.167
71934.755,9.04
71934.857,8.98
71934.950,8.793
71935.045,9.213
71935.142,9.253
71935.243,9.2
71935.347,9.3
71935.447,9.093
71935.550,8.987
71935.653,9.16
71935.755,8.933
71935.858,9.253
71935.963,9.153
71936.065,9.427
71936.165,9.147
71936.267,8.947
71936.376,8.9
71936.473,8.913
71936.574,9.127
71936.677,9.493
71936.789,9.147
71936.886,8.773
71936.984,9.313
71937.087,9.333
71937.190,9.1
71937.290,8.773
71937.394,9.08
71937.495,8.82
71937.600,9.093
71937.630,9.02
71937.803,9.08
71937.910,9.22
71937.937,9.12
71938.035,9.067
71938.134,9.353
71938.238,9.167
71938.341,9.293
71938.442,9.073
71938.544,9.287
71938.627,9.26
71938.746,9.433
71938.827,9.353
71938.948,9.293
71939.034,9.393
71939.143,9.08
71939.266,9.06
71939.361,9.26
71939.443,9.2
71939.561,9.133
71939.686,9.033
71939.752,9.073
71939.851,9.333
71939.954,9.247
71940.057,9.2
71940.166,9.173
71990.262,8.967
71990.363,9.0
71990.438,8.767
71990.568,9.033
71990.670,9.267
71990.787,8.82
71990.899,9.3
71990.977,9.04
71991.079,9.267
71991.198,9.353
71991.285,9.153
71991.384,9.067
71991.488,9.32
71991.521,9.1
71991.617,9.153
71991.716,9.193
71991.820,9.027
71991.922,9.393
71992.028,9.347
71992.129,9.073
71992.229,9.213
71992.333,9.24
71992.436,9.24
71992.538,9.073
71992.624,9.26
71992.718,8.953
71992.820,9.16
71992.924,8.967
71993.037,8.853
71993.132,9.253
71993.230,9.287
71993.332,8.947
71993.436,9.12
71993.539,8.993
71993.641,9.38
71993.743,9.033
71993.845,9.24
71993.952,9.387
71994.051,9.067
71994.151,9.293
71994.255,9.167
71994.319,9.293
71994.420,9.087
71994.563,8.84
71994.664,8.887
71994.729,8.96
71994.872,8.847
71994.972,9.373
71995.073,8.753
71995.143,9.24
71995.280,8.873
71995.381,9.22
71995.411,9.093
71995.508,9.28
71995.608,9.2
71995.710,9.433
71995.815,9.273
71995.932,9.0
71996.021,9.06
71996.118,8.933
71996.225,9.047
71996.302,9.213
71996.411,9.253
71996.511,9.24
71996.611,8.887
71996.713,9.1
71996.812,9.153
71996.919,9.047
71997.033,9.4
71997.120,9.107
71997.222,9.1
71997.326,9.227
71997.447,9.233
71997.532,9.453
71997.635,8.953
71997.735,9.287
71997.839,9.313
71997.940,9.427
71998.043,9.273
71998.146,8.84
71998.249,9.34
71998.350,9.247
71998.453,9.24
71998.558,9.187
71998.659,9.007
71998.760,9.14
71998.873,9.093
71998.964,9.367
71999.067,9.0
71999.094,9.173
71999.193,9.127
71999.307,9.12
71999.405,8.927
71999.502,9.12
71999.607,9.147
71999.785,9.267
71999.849,8.92
71999.909,9.12
71999.993,9.033
72000.091,9.02
72000.193,9.14
72050.296,8.94
72050.399,9.193
72050.500,9.18
72050.604,9.407
72050.710,9.327
72050.808,9.22
72050.911,9.153
72051.012,9.38
72051.120,9.44
72051.218,9.087
72051.319,8.853
72051.447,9.133
72051.527,9.287
72051.627,9.293
72051.731,9.307
72051.833,8.993
72051.934,9.087
72052.037,9.24
72052.141,9.22
72052.203,9.047
72052.346,8.867
72052.446,8.94
72052.548,9.133
72052.588,9.193
72052.753,9.127
72052.783,9.18
72052.958,9.073
72052.987,9.153
72053.085,9.087
72053.189,8.747
72053.282,9.227
72053.392,9.033
72053.488,9.033
72053.597,9.153
72053.695,9.153
72053.779,9.013
72053.880,8.973
72053.982,9.093
72054.087,9.267
72054.188,9.113
72054.289,9.3
72054.393,9.02
72054.498,9.26
72054.595,9.087
72054.701,9.34
72054.804,9.333
72054.907,8.753
72055.006,9.127
72055.121,9.26
72055.210,9.28
72055.313,9.373
72055.416,9.26
72055.533,9.32
72055.620,9.28
72055.725,9.2
72055.827,9.273
72055.928,9.06
72056.034,8.887
72056.133,9.28
72056.235,8.867
72056.338,9.173
72056.440,9.087
72056.543,8.827
72056.647,8.973
72056.673,8.967
72056.772,9.187
72056.873,9.213
72056.982,9.313
72057.081,9.0
72057.182,8.993
72057.285,9.113
72057.369,9.007
72057.489,9.187
72057.567,8.773
72057.692,9.0
72057.771,9.12
72057.895,9.187
72057.976,9.353
72058.079,8.493
72058.181,8.807
72058.283,9.053
72058.385,9.173
72058.497,9.407
72058.595,9.26
72058.693,8.88
72058.796,9.053
72058.897,9.053
72059.000,9.087
72059.107,9.06
72059.207,9.107
72059.307,8.953
72059.410,9.033
72059.530,9.107
72059.614,8.66
72059.715,8.973
72059.820,9.253
72059.942,9.08
72060.023,9.14
72060.128,8.92
72110.231,9.18
72110.265,9.067
72110.432,9.04
72110.460,9.253
72110.560,9.02
72110.662,9.107
72110.766,9.107
72110.867,9.333
72110.968,9.36
72111.071,9.18
72111.174,9.087
72111.277,9.407
72111.368,9.06
72111.458,9.16
72111.561,9.067
72111.664,8.953
72111.778,9.007
72111.874,9.053
72111.972,9.12
72112.073,9.287
72112.176,9.067
72112.278,8.847
72112.378,9.14
72112.483,9.2
72112.586,9.033
72112.686,9.193
72112.791,9.073
72112.892,9.047
72112.993,9.207
72113.095,9.253
72113.204,9.26
72113.302,8.587
72113.404,8.847
72113.461,9.067
72113.614,9.253
72113.678,8.9
72113.814,9.06
72113.916,9.353
72114.019,9.24
72114.121,9.147
72114.222,9.173
72114.251,9.0
72114.350,8.72
72114.451,8.773
72114.553,8.973
72114.734,9.033
72114.763,9.02
72114.861,9.227
72114.964,9.287
72115.065,9.313
72115.168,9.347
72115.265,9.1
72115.346,8.927
72115.453,9.073
72115.556,9.287
72115.657,8.98
72115.777,9.193
72115.862,8.947
72115.964,9.227
72116.065,9.36
72116.189,9.153
72116.271,9.413
72116.374,8.793
72116.475,9.12
72116.582,8.913
72116.682,9.333
72116.782,9.187
72116.884,8.92
72116.994,8.94
72117.090,9.147
72117.192,8.873
72117.296,9.12
72117.397,8.84
72117.500,9.133
72117.616,9.007
72117.704,9.047
72117.808,8.88
72117.910,9.133
72117.940,9.167
72118.049,9.22
72118.137,9.3
72118.239,9.06
72118.350,9.347
72118.451,8.993
72118.548,8.813
72118.651,9.227
72118.753,9.267
72118.853,9.14
72118.934,9.04
72119.036,9.093
72119.138,9.047
72119.239,9.013
72119.343,9.213
72119.454,9.133
72119.548,8.847
72119.650,9.053
72119.752,9.047
72119.864,9.393
72119.959,9.033
72120.060,8.693
72120.163,9.113
72410.229,8.933
72410.367,9.027
72410.470,8.987
72410.570,8.54
72410.673,9.013
72410.776,9.193
72410.882,9.493
72410.982,9.067
72411.085,8.687
72411.185,9.047
72411.290,9.133
72411.391,9.307
72411.492,9.047
72411.597,9.18
72411.701,8.933
72411.730,9.213
72411.894,9.2
72411.927,9.26
72412.104,9.18
72412.131,9.033
72412.229,9.013
72412.336,9.027
72412.436,9.253
72412.543,9.38
72412.623,9.14
72412.722,9.08
72412.828,9.053
72412.926,8.907
72413.028,9.24
72413.132,9.113
72413.239,9.0
72413.338,9.067
72413.438,9.247
72413.542,9.073
72413.643,9.173
72413.747,8.873
72413.861,9.06
72413.950,9.22
72414.059,9.353
72414.154,9.06
72414.275,8.767
72414.359,8.993
72414.462,9.08
72414.565,8.94
72414.667,8.787
72414.770,8.573
72414.872,9.173
72414.974,9.06
72415.078,9.22
72415.180,9.02
72415.281,9.067
72415.385,9.24
72415.488,9.167
72415.515,9.32
72415.701,9.333
72415.717,8.887
72415.819,9.147
72415.921,9.1
72416.022,9.127
72416.136,8.98
72416.231,9.26
72416.331,9.36
72416.436,9.173
72416.510,9.2
72416.614,9.18
72416.716,9.1
72416.817,8.993
72416.946,9.2
72417.023,9.14
72417.126,9.127
72417.229,9.113
72417.329,8.827
72417.433,9.027
72417.538,9.227
72417.638,9.32
72417.739,9.247
72417.842,8.947
72417.950,9.153
72418.047,9.207
72418.150,9.153
72418.273,9.227
72418.356,9.107
72418.456,8.707
72418.560,8.953
72418.684,9.267
72418.763,9.267
72418.866,9.147
72418.968,9.227
72419.008,9.187
72419.174,9.207
72419.277,8.833
72419.377,9.027
72419.482,9.253
72419.510,9.2
72419.606,9.22
72419.708,9.233
72419.812,9.14
72419.914,9.047
72420.015,8.927
72420.111,9.207
72470.224,9.06
72470.301,9.187
72470.403,9.06
72470.521,8.86
72470.606,9.34
72470.709,8.973
72470.811,9.24
72470.914,9.08
72471.016,9.06
72471.119,9.373
72471.222,8.993
72471.326,9.08
72471.426,9.12
72471.528,9.4
72471.627,9.293
72471.732,8.933
72471.836,9.14
72471.949,9.22
72472.040,9.013
72472.144,9.02
72472.246,9.113
72472.359,9.02
72472.456,9.12
72472.554,9.127
72472.656,8.96
72472.783,9.147
72472.861,8.933
72472.962,9.06
72473.063,9.133
72473.092,9.247
72473.271,9.28
72473.297,9.167
72473.474,9.133
72473.504,9.2
72473.599,9.04
72473.703,9.067
72473.810,9.047
72473.908,9.047
72474.011,9.207
72474.089,8.9
72474.197,9.073
72474.293,9.447
72474.396,9.127
72474.520,9.18
72474.605,9.367
72474.703,9.093
72474.805,9.187
72474.909,9.1
72475.010,9.127
72475.112,9.027
72475.215,9.327
72475.324,9.333
72475.419,8.987
72475.522,8.953
72475.625,9.233
72475.732,9.38
72475.828,9.093
72475.927,8.88
72476.035,9.28
72476.140,9.087
72476.239,8.967
72476.357,9.3
72476.444,8.747
72476.548,9.013
72476.649,9.253
72476.770,9.167
72476.854,9.293
72476.955,9.14
72476.983,9.16
72477.092,9.033
72477.188,9.32
72477.291,9.347
72477.390,9.207
72477.492,9.26
72477.596,9.32
72477.698,8.933
72477.798,9.287
72477.878,9.133
72477.980,9.347
72478.081,9.247
72478.196,9.093
72478.288,9.04
72478.389,9.24
72478.492,8.927
72478.606,9.133
72478.704,9.16
72478.800,9.067
72478.901,9.1
72478.989,9.153
72479.107,9.113
72479.207,9.153
72479.311,9.167
72479.415,9.147
72479.515,9.08
72479.618,8.74
72479.722,9.233
72479.823,9.287
72479.925,9.4
72480.032,9.253
72480.131,8.887
72530.233,8.8
72530.340,9.107
72530.443,9.013
72530.471,9.313
72530.644,9.153
72530.672,9.113
72530.844,9.08
72530.870,9.133
72530.974,9.113
72531.075,9.053
72531.178,8.867
72531.280,9.367
72531.384,9.087
72531.503,9.1
72531.666,9.06
72531.670,9.3
72531.770,9.22
72531.870,9.393
72531.973,9.113
72532.077,9.367
72532.190,9.233
72532.281,9.087
72532.384,9.213
72532.485,9.1
72532.604,8.973
72532.692,9.193
72532.794,9.227
72532.895,9.267
72533.017,9.133
72533.100,9.007
72533.202,8.907
72533.304,9.06
72533.409,9.047
72533.510,9.24
72533.613,9.133
72533.715,8.767
72533.821,9.113
72533.935,8.92
72534.027,9.213
72534.125,9.067
72534.226,9.067
72534.328,9.0
72534.361,9.08
72534.468,9.067
72534.638,9.053
72534.699,9.02
72534.764,8.827
72534.878,9.08
72534.973,9.073
72535.076,9.113
72535.177,9.293
72535.278,9.187
72535.376,9.127
72535.455,9.327
72535.558,9.233
72535.682,9.0
72535.766,9.027
72535.867,9.153
72535.975,9.4
72536.069,8.913
72536.172,9.173
72536.279,8.847
72536.376,9.227
72536.478,9.207
72536.581,9.08
72536.694,9.167
72536.794,8.82
72536.892,8.96
72537.018,8.953
72537.093,9.08
72537.197,9.127
72537.299,9.193
72537.401,9.047
72537.502,8.953
72537.604,9.213
72537.709,9.153
72537.811,9.133
72537.912,9.133
72538.014,9.333
72538.118,9.2
72538.159,9.207
72538.247,9.367
72538.425,9.107
72538.453,9.247
72538.553,9.267
72538.653,9.1
72538.763,9.253
72538.852,9.047
72538.963,9.247
72539.064,9.253
72539.166,9.14
72539.264,9.16
72539.348,9.28
72539.447,8.773
72539.553,9.293
72539.656,9.027
72539.755,9.16
72539.859,9.213
72539.960,9.033
72540.063,9.22
72540.165,9.107
72590.267,9.3
72590.370,9.153
72590.467,9.02
72590.571,9.073
72590.690,9.333
72590.781,9.067
72590.883,9.493
72591.007,8.98
72591.102,9.26
72591.188,9.28
72591.291,9.127
72591.394,9.513
72591.498,9.02
72591.598,8.927
72591.702,8.953
72591.804,8.967
72591.839,9.027
72592.008,8.993
72592.037,9.227
72592.214,8.987
72592.243,9.3
72592.338,9.02
72592.443,9.393
72592.623,9.013
72592.651,8.947
72592.754,9.32
72592.851,8.893
72592.940,9.073
72593.037,9.08
72593.136,9.167
72593.236,9.28
72593.342,9.467
72593.442,9.193
72593.545,9.253
72593.648,9.34
72593.750,9.173
72593.853,9.007
72594.056,9.433
72594.059,9.027
72594.158,8.987
72594.261,9.36
72594.366,9.173
72594.468,8.987
72594.569,9.173
72594.671,8.86
72594.776,8.993
72594.873,9.267
72594.973,8.833
72595.099,9.32
72595.186,9.06
72595.287,9.267
72595.392,9.04
72595.512,9.06
72595.594,9.047
72595.695,8.78
72595.794,8.933
72595.834,9.28
72595.927,9.26
72596.029,9.187
72596.128,9.14
72596.230,8.953
72596.334,9.487
72596.435,9.46
72596.537,9.24
72596.641,9.207
72596.743,9.127
72596.823,8.96
72596.937,9.26
72597.026,9.067
72597.130,9.02
72597.233,8.727
72597.349,8.98
72597.437,8.987
72597.538,9.2
72597.640,9.447
72597.743,9.18
72597.845,8.96
72597.971,9.153
72598.051,9.4
72598.152,9.047
72598.255,8.98
72598.358,8.68
72598.461,8.967
72598.562,9.233
72598.634,9.32
72598.777,9.1
72598.870,8.833
72598.971,8.933
72599.074,9.08
72599.187,9.06
72599.215,9.153
72599.381,8.933
72599.484,9.067
72599.589,9.233
72599.614,8.913
72599.719,9.293
72599.814,8.973
72599.917,9.127
72600.014,9.32
72600.122,9.167
72650.298,9.273
72650.325,9.08
72650.429,8.947
72650.534,9.34
72650.614,8.973
72650.713,8.847
72650.815,9.153
72650.918,8.973
72651.024,9.493
72651.122,9.193
72651.224,9.173
72651.346,8.98
72651.436,9.287
72651.531,8.953
72651.634,9.16
72651.761,9.04
72651.839,9.273
72651.940,9.06
72652.045,8.747
72652.153,9.26
72652.250,9.247
72652.350,9.24
72652.455,9.293
72652.564,9.067
72652.660,9.14
72652.763,9.087
72652.861,8.967
72652.965,8.953
72653.068,9.1
72653.184,8.76
72653.274,9.287
72653.377,9.08
72653.402,9.2
72653.596,9.14
72653.684,9.333
72653.710,9.207
72653.807,9.187
72653.922,9.387
72654.014,9.067
72654.117,9.16
72654.219,9.267
72654.401,9.027
72654.502,9.293
72654.604,9.187
72654.707,9.167
72654.810,8.987
72654.911,9.133
72655.022,9.313
72655.116,9.247
72655.214,9.233
72655.317,8.867
72655.435,9.22
72655.530,9.507
72655.627,9.293
72655.726,9.247
72655.834,9.253
72655.933,8.907
72656.037,9.033
72656.140,8.84
72656.242,9.113
72656.346,9.033
72656.448,8.673
72656.551,9.173
72656.651,8.987
72656.754,9.073
72656.861,9.133
72656.961,8.92
72657.062,9.147
72657.188,9.3
72657.190,9.093
72657.297,9.04
72657.395,9.147
72657.494,8.993
72657.596,9.06
72657.700,8.973
72657.801,9.36
72657.904,9.067
72658.087,9.2
72658.089,8.9
72658.188,9.047
72658.292,8.953
72658.401,8.96
72658.496,9.073
72658.598,9.227
72658.699,9.28
72658.802,9.313
72658.906,9.3
72659.007,9.193
72659.112,8.827
72659.212,9.2
72659.314,8.98
72659.432,9.32
72659.521,9.247
72659.618,9.06
72659.723,8.953
72659.844,9.307
72659.925,9.04
72660.031,8.887
72660.133,9.093
72710.236,8.933
72710.338,8.94
72710.440,9.12
72710.543,9.167
72710.649,9.28
72710.748,8.64
72710.851,8.987
72710.954,9.187
72710.982,9.153
72711.082,9.107
72711.182,9.1
72711.295,9.027
72711.393,8.9
72711.489,9.0
72711.592,9.527
72711.682,9.3
72711.780,8.927
72711.899,9.12
72712.005,9.233
72712.080,9.22
72712.182,9.087
72712.286,9.307
72712.386,8.933
72712.491,9.093
72712.592,9.08
72712.692,9.253
72712.797,9.18
72712.899,8.94
72713.000,9.093
72713.108,9.06
72713.205,9.433
72713.309,9.2
72713.411,8.867
72713.519,9.327
72713.616,9.14
72713.718,9.28
72713.843,9.1
72713.918,9.287
72714.019,8.96
72714.125,9.38
72714.230,8.913
72714.329,9.313
72714.434,9.367
72714.538,9.14
72714.578,9.34
72714.745,9.173
72714.770,9.16
72714.869,9.08
72714.969,9.067
72715.074,8.96
72715.176,9.42
72715.277,9.373
72715.380,9.3
72715.483,9.2
72715.584,9.173
72715.680,9.12
72715.768,9.107
72715.869,9.047
72715.972,9.08
72716.093,8.953
72716.176,9.073
72716.277,9.107
72716.380,9.153
72716.484,9.313
72716.585,8.953
72716.688,9.147
72716.790,9.267
72716.899,9.013
72716.997,9.14
72717.097,8.967
72717.200,9.153
72717.303,9.113
72717.404,9.02
72717.520,9.107
72717.608,8.9
72717.713,9.007
72717.836,9.087
72717.929,9.293
72718.018,9.2
72718.122,9.08
72718.224,9.053
72718.328,9.413
72718.428,9.027
72718.531,9.073
72718.560,9.047
72718.657,9.08
72718.761,8.947
72718.861,9.24
72718.959,9.173
72719.065,9.027
72719.170,9.227
72719.271,8.9
72719.356,9.093
72719.475,9.06
72719.555,8.84
72719.658,9.18
72719.767,9.22
