Time,Magnetic field Z
 00:06:46.965,17.400
 00:06:47.062,17.487
 00:06:47.167,17.433
 00:06:47.272,17.280
 00:06:47.367,17.413
 00:06:47.452,17.480
 00:06:47.573,17.187
 00:06:47.661,17.493
 00:06:47.781,17.160
 00:06:47.868,17.240
 00:06:47.978,17.247
 00:06:48.102,17.413
 00:06:48.198,17.153
 00:06:48.297,16.993
 00:06:48.403,17.287
 00:06:48.498,17.327
 00:06:48.550,17.320
 00:06:48.702,17.540
 00:06:48.746,17.447
 00:06:48.912,17.313
 00:06:49.007,17.280
 00:06:49.112,17.373
 00:06:49.164,17.307
 00:06:49.255,17.233
 00:06:49.351,17.047
 00:06:49.460,17.333
 00:06:49.557,17.327
 00:06:49.652,17.293
 00:06:49.756,17.353
 00:06:49.844,17.227
 00:06:49.940,17.340
 00:06:50.050,17.680
 00:06:50.171,17.307
 00:06:50.256,17.660
 00:06:50.359,17.120
 00:06:50.455,17.467
 00:06:50.540,17.400
 00:06:50.652,17.300
 00:06:50.747,17.260
 00:06:50.839,17.127
 00:06:50.950,17.407
 00:06:51.072,17.613
 00:06:51.169,17.247
 00:06:51.273,17.307
 00:06:51.356,17.267
 00:06:51.477,17.313
 00:06:51.574,17.253
 00:06:51.685,17.293
 00:06:51.781,17.093
 00:06:51.879,17.520
 00:06:51.975,17.180
 00:06:52.083,17.293
 00:06:52.135,17.353
 00:06:52.236,17.207
 00:06:52.351,17.313
 00:06:52.491,17.087
 00:06:52.543,17.420
 00:06:52.648,17.073
 00:06:52.792,17.060
 00:06:52.842,17.333
 00:06:52.940,17.313
 00:06:53.039,17.273
 00:06:53.171,17.460
 00:06:53.247,17.427
 00:06:53.345,17.547
 00:06:53.449,17.480
 00:06:53.547,17.487
 00:06:53.667,17.520
 00:06:53.741,17.487
 00:06:53.847,17.307
 00:06:53.950,17.507
 00:06:54.050,17.047
 00:06:54.130,17.387
 00:06:54.248,17.347
 00:06:54.336,17.327
 00:06:54.435,17.420
 00:06:54.531,17.120
 00:06:54.651,17.287
 00:06:54.746,17.407
 00:06:54.843,17.347
 00:06:54.950,17.420
 00:06:55.042,17.453
 00:06:55.162,17.293
 00:06:55.258,17.493
 00:06:55.360,17.360
 00:06:55.459,17.353
 00:06:55.576,17.620
 00:06:55.684,17.293
 00:06:55.773,17.633
 00:06:55.870,17.373
 00:06:55.966,17.373
 00:06:56.068,17.373
 00:06:56.189,17.060
 00:06:56.285,17.260
 00:06:56.382,17.040
 00:06:56.487,17.233
 00:06:56.536,17.373
 00:06:56.628,17.160
 00:06:56.725,17.393
 00:06:56.836,17.267
 00:06:56.935,17.340
 00:06:57.031,17.273
 00:06:57.202,17.480
 00:06:57.232,17.233
 00:06:57.326,17.260
 00:06:57.423,17.040
 00:06:57.521,17.433
 00:06:57.631,17.507
 00:06:57.730,17.293
 00:06:57.827,17.480
 00:06:57.933,17.127
 00:06:58.021,17.320
 00:06:58.120,17.167
 00:06:58.222,17.293
 00:06:58.320,17.507
 00:06:58.427,17.187
 00:06:58.529,17.553
 00:06:58.627,17.593
 00:06:58.737,17.320
 00:06:58.817,17.227
 00:06:58.921,17.473
 00:06:59.026,17.500
 00:06:59.148,17.527
 00:06:59.261,17.167
 00:06:59.359,17.260
 00:06:59.446,17.033
 00:06:59.567,17.393
 00:06:59.661,17.540
 00:06:59.771,17.280
 00:06:59.868,17.413
 00:06:59.968,17.307
 00:07:00.020,17.467
 00:07:00.118,17.587
 00:07:00.219,17.373
 00:07:00.315,17.213
 00:07:00.412,17.433
 00:07:00.518,17.360
 00:07:00.619,17.453
 00:07:00.725,17.387
 00:07:00.829,17.280
 00:07:00.907,17.293
 00:07:01.009,17.293
 00:07:01.129,17.427
 00:07:01.221,17.287
 00:07:01.317,17.353
 00:07:01.416,17.267
 00:07:01.518,17.380
 00:07:01.607,17.227
 00:07:01.708,17.347
 00:07:01.826,17.347
 00:07:01.906,17.493
 00:07:02.011,17.480
 00:07:02.113,17.380
 00:07:02.206,17.247
 00:07:02.315,17.193
 00:07:02.407,17.400
 00:07:02.514,17.500
 00:07:02.615,17.160
 00:07:02.736,17.347
 00:07:02.833,17.233
 00:07:02.909,17.407
 00:07:03.040,17.427
 00:07:03.146,17.373
 00:07:03.241,17.307
 00:07:03.360,17.020
 00:07:03.448,17.167
 00:07:03.543,17.253
 00:07:03.662,17.173
 00:07:03.768,17.573
 00:07:03.855,17.153
 00:07:03.907,17.280
 00:07:04.000,17.260
 00:07:04.157,17.240
 00:07:04.210,17.513
 00:07:04.307,17.280
 00:07:04.403,17.160
 00:07:04.504,17.287
 00:07:04.614,17.413
 00:07:04.712,17.493
 00:07:04.816,17.193
 00:07:04.898,17.493
 00:07:04.995,17.307
 00:07:05.115,17.313
 00:07:05.211,17.433
 00:07:05.307,17.260
 00:07:05.404,17.340
 00:07:05.503,17.213
 00:07:05.607,17.487
 00:07:05.715,17.420
 00:07:05.796,17.193
 00:07:05.916,17.147
 00:07:06.017,17.360
 00:07:06.115,17.400
 00:07:06.214,17.253
 00:07:06.307,17.313
 00:07:06.410,17.067
 00:07:06.533,17.300
 00:07:06.630,17.493
 00:07:06.717,17.260
 00:07:06.819,17.447
 00:07:06.939,17.267
 00:07:07.037,17.427
 00:07:07.145,17.380
 00:07:07.238,17.420
 00:07:07.355,17.233
 00:07:07.409,16.993
 00:07:07.490,17.500
 00:07:07.589,17.560
 00:07:07.731,17.393
 00:07:07.855,17.453
 00:07:07.955,17.180
 00:07:08.048,17.347
 00:07:08.099,17.393
 00:07:08.202,17.433
 00:07:08.297,17.187
 00:07:08.400,17.240
 00:07:08.497,17.433
 00:07:08.585,17.693
 00:07:08.705,17.567
 00:07:08.802,17.573
 00:07:08.914,17.380
 00:07:08.996,17.413
 00:07:09.093,17.467
 00:07:09.192,17.453
 00:07:09.282,17.207
 00:07:09.391,17.533
 00:07:09.489,17.073
 00:07:09.584,17.340
 00:07:09.696,17.393
 00:07:09.794,17.547
 00:07:09.913,17.233
 00:07:10.017,17.020
 00:07:10.107,17.273
 00:07:10.205,17.427
 00:07:10.324,17.207
 00:07:10.405,17.067
 00:07:10.527,17.140
 00:07:10.627,17.667
 00:07:10.723,17.540
 00:07:10.777,17.433
 00:07:10.929,17.220
 00:07:10.990,17.060
 00:07:11.095,17.447
 00:07:11.199,17.420
 00:07:11.304,17.127
 00:07:11.380,17.373
 00:07:11.486,17.327
 00:07:11.578,17.393
 00:07:11.689,17.273
 00:07:11.791,17.420
 00:07:11.876,17.380
 00:07:11.998,17.127
 00:07:12.078,17.227
 00:07:12.176,17.393
 00:07:12.289,17.520
 00:07:12.385,17.133
 00:07:12.489,17.220
 00:07:12.589,17.233
 00:07:12.674,17.447
 00:07:12.794,17.353
 00:07:12.893,17.047
 00:07:12.986,17.307
 00:07:13.083,17.287
 00:07:13.180,17.540
 00:07:13.278,17.160
 00:07:13.394,17.160
 00:07:13.488,17.220
 00:07:13.584,17.313
 00:07:13.691,17.647
 00:07:13.805,17.513
 00:07:13.901,17.320
 00:07:13.994,17.340
 00:07:14.103,17.093
 00:07:14.200,17.227
 00:07:14.320,17.533
 00:07:14.428,17.387
 00:07:14.501,17.053
 00:07:14.620,17.273
 00:07:14.717,17.233
 00:07:14.838,17.427
 00:07:14.866,17.220
 00:07:15.027,17.433
 00:07:15.123,17.587
 00:07:15.231,17.393
 00:07:15.328,17.560
 00:07:15.426,17.393
 00:07:15.477,17.327
 00:07:15.580,17.547
 00:07:15.674,17.273
 00:07:15.775,17.207
 00:07:15.913,17.393
 00:07:15.965,17.100
 00:07:16.068,17.220
 00:07:16.165,17.460
 00:07:16.265,17.267
 00:07:16.377,17.507
 00:07:16.474,17.307
 00:07:16.560,17.193
 00:07:16.674,17.387
 00:07:16.769,17.393
 00:07:16.869,17.540
 00:07:16.968,17.360
 00:07:17.068,17.440
 00:07:17.163,17.260
 00:07:17.282,17.327
 00:07:17.366,17.333
 00:07:17.481,17.320
 00:07:17.580,17.480
 00:07:17.674,17.387
 00:07:17.803,17.180
 00:07:17.902,17.640
 00:07:17.997,17.333
 00:07:18.101,17.380
 00:07:18.164,17.500
 00:07:18.308,17.093
 00:07:18.404,17.347
 00:07:18.514,17.387
 00:07:18.611,17.327
 00:07:18.707,17.373
 00:07:18.758,17.133
 00:07:18.862,17.393
 00:07:18.953,17.373
 00:07:19.119,17.320
 00:07:19.212,17.367
 00:07:19.317,17.213
 00:07:19.369,17.147
 00:07:19.463,17.440
 00:07:19.572,17.347
 00:07:19.671,17.373
 00:07:19.772,17.233
 00:07:19.939,17.493
 00:07:19.957,17.447
 00:07:20.055,17.467
 00:07:20.155,17.500
 00:07:20.259,17.407
 00:07:20.351,17.440
 00:07:20.463,17.360
 00:07:20.566,17.460
 00:07:20.648,17.407
 00:07:20.758,17.540
 00:07:20.856,17.200
 00:07:20.964,17.093
 00:07:21.054,17.260
 00:07:21.152,17.360
 00:07:21.273,17.273
 00:07:21.371,17.227
 00:07:21.478,17.367
 00:07:21.576,17.133
 00:07:21.672,17.353
 00:07:21.777,17.600
 00:07:21.890,17.007
 00:07:21.985,17.127
 00:07:22.084,17.200
 00:07:22.413,17.293
 00:07:22.413,17.367
 00:07:22.413,17.053
 00:07:22.525,17.500
 00:07:22.544,17.333
 00:07:22.647,17.287
 00:07:22.745,17.293
 00:07:22.846,17.160
 00:07:22.949,17.267
 00:07:23.045,17.460
 00:07:23.146,17.393
 00:07:23.247,17.640
 00:07:23.354,17.513
 00:07:23.453,17.067
 00:07:23.550,17.353
 00:07:23.639,17.353
 00:07:23.759,17.273
 00:07:23.842,17.440
 00:07:23.939,17.240
 00:07:24.049,17.333
 00:07:24.146,17.220
 00:07:24.243,17.200
 00:07:24.348,17.447
 00:07:24.456,17.187
 00:07:24.558,17.433
 00:07:24.636,17.307
 00:07:24.761,17.187
 00:07:24.842,17.640
 00:07:24.945,17.140
 00:07:25.051,17.347
 00:07:25.153,17.227
 00:07:25.239,17.560
 00:07:25.360,17.300
 00:07:25.450,17.367
 00:07:25.559,17.393
 00:07:25.679,17.353
 00:07:25.777,17.413
 00:07:25.888,17.293
 00:07:25.987,17.193
 00:07:26.082,17.207
 00:07:26.187,17.413
 00:07:26.230,17.513
 00:07:26.393,17.260
 00:07:26.491,17.387
 00:07:26.598,17.347
 00:07:26.695,17.393
 00:07:26.792,17.320
 00:07:26.844,17.273
 00:07:26.946,17.340
 00:07:27.041,17.393
 00:07:27.138,17.367
 00:07:27.236,17.387
 00:07:27.349,17.300
 00:07:27.447,17.353
 00:07:27.545,17.373
 00:07:27.657,17.407
 00:07:27.736,17.540
 00:07:27.833,17.353
 00:07:27.932,17.307
 00:07:28.025,17.133
 00:07:28.137,17.433
 00:07:28.239,17.260
 00:07:28.346,17.260
 00:07:28.436,17.227
 00:07:28.532,17.027
 00:07:28.635,17.193
 00:07:28.759,17.500
 00:07:28.846,17.413
 00:07:28.944,17.007
 00:07:29.027,17.460
 00:07:29.144,17.373
 00:07:29.235,17.307
 00:07:29.357,17.473
 00:07:29.450,17.347
 00:07:29.566,17.307
 00:07:29.662,17.220
 00:07:29.756,17.213
 00:07:29.863,17.373
 00:07:29.975,17.380
 00:07:30.073,17.347
 00:07:30.124,17.247
 00:07:30.274,17.260
 00:07:30.326,17.347
 00:07:30.422,17.367
 00:07:30.522,17.373
 00:07:30.621,17.400
 00:07:30.719,17.273
 00:07:30.839,17.233
 00:07:30.941,17.273
 00:07:31.033,17.260
 00:07:31.134,17.453
 00:07:31.232,16.953
 00:07:31.332,17.313
 00:07:31.419,17.320
 00:07:31.519,17.380
 00:07:31.614,17.480
 00:07:31.728,17.340
 00:07:31.824,17.307
 00:07:31.924,17.520
 00:07:32.018,17.353
 00:07:32.135,17.633
 00:07:32.232,17.353
 00:07:32.329,17.313
 00:07:32.434,17.307
 00:07:32.522,17.100
 00:07:32.642,17.347
 00:07:32.740,17.140
 00:07:32.846,17.487
 00:07:32.943,17.533
 00:07:33.038,17.200
 00:07:33.136,17.440
 00:07:33.238,16.960
 00:07:33.358,17.200
 00:07:33.455,17.347
 00:07:33.536,17.473
 00:07:33.670,17.287
 00:07:33.720,17.013
 00:07:33.868,17.360
 00:07:33.929,17.300
 00:07:34.032,17.300
 00:07:34.108,17.547
 00:07:34.210,17.187
 00:07:34.319,17.260
 00:07:34.417,17.453
 00:07:34.516,17.307
 00:07:34.656,17.407
 00:07:34.710,17.213
 00:07:34.806,17.573
 00:07:34.927,17.427
 00:07:35.007,17.287
 00:07:35.122,17.333
 00:07:35.222,17.440
 00:07:35.318,17.227
 00:07:35.413,17.333
 00:07:35.511,17.360
 00:07:35.607,17.367
 00:07:35.742,17.500
 00:07:35.802,17.387
 00:07:35.922,17.247
 00:07:36.020,17.273
 00:07:36.116,17.260
 00:07:36.220,17.213
 00:07:36.317,17.053
 00:07:36.413,17.440
 00:07:36.521,16.980
 00:07:36.642,16.953
 00:07:36.739,17.087
 00:07:36.844,17.213
 00:07:36.936,17.487
 00:07:37.032,17.267
 00:07:37.154,17.493
 00:07:37.231,17.167
 00:07:37.351,17.160
 00:07:37.447,17.213
 00:07:37.546,17.353
 00:07:37.651,17.353
 00:07:37.702,17.373
 00:07:37.802,16.980
 00:07:37.958,17.247
 00:07:38.061,17.233
 00:07:38.112,17.373
 00:07:38.204,17.387
 00:07:38.314,17.347
 00:07:38.417,17.240
 00:07:38.512,17.073
 00:07:38.608,17.500
 00:07:38.704,17.433
 00:07:38.795,17.427
 00:07:38.899,17.073
 00:07:39.002,17.347
 00:07:39.093,17.073
 00:07:39.238,17.353
 00:07:39.308,17.453
 00:07:39.417,17.333
 00:07:39.508,17.633
 00:07:39.602,17.473
 00:07:39.698,17.367
 00:07:39.808,17.380
 00:07:39.906,17.473
 00:07:40.001,17.060
 00:07:40.121,17.400
 00:07:40.221,17.260
 00:07:40.318,17.387
 00:07:40.415,17.340
 00:07:40.521,17.100
 00:07:40.632,17.447
 00:07:40.732,17.560
 00:07:40.831,17.467
 00:07:40.934,17.213
 00:07:41.029,17.047
 00:07:41.124,17.520
 00:07:41.256,17.240
 00:07:41.343,17.273
 00:07:41.439,17.447
 00:07:41.490,17.373
 00:07:41.637,17.573
 00:07:41.690,17.433
 00:07:41.789,17.207
 00:07:41.888,17.033
 00:07:41.990,17.507
 00:07:42.100,17.213
 00:07:42.195,17.267
 00:07:42.293,17.313
 00:07:42.404,17.500
 00:07:42.502,17.393
 00:07:42.598,17.093
 00:07:42.696,17.180
 00:07:42.792,17.387
 00:07:42.897,17.360
 00:07:42.998,17.300
 00:07:43.092,17.273
 00:07:43.188,17.480
 00:07:43.290,17.287
 00:07:43.401,17.467
 00:07:43.504,17.427
 00:07:43.586,17.253
 00:07:43.690,17.420
 00:07:43.788,17.333
 00:07:43.893,17.440
 00:07:44.004,17.173
 00:07:44.100,17.340
 00:07:44.197,17.087
 00:07:44.307,17.387
 00:07:44.391,17.480
 00:07:44.507,17.593
 00:07:44.606,17.380
 00:07:44.727,17.513
 00:07:44.825,17.460
 00:07:44.929,17.513
 00:07:45.015,17.253
 00:07:45.136,17.293
 00:07:45.233,17.313
 00:07:45.341,17.400
 00:07:45.437,17.560
 00:07:45.535,17.547
 00:07:45.587,17.560
 00:07:45.688,17.233
 00:07:45.790,17.193
 00:07:45.892,17.327
 00:07:45.988,17.313
 00:07:46.080,17.300
 00:07:46.199,17.267
 00:07:46.278,17.353
 00:07:46.401,17.113
 00:07:46.475,17.393
 00:07:46.587,17.347
 00:07:46.685,17.240
 00:07:46.792,17.507
 00:07:46.888,17.173
 00:07:46.985,17.280
 00:07:47.071,17.380
 00:07:47.180,17.380
 00:07:47.275,17.347
 00:07:47.370,17.427
 00:07:47.502,17.347
 00:07:47.575,17.547
 00:07:47.695,17.153
 00:07:47.794,17.427
 00:07:47.883,17.360
 00:07:48.006,17.213
 00:07:48.087,17.333
 00:07:48.167,17.247
 00:07:48.272,17.187
 00:07:48.372,17.160
 00:07:48.482,17.427
 00:07:48.608,17.333
 00:07:48.710,17.540
 00:07:48.804,17.013
 00:07:48.879,17.520
 00:07:49.017,17.473
 00:07:49.115,17.420
 00:07:49.164,17.147
 00:07:49.266,17.160
 00:07:49.368,17.293
 00:07:49.465,17.220
 00:07:49.564,17.480
 00:07:49.682,17.540
 00:07:49.778,17.300
 00:07:49.875,17.287
 00:07:49.976,17.420
 00:07:50.075,17.407
 00:07:50.159,17.473
 00:07:50.267,17.293
 00:07:50.364,17.407
 00:07:50.466,17.473
 00:07:50.563,17.160
 00:07:50.660,17.480
 00:07:50.777,17.500
 00:07:50.875,17.240
 00:07:50.972,17.360
 00:07:51.069,17.327
 00:07:51.177,17.073
 00:07:51.283,17.360
 00:07:51.364,17.213
 00:07:51.485,17.247
 00:07:51.588,17.507
 00:07:51.677,17.553
 00:07:51.754,17.527
 00:07:51.858,17.153
 00:07:51.983,17.440
 00:07:52.070,17.227
 00:07:52.189,17.527
 00:07:52.278,17.353
 00:07:52.387,16.907
 00:07:52.507,17.187
 00:07:52.603,17.173
 00:07:52.716,17.487
 00:07:52.812,17.400
 00:07:52.910,17.000
 00:07:53.014,17.127
 00:07:53.061,17.247
 00:07:53.161,17.220
 00:07:53.255,17.313
 00:07:53.352,17.093
 00:07:53.450,17.473
 00:07:53.570,17.393
 00:07:53.664,17.273
 00:07:53.750,17.567
 00:07:53.878,17.347
 00:07:53.956,17.067
 00:07:54.056,17.287
 00:07:54.152,17.420
 00:07:54.250,17.140
 00:07:54.349,17.580
 00:07:54.487,17.580
 00:07:54.567,17.347
 00:07:54.663,17.433
 00:07:54.761,17.247
 00:07:54.853,17.187
 00:07:54.968,17.433
 00:07:55.070,17.340
 00:07:55.169,17.567
 00:07:55.264,17.507
 00:07:55.362,17.413
 00:07:55.466,17.333
 00:07:55.545,17.047
 00:07:55.647,17.260
 00:07:55.756,17.327
 00:07:55.877,17.540
 00:07:55.971,17.547
 00:07:56.095,17.113
 00:07:56.191,17.540
 00:07:56.289,17.373
 00:07:56.391,17.193
 00:07:56.440,17.440
 00:07:56.604,17.093
 00:07:56.690,17.273
 00:07:56.803,17.447
 00:07:56.902,17.413
 00:07:56.952,17.353
 00:07:57.102,17.313
 00:07:57.154,17.207
 00:07:57.247,17.373
 00:07:57.344,17.413
 00:07:57.449,17.413
 00:07:57.551,17.280
 00:07:57.647,17.327
 00:07:57.744,17.300
 00:07:57.836,17.307
 00:07:57.957,17.380
 00:07:58.036,17.053
 00:07:58.160,17.120
 00:07:58.248,17.373
 00:07:58.348,17.353
 00:07:58.446,17.327
 00:07:58.550,17.240
 00:07:58.647,17.293
 00:07:58.745,17.327
 00:07:58.839,17.400
 00:07:58.963,17.627
 00:07:59.061,17.293
 00:07:59.157,16.940
 00:07:59.263,17.273
 00:07:59.351,17.413
 00:07:59.472,17.187
 00:07:59.567,17.260
 00:07:59.674,17.333
 00:07:59.770,17.333
 00:07:59.868,17.267
 00:07:59.997,17.513
 00:08:00.067,17.213
 00:08:00.189,17.493
 00:08:00.288,17.327
 00:08:00.363,17.487
 00:08:00.428,17.187
 00:08:00.594,17.687
 00:08:00.691,17.447
 00:08:00.733,17.407
 00:08:00.835,17.373
 00:08:00.931,17.353
 00:08:01.028,17.387
 00:08:01.146,17.700
 00:08:01.226,17.473
 00:08:01.329,17.360
 00:08:01.511,17.460
 00:08:01.538,17.233
 00:08:01.627,17.300
 00:08:01.738,17.453
 00:08:01.835,17.300
 00:08:01.935,17.460
 00:08:02.041,17.267
 00:08:02.142,17.513
 00:08:02.243,17.620
 00:08:02.322,17.320
 00:08:02.431,17.140
 00:08:02.540,17.533
 00:08:02.638,17.320
 00:08:02.725,17.547
 00:08:02.847,17.260
 00:08:02.941,17.313
 00:08:03.051,17.107
 00:08:03.146,17.400
 00:08:03.264,17.487
 00:08:03.349,17.113
 00:08:03.470,17.427
 00:08:03.566,17.473
 00:08:03.671,17.487
 00:08:03.754,17.420
 00:08:03.876,17.447
 00:08:03.972,17.300
 00:08:04.084,17.487
 00:08:04.182,17.500
 00:08:04.280,17.453
 00:08:04.376,17.347
 00:08:04.477,17.807
 00:08:04.529,17.373
 00:08:04.622,17.253
 00:08:04.717,17.487
 00:08:04.825,17.460
 00:08:04.927,17.320
 00:08:05.030,17.540
 00:08:05.142,17.400
 00:08:05.217,17.073
 00:08:05.348,17.307
 00:08:05.417,17.453
 00:08:05.534,17.420
 00:08:05.630,17.353
 00:08:05.724,17.407
 00:08:05.830,17.680
 00:08:05.921,17.333
 00:08:06.032,17.447
 00:08:06.128,17.553
 00:08:06.212,17.513
 00:08:06.314,17.207
 00:08:06.416,17.113
 00:08:06.519,17.120
 00:08:06.611,17.413
 00:08:06.730,17.300
 00:08:06.815,17.580
 00:08:06.936,17.287
 00:08:07.018,17.273
 00:08:07.136,17.433
 00:08:07.228,17.307
 00:08:07.351,17.360
 00:08:07.433,17.187
 00:08:07.552,17.300
 00:08:07.646,17.480
 00:08:07.758,17.127
 00:08:07.859,17.393
 00:08:07.910,17.033
 00:08:08.082,17.247
 00:08:08.108,17.453
 00:08:08.207,17.607
 00:08:08.304,17.333
 00:08:08.405,17.493
 00:08:08.512,17.307
 00:08:08.610,17.280
 00:08:08.706,17.227
 00:08:08.816,17.513
 00:08:08.912,17.380
 00:08:09.011,17.413
 00:08:09.107,17.333
 00:08:09.237,17.287
 00:08:09.308,17.427
 00:08:09.406,17.427
 00:08:09.501,17.353
 00:08:09.620,17.213
 00:08:09.717,17.513
 00:08:09.814,17.413
 00:08:09.920,17.400
 00:08:10.001,17.160
 00:08:10.103,17.193
 00:08:10.205,17.420
 00:08:10.307,17.133
 00:08:10.411,17.407
 00:08:10.517,17.407
 00:08:10.619,17.447
 00:08:10.697,17.400
 00:08:10.803,17.193
 00:08:10.909,17.480
 00:08:11.026,17.540
 00:08:11.132,17.227
 00:08:11.254,16.987
 00:08:11.350,17.407
 00:08:11.435,17.487
 00:08:11.556,17.613
 00:08:11.650,17.467
 00:08:11.757,17.180
 00:08:11.848,17.020
 00:08:11.901,17.527
 00:08:11.994,17.507
 00:08:12.169,17.413
 00:08:12.199,17.260
 00:08:12.295,17.253
 00:08:12.394,17.460
 00:08:12.493,17.320
 00:08:12.605,17.333
 00:08:12.707,17.373
 00:08:12.802,17.280
 00:08:12.892,17.260
 00:08:12.992,17.407
 00:08:13.111,17.300
 00:08:13.229,17.427
 00:08:13.305,17.233
 00:08:13.405,17.300
 00:08:13.500,17.307
 00:08:13.596,17.387
 00:08:13.708,17.500
 00:08:13.809,17.133
 00:08:13.904,17.440
 00:08:14.006,17.320
 00:08:14.104,17.273
 00:08:14.199,17.560
 00:08:14.330,17.047
 00:08:14.423,17.293
 00:08:14.506,17.307
 00:08:14.609,17.160
 00:08:14.713,17.360
 00:08:14.790,16.927
 00:08:14.897,17.080
 00:08:14.999,17.220
 00:08:15.102,17.487
 00:08:15.209,17.440
 00:08:15.316,16.980
 00:08:15.432,17.527
 00:08:15.545,17.327
 00:08:15.641,17.293
 00:08:15.690,17.453
 00:08:15.845,17.340
 00:08:15.898,17.320
 00:08:15.990,17.280
 00:08:16.088,17.473
 00:08:16.192,17.433
 00:08:16.293,17.593
 00:08:16.389,17.127
 00:08:16.486,17.440
 00:08:16.579,17.253
 00:08:16.700,17.440
 00:08:16.779,17.393
 00:08:16.904,17.267
 00:08:16.987,17.253
 00:08:17.087,17.467
 00:08:17.185,17.240
 00:08:17.294,17.267
 00:08:17.396,17.140
 00:08:17.494,17.427
 00:08:17.589,17.427
 00:08:17.681,17.513
 00:08:17.802,17.420
 00:08:17.903,17.120
 00:08:18.004,17.467
 00:08:18.090,17.487
 00:08:18.211,17.527
 00:08:18.305,17.260
 00:08:18.416,16.933
 00:08:18.513,17.267
 00:08:18.610,17.127
 00:08:18.764,17.380
 00:08:18.816,17.407
 00:08:18.909,17.380
 00:08:18.986,16.980
 00:08:19.106,17.207
 00:08:19.188,17.153
 00:08:19.295,17.187
 00:08:19.402,17.440
 00:08:19.475,17.167
 00:08:19.631,17.393
 00:08:19.681,17.327
 00:08:19.789,17.420
 00:08:19.884,17.313
 00:08:19.971,17.367
 00:08:20.091,17.227
 00:08:20.185,17.293
 00:08:20.282,17.193
 00:08:20.401,17.400
 00:08:20.469,17.507
 00:08:20.579,17.127
 00:08:20.673,17.447
 00:08:20.768,17.367
 00:08:20.888,17.227
 00:08:20.982,17.173
 00:08:21.080,17.260
 00:08:21.175,17.413
 00:08:21.271,16.953
 00:08:21.382,17.260
 00:08:21.477,17.413
 00:08:21.573,17.027
 00:08:21.684,17.253
 00:08:21.792,17.400
 00:08:21.889,17.387
 00:08:21.985,17.287
 00:08:22.091,16.827
 00:08:22.185,17.287
 00:08:22.306,17.287
 00:08:22.415,17.233
 00:08:22.502,17.173
 00:08:22.596,17.273
 00:08:22.716,17.373
 00:08:22.801,17.327
 00:08:22.924,17.413
 00:08:23.021,17.527
 00:08:23.116,17.507
 00:08:23.221,17.133
 00:08:23.270,17.387
 00:08:23.370,17.247
 00:08:23.518,17.447
 00:08:23.558,17.487
 00:08:23.668,17.080
 00:08:23.772,17.200
 00:08:23.886,17.300
 00:08:23.960,17.433
 00:08:24.066,17.420
 00:08:24.169,17.467
 00:08:24.278,17.120
 00:08:24.397,17.313
 00:08:24.497,17.280
 00:08:24.575,17.467
 00:08:24.666,17.407
 00:08:24.761,17.393
 00:08:24.857,17.360
 00:08:24.989,17.347
 00:08:25.078,17.587
 00:08:25.172,17.373
 00:08:25.267,17.180
 00:08:25.360,17.460
 00:08:25.469,17.427
 00:08:25.565,17.347
 00:08:25.688,17.440
 00:08:25.792,16.953
 00:08:25.887,17.533
 00:08:25.985,17.207
 00:08:26.091,17.480
 00:08:26.201,17.187
 00:08:26.296,17.193
 00:08:26.393,17.213
 00:08:26.502,17.500
 00:08:26.599,17.320
 00:08:26.691,17.253
 00:08:26.825,17.120
 00:08:26.915,17.260
 00:08:27.013,17.373
 00:08:27.109,17.460
 00:08:27.160,17.133
 00:08:27.250,17.273
 00:08:27.351,17.247
 00:08:27.451,17.560
 00:08:27.560,17.613
 00:08:27.668,17.407
 00:08:27.764,17.127
 00:08:27.861,17.420
 00:08:27.951,17.427
 00:08:28.048,17.567
 00:08:28.152,17.520
 00:08:28.256,17.300
 00:08:28.362,17.507
 00:08:28.457,17.413
 00:08:28.564,17.367
 00:08:28.663,17.367
 00:08:28.749,17.340
 00:08:28.852,17.267
 00:08:28.950,17.340
 00:08:29.050,17.460
 00:08:29.144,17.433
 00:08:29.272,17.260
 00:08:29.349,17.247
 00:08:29.467,17.313
 00:08:29.568,17.640
 00:08:29.688,17.567
 00:08:29.766,17.420
 00:08:29.875,16.947
 00:08:29.968,17.100
 00:08:30.091,17.727
 00:08:30.182,17.533
 00:08:30.299,17.347
 00:08:30.391,17.420
 00:08:30.502,17.047
 00:08:30.591,17.220
 00:08:30.643,17.467
 00:08:30.802,17.413
 00:08:30.912,17.340
 00:08:30.941,17.053
 00:08:31.036,17.273
 00:08:31.135,17.480
 00:08:31.235,17.473
 00:08:31.352,17.387
 00:08:31.447,17.107
 00:08:31.543,17.333
 00:08:31.657,17.433
 00:08:31.753,17.413
 00:08:31.918,17.107
 00:08:31.971,17.347
 00:08:32.076,17.520
 00:08:32.154,17.553
 00:08:32.278,17.467
 00:08:32.345,17.387
 00:08:32.451,17.480
 00:08:32.550,17.553
 00:08:32.648,17.073
 00:08:32.750,17.573
 00:08:32.845,17.500
 00:08:32.942,17.367
 00:08:33.074,17.813
 00:08:33.166,17.127
 00:08:33.245,17.313
 00:08:33.368,17.253
 00:08:33.439,17.153
 00:08:33.573,17.467
 00:08:33.670,17.273
 00:08:33.767,17.460
 00:08:33.877,17.373
 00:08:33.973,17.367
 00:08:34.068,17.593
 00:08:34.176,17.213
